,temp,max_temp,min_temp
2015-05-27,25.86,30.7,22.2
2015-05-28,25.17,30.0,21.7
2015-05-29,25.54,30.0,20.0
2015-05-30,25.91,31.0,21.05
2015-05-31,25.44,31.0,21.7
2015-06-01,24.92,30.6,21.1
2015-06-02,23.46,28.3,21.0
2015-06-03,24.91,29.45,20.6
2015-06-04,26.14,31.0,21.1
2015-06-05,25.31,31.05,21.7
2015-06-06,25.68,30.8,21.7
2015-06-07,26.04,31.1,21.7
2015-06-08,26.39,31.1,22.0
2015-06-09,25.69,31.65,22.2
2015-06-10,24.21,30.0,21.7
2015-06-11,25.45,31.0,22.0
2015-06-12,26.61,32.2,22.8
2015-06-13,27.27,32.8,24.0
2015-06-14,27.42,33.0,23.9
2015-06-15,27.29,33.0,23.15
2015-06-16,27.83,33.4,23.0
2015-06-17,29.58,33.8,23.9
2015-06-18,28.01,33.8,24.0
2015-06-19,27.97,33.9,23.9
2015-06-20,28.27,33.3,23.95
2015-06-21,28.68,34.0,24.0
2015-06-22,28.31,34.4,24.4
2015-06-23,26.63,33.3,23.9
2015-06-24,27.09,32.8,23.0
2015-06-25,26.29,32.2,23.3
2015-06-26,27.14,32.2,23.3
2015-06-27,27.79,32.8,23.9
2015-06-28,27.46,32.2,24.0
2015-06-29,26.16,31.7,23.1
2015-06-30,27.33,33.0,22.9
2015-07-01,27.76,33.0,23.3
2015-07-02,26.43,32.2,23.0
2015-07-03,27.53,33.0,23.0
2015-07-04,26.51,32.2,22.8
2015-07-05,25.09,32.2,22.0
2015-07-06,25.87,32.2,21.9
2015-07-07,26.31,32.0,22.2
2015-07-08,26.8,32.8,22.8
2015-07-09,27.57,32.8,23.0
2015-07-10,28.11,33.2,23.3
2015-07-11,27.93,34.0,23.9
2015-07-12,27.21,33.3,24.2
2015-07-13,27.96,34.0,23.9
2015-07-14,27.93,33.0,25.0
2015-07-15,27.49,32.8,25.0
2015-07-16,26.86,31.7,24.0
2015-07-17,26.45,32.2,23.9
2015-07-18,27.03,32.0,24.0
2015-07-19,27.33,32.8,24.0
2015-07-20,27.47,32.8,24.0
2015-07-21,27.61,33.0,24.4
2015-07-22,27.78,33.3,25.0
2015-07-23,28.07,33.3,25.6
2015-07-24,26.48,32.2,24.0
2015-07-25,25.93,31.0,23.9
2015-07-26,26.34,31.1,23.9
2015-07-27,27.25,31.7,24.0
2015-07-28,27.81,32.2,24.4
2015-07-29,27.1,33.15,24.55
2015-07-30,26.65,32.8,24.2
2015-07-31,26.52,32.1,24.0
2015-08-01,25.97,31.1,23.25
2015-08-02,26.26,31.7,23.0
2015-08-03,26.25,30.0,23.3
2015-08-04,27.47,32.2,24.0
2015-08-05,27.7,32.8,24.4
2015-08-06,28.07,32.8,24.15
2015-08-07,27.73,32.8,25.0
2015-08-08,26.86,32.8,23.9
2015-08-09,27.1,32.8,23.9
2015-08-10,27.28,33.0,24.0
2015-08-11,27.72,33.0,23.9
2015-08-12,28.11,33.9,25.0
2015-08-13,26.65,32.2,23.3
2015-08-14,26.49,32.0,22.8
2015-08-15,25.87,31.7,23.0
2015-08-16,26.07,31.7,23.0
2015-08-17,26.34,32.15,23.9
2015-08-18,27.45,32.8,24.4
2015-08-19,27.55,33.0,25.0
2015-08-20,27.49,33.0,24.6
2015-08-21,28.03,33.0,24.4
2015-08-22,28.19,33.9,25.0
2015-08-23,28.4,33.9,25.0
2015-08-24,28.31,33.0,24.0
2015-08-25,28.36,33.3,25.0
2015-08-26,26.05,32.8,23.25
2015-08-27,25.41,31.0,22.8
2015-08-28,26.06,32.0,22.8
2015-08-29,25.74,31.45,23.0
2015-08-30,25.49,30.6,22.95
2015-08-31,26.72,31.7,24.0
2015-09-01,27.58,32.2,23.9
2015-09-02,27.9,32.95,25.0
2015-09-03,27.69,33.0,25.0
2015-09-04,26.68,32.6,23.9
2015-09-05,25.93,32.1,23.1
2015-09-06,25.87,31.7,23.3
2015-09-07,25.43,30.6,23.0
2015-09-08,26.62,31.7,23.9
2015-09-09,27.83,32.2,23.9
2015-09-10,27.77,32.2,25.0
2015-09-11,27.41,32.8,24.4
2015-09-12,25.3,31.0,22.8
2015-09-13,24.28,28.0,22.2
2015-09-14,24.95,30.8,21.05
2015-09-15,25.51,30.6,23.0
2015-09-16,24.81,29.0,22.9
2015-09-17,24.25,28.3,22.8
2015-09-18,24.96,30.0,22.8
2015-09-19,25.88,31.7,23.0
2015-09-20,26.15,32.2,23.0
2015-09-21,25.71,31.7,22.0
2015-09-22,25.19,31.0,21.7
2015-09-23,25.21,30.1,22.8
2015-09-24,24.87,29.8,22.2
2015-09-25,24.59,30.6,22.0
2015-09-26,25.61,31.0,22.8
2015-09-27,25.44,29.4,23.9
2015-09-28,25.39,29.8,23.9
2015-09-29,25.31,29.4,23.8
2015-09-30,26.37,31.8,24.0
2015-10-01,25.75,31.1,24.0
2015-10-02,24.41,29.4,23.0
2015-10-03,22.43,26.4,20.0
2015-10-04,20.92,24.7,17.8
2015-10-05,21.98,27.0,18.3
2015-10-06,22.28,27.8,19.0
2015-10-07,23.02,29.4,19.4
2015-10-08,24.33,30.0,21.0
2015-10-09,25.15,30.6,22.2
2015-10-10,24.16,30.0,22.0
2015-10-11,22.46,28.0,20.0
2015-10-12,21.44,27.8,18.3
2015-10-13,23.76,29.0,17.9
2015-10-14,23.4,30.6,19.7
2015-10-15,22.7,30.0,19.0
2015-10-16,22.34,28.9,17.8
2015-10-17,21.93,28.9,17.0
2015-10-18,20.93,27.0,19.0
2015-10-19,20.69,26.1,18.0
2015-10-20,22.02,27.8,18.15
2015-10-21,22.92,28.3,19.7
2015-10-22,23.09,29.0,20.0
2015-10-23,22.97,29.0,20.0
2015-10-24,23.41,29.0,18.3
2015-10-25,24.03,29.0,20.6
2015-10-26,24.0,28.15,21.1
2015-10-27,23.8,26.0,22.0
2015-10-28,23.96,28.1,22.0
2015-10-29,22.52,28.9,20.0
2015-10-30,21.39,28.0,17.8
2015-10-31,23.78,28.9,17.8
2015-11-01,25.14,30.5,22.0
2015-11-02,25.29,31.0,23.0
2015-11-03,24.67,30.8,22.8
2015-11-04,25.26,30.6,22.2
2015-11-05,25.24,30.0,23.0
2015-11-06,24.62,30.0,22.0
2015-11-07,24.31,30.0,20.9
2015-11-08,23.8,29.9,21.7
2015-11-09,23.25,29.2,22.05
2015-11-10,21.86,28.1,20.55
2015-11-11,20.65,28.0,18.0
2015-11-12,21.48,29.4,17.0
2015-11-13,20.37,27.8,17.8
2015-11-14,18.56,25.0,13.45
2015-11-15,20.24,25.0,18.0
2015-11-16,21.79,27.2,17.6
2015-11-17,23.66,28.3,20.0
2015-11-18,24.39,28.9,22.0
2015-11-19,23.53,28.0,22.2
2015-11-20,21.62,27.0,21.0
2015-11-21,21.81,26.0,20.0
2015-11-22,19.23,23.9,16.1
2015-11-23,13.09,18.45,8.0
2015-11-24,16.7,22.0,11.0
2015-11-25,19.93,25.0,15.8
2015-11-26,20.51,26.1,17.6
2015-11-27,20.23,26.1,17.95
2015-11-28,19.43,26.1,17.0
2015-11-29,19.02,26.0,16.1
2015-11-30,20.1,26.1,16.7
2015-12-01,21.28,27.0,17.8
2015-12-02,21.86,27.8,19.0
2015-12-03,18.19,22.0,16.0
2015-12-04,17.84,23.3,16.1
2015-12-05,19.34,24.2,18.15
2015-12-06,19.1,25.25,17.5
2015-12-07,16.73,22.6,13.3
2015-12-08,16.05,23.0,11.1
2015-12-09,17.9,24.0,16.1
2015-12-10,17.96,25.0,14.4
2015-12-11,17.99,25.6,13.9
2015-12-12,19.95,27.2,15.0
2015-12-13,21.82,27.0,17.2
2015-12-14,22.09,27.8,20.6
2015-12-15,20.35,26.7,20.0
2015-12-16,21.88,28.0,19.0
2015-12-17,23.1,28.0,20.6
2015-12-18,19.26,23.3,13.0
2015-12-19,12.35,18.9,7.0
2015-12-20,17.09,23.0,9.8
2015-12-21,21.78,26.7,14.4
2015-12-22,22.27,27.2,20.6
2015-12-23,23.46,27.0,21.7
2015-12-24,23.65,28.0,21.7
2015-12-25,23.13,28.3,21.0
2015-12-26,22.8,28.0,20.0
2015-12-27,23.47,27.8,21.0
2015-12-28,23.7,28.3,20.8
2015-12-29,23.13,28.3,21.1
2015-12-30,22.91,28.9,20.0
2015-12-31,22.19,28.0,20.6
2016-01-01,19.77,27.5,18.9
2016-01-02,16.28,21.0,15.0
2016-01-03,13.64,15.0,10.0
2016-01-04,12.14,18.0,8.85
2016-01-05,13.0,19.2,9.2
2016-01-06,14.11,18.9,12.3
2016-01-07,15.01,20.6,13.0
2016-01-08,17.46,22.0,15.0
2016-01-09,18.06,22.2,15.0
2016-01-10,17.44,21.0,12.2
2016-01-11,9.14,14.4,6.0
2016-01-12,9.87,18.3,5.0
2016-01-13,10.67,16.0,7.0
2016-01-14,14.84,19.8,8.3
2016-01-15,17.96,23.0,14.35
2016-01-16,16.09,24.0,11.2
2016-01-17,15.75,20.0,10.0
2016-01-18,9.79,15.05,6.0
2016-01-19,7.66,13.0,4.4
2016-01-20,10.87,18.3,3.15
2016-01-21,15.65,21.1,8.3
2016-01-22,16.94,21.0,12.9
2016-01-23,8.72,13.0,4.6
2016-01-24,5.78,12.8,0.6
2016-01-25,12.42,19.4,2.0
2016-01-26,17.93,23.4,10.7
2016-01-27,17.93,21.0,16.7
2016-01-28,16.02,18.3,14.0
2016-01-29,13.22,18.9,8.3
2016-01-30,12.94,21.0,7.0
2016-01-31,16.95,21.7,11.1
2016-02-01,19.05,26.0,16.1
2016-02-02,20.45,27.0,16.4
2016-02-03,21.87,27.0,20.25
2016-02-04,19.02,25.6,12.5
2016-02-05,11.45,16.0,7.0
2016-02-06,12.28,15.8,8.05
2016-02-07,9.46,15.0,6.0
2016-02-08,13.54,18.1,3.95
2016-02-09,11.86,15.0,9.0
2016-02-10,8.79,14.0,2.2
2016-02-11,12.57,19.4,2.2
2016-02-12,15.67,23.0,8.9
2016-02-13,13.87,19.2,9.2
2016-02-14,14.06,20.6,6.1
2016-02-15,18.32,22.7,12.0
2016-02-16,17.58,22.8,12.8
2016-02-17,14.31,23.0,9.4
2016-02-18,14.54,22.0,10.0
2016-02-19,16.08,22.7,10.8
2016-02-20,16.77,23.9,11.0
2016-02-21,18.13,24.4,12.1
2016-02-22,19.55,25.0,14.0
2016-02-23,21.03,26.7,17.2
2016-02-24,20.67,26.1,15.0
2016-02-25,13.91,18.0,9.0
2016-02-26,11.32,17.0,6.7
2016-02-27,11.32,18.3,5.35
2016-02-28,14.54,22.0,5.6
2016-02-29,16.56,23.9,10.6
2016-03-01,18.43,25.6,11.1
2016-03-02,19.04,25.6,13.9
2016-03-03,18.67,25.0,12.0
2016-03-04,17.01,22.7,13.0
2016-03-05,15.12,22.0,10.0
2016-03-06,15.41,23.3,10.0
2016-03-07,18.2,24.0,10.0
2016-03-08,20.11,25.6,13.3
2016-03-09,21.33,26.7,17.0
2016-03-10,21.86,27.2,18.3
2016-03-11,21.42,27.0,18.0
2016-03-12,21.96,27.05,17.9
2016-03-13,22.37,27.8,19.0
2016-03-14,22.39,29.0,20.6
2016-03-15,22.31,30.0,20.0
2016-03-16,22.51,29.4,19.4
2016-03-17,21.6,27.5,19.0
2016-03-18,21.17,27.0,17.2
2016-03-19,20.8,25.0,18.0
2016-03-20,19.69,26.0,18.0
2016-03-21,13.43,18.3,8.0
2016-03-22,15.13,22.2,6.25
2016-03-23,19.8,26.0,11.1
