,temp,max_temp
2017-09-05,15.96,18.48
2017-09-06,14.32,16.99
2017-09-07,14.89,16.91
2017-09-08,14.01,16.77
2017-09-09,12.81,16.44
2017-09-10,12.94,15.77
2017-09-11,13.35,16.56
2017-09-12,13.13,16.19
2017-09-13,12.56,15.4
2017-09-14,11.64,15.34
2017-09-15,11.41,14.61
2017-09-16,10.87,13.82
2017-09-17,11.79,15.47
2017-09-18,11.71,14.89
2017-09-19,11.76,16.13
2017-09-20,14.4,17.17
2017-09-21,13.62,15.96
2017-09-22,12.75,16.06
2017-09-23,14.82,17.89
2017-09-24,15.26,18.44
2017-09-25,14.45,17.14
2017-09-26,14.42,17.72
2017-09-27,14.89,17.43
2017-09-28,14.96,17.94
2017-09-29,14.52,16.86
2017-09-30,12.53,15.57
2017-10-01,14.6,16.82
2017-10-02,13.4,15.26
2017-10-03,11.52,14.18
2017-10-04,12.1,13.97
2017-10-05,12.38,15.04
2017-10-06,10.86,13.45
2017-10-07,13.12,15.39
2017-10-08,12.33,15.39
2017-10-09,13.08,15.31
2017-10-10,13.81,15.63
2017-10-11,14.05,15.55
2017-10-12,12.51,15.45
2017-10-13,16.34,18.41
2017-10-14,15.31,17.77
2017-10-15,14.57,17.69
2017-10-16,14.51,18.71
2017-10-17,12.03,14.26
2017-10-18,11.58,13.12
2017-10-19,13.49,15.26
2017-10-20,12.42,14.42
2017-10-21,12.49,14.21
2017-10-22,10.78,12.67
2017-10-23,13.27,15.13
2017-10-24,14.42,16.59
2017-10-25,12.93,15.38
2017-10-26,11.91,13.86
2017-10-27,9.8,13.08
2017-10-28,12.86,14.66
2017-10-29,10.49,13.11
2017-10-30,7.17,10.53
2017-10-31,11.4,13.42
2017-11-01,10.64,13.63
2017-11-02,8.53,11.45
2017-11-03,9.71,11.8
2017-11-04,9.48,11.25
2017-11-05,5.69,9.19
2017-11-06,7.95,11.07
2017-11-07,8.66,11.38
2017-11-08,6.74,10.0
2017-11-09,9.45,12.61
2017-11-10,8.32,10.32
2017-11-11,7.36,9.55
2017-11-12,5.68,7.56
2017-11-13,5.1,7.84
2017-11-14,9.86,11.49
2017-11-15,9.19,10.94
2017-11-16,8.92,11.59
2017-11-17,5.27,8.57
2017-11-18,6.95,9.11
2017-11-19,5.11,7.58
2017-11-20,10.31,11.66
2017-11-21,11.33,12.73
2017-11-22,11.38,12.98
2017-11-23,7.08,10.28
2017-11-24,3.83,6.8
2017-11-25,3.52,5.89
2017-11-26,5.12,7.43
2017-11-27,7.12,8.94
2017-11-28,4.42,6.31
2017-11-29,3.51,5.8
2017-11-30,2.37,3.99
2017-12-01,3.82,5.97
2017-12-02,6.14,7.57
2017-12-03,7.36,9.33
2017-12-04,7.55,9.33
2017-12-05,8.01,8.9
2017-12-06,9.88,11.15
2017-12-07,7.66,11.78
2017-12-08,2.17,3.62
2017-12-09,1.15,3.21
2017-12-10,0.6,2.73
2017-12-11,1.25,3.23
2017-12-12,1.92,4.87
2017-12-13,4.86,7.12
2017-12-14,3.51,5.54
2017-12-15,3.81,5.64
2017-12-16,2.3,4.9
2017-12-17,5.13,9.0
2017-12-18,4.06,7.48
2017-12-19,7.0,8.94
2017-12-20,9.36,11.11
2017-12-21,8.84,10.04
2017-12-22,8.91,10.49
2017-12-23,9.4,10.4
2017-12-24,9.45,10.62
2017-12-25,8.49,10.2
2017-12-26,4.16,5.91
2017-12-27,2.43,4.6
2017-12-28,1.5,4.62
2017-12-29,3.98,6.32
2017-12-30,7.95,10.02
2017-12-31,8.2,10.51
2018-01-01,5.53,6.92
2018-01-02,6.5,9.72
2018-01-03,7.25,9.01
2018-01-04,6.33,9.28
2018-01-05,4.66,6.51
2018-01-06,3.23,5.33
2018-01-07,1.7,4.33
2018-01-08,2.89,4.12
2018-01-09,4.61,6.32
2018-01-10,5.76,7.8
2018-01-11,4.73,6.45
2018-01-12,5.76,7.03
2018-01-13,5.8,6.91
2018-01-14,5.16,6.28
2018-01-15,7.01,9.33
2018-01-16,3.54,5.2
2018-01-17,4.23,6.25
2018-01-18,4.4,7.56
2018-01-19,2.6,5.05
2018-01-20,2.37,4.41
2018-01-21,2.71,7.08
2018-01-22,7.1,8.85
2018-01-23,9.78,11.83
2018-01-24,7.87,11.3
2018-01-25,5.74,8.2
2018-01-26,4.33,7.08
2018-01-27,8.06,10.7
2018-01-28,10.2,12.02
2018-01-29,8.17,10.27
2018-01-30,5.6,7.83
2018-01-31,4.91,7.49
2018-02-01,4.81,6.69
2018-02-02,4.69,7.0
2018-02-03,3.6,4.9
2018-02-04,2.99,5.63
2018-02-05,1.9,4.14
2018-02-06,1.3,3.22
2018-02-07,1.54,4.4
2018-02-08,5.71,7.4
2018-02-09,3.72,5.76
2018-02-10,5.78,8.79
2018-02-11,3.22,6.03
2018-02-12,2.82,5.67
2018-02-13,3.48,5.27
2018-02-14,4.41,6.89
2018-02-15,5.78,7.52
2018-02-16,4.58,8.21
2018-02-17,5.04,8.65
2018-02-18,6.34,8.48
2018-02-19,8.27,10.14
2018-02-20,6.88,9.0
2018-02-21,4.52,7.21
2018-02-22,2.92,5.59
2018-02-23,2.24,4.86
2018-02-24,2.47,5.8
2018-02-25,1.66,4.87
2018-02-26,0.43,2.59
2018-02-27,-0.9,1.85
2018-02-28,-3.41,-1.29
2018-03-01,-2.25,-0.62
2018-03-02,-0.32,0.64
2018-03-03,1.5,2.85
2018-03-04,3.91,5.99
2018-03-05,5.25,7.65
2018-03-06,5.22,7.25
2018-03-07,4.66,8.47
2018-03-08,4.9,8.03
2018-03-09,5.92,9.06
2018-03-10,8.59,10.99
2018-03-11,7.36,10.36
2018-03-12,6.72,8.33
2018-03-13,6.4,9.52
2018-03-14,8.13,10.45
2018-03-15,7.48,9.45
2018-03-16,6.63,9.29
2018-03-17,0.81,3.61
2018-03-18,-0.0,1.34
2018-03-19,2.22,5.0
2018-03-20,4.19,7.86
2018-03-21,6.25,9.14
2018-03-22,7.5,9.83
2018-03-23,7.55,10.1
2018-03-24,6.49,9.44
2018-03-25,6.69,10.84
2018-03-26,6.97,10.66
2018-03-27,7.44,10.62
2018-03-28,5.3,7.88
2018-03-29,5.22,8.39
2018-03-30,5.14,7.6
2018-03-31,4.87,6.66
2018-04-01,4.44,6.91
2018-04-02,6.3,8.54
2018-04-03,8.13,10.98
2018-04-04,7.22,9.9
2018-04-05,6.47,10.24
2018-04-06,8.97,12.14
2018-04-07,9.84,13.43
2018-04-08,8.76,11.26
2018-04-09,8.25,10.97
2018-04-10,8.17,10.04
2018-04-11,7.7,9.52
2018-04-12,7.17,9.05
2018-04-13,8.03,9.92
2018-04-14,10.46,14.62
2018-04-15,9.92,13.51
2018-04-16,10.73,13.59
2018-04-17,12.89,15.38
2018-04-18,15.36,20.05
2018-04-19,16.13,21.63
2018-04-20,13.42,18.46
2018-04-21,14.1,18.87
2018-04-22,13.04,17.04
2018-04-23,10.89,13.38
2018-04-24,10.5,13.06
2018-04-25,9.51,12.68
2018-04-26,9.2,12.59
2018-04-27,7.89,10.07
2018-04-28,7.58,9.8
2018-04-29,7.12,9.13
2018-04-30,7.22,10.09
2018-05-01,9.68,12.82
2018-05-02,9.12,12.15
2018-05-03,10.73,13.66
2018-05-04,12.93,16.62
2018-05-05,14.28,19.24
2018-05-06,15.36,20.55
2018-05-07,15.83,21.61
2018-05-08,14.32,19.5
2018-05-09,12.12,15.44
2018-05-10,11.0,14.42
2018-05-11,11.96,14.77
2018-05-12,11.21,14.56
2018-05-13,11.74,15.93
2018-05-14,13.23,17.38
2018-05-15,13.95,18.85
2018-05-16,11.41,13.99
2018-05-17,10.8,14.78
2018-05-18,11.92,16.26
2018-05-19,14.25,18.81
2018-05-20,14.36,18.83
2018-05-21,14.4,19.28
2018-05-22,13.5,17.79
2018-05-23,12.69,17.12
2018-05-24,13.35,17.86
2018-05-25,13.9,16.95
2018-05-26,15.83,20.88
2018-05-27,17.12,21.86
2018-05-28,16.74,22.08
2018-05-29,15.31,18.38
2018-05-30,14.87,17.49
2018-05-31,16.36,20.34
2018-06-01,16.8,21.01
2018-06-02,16.36,20.14
2018-06-03,17.01,21.06
2018-06-04,15.0,17.28
2018-06-05,13.1,16.56
2018-06-06,14.73,18.71
2018-06-07,14.99,18.55
2018-06-08,14.62,17.73
2018-06-09,14.88,18.41
2018-06-10,15.37,19.81
2018-06-11,16.13,20.6
2018-06-12,14.49,17.41
2018-06-13,15.77,18.9
2018-06-14,15.72,18.89
2018-06-15,14.94,17.96
2018-06-16,14.02,17.5
2018-06-17,14.8,17.06
2018-06-18,16.2,19.68
2018-06-19,16.61,19.86
2018-06-20,15.93,19.48
2018-06-21,13.78,17.2
2018-06-22,14.6,18.65
2018-06-23,15.88,19.72
2018-06-24,17.24,22.01
2018-06-25,19.31,24.34
2018-06-26,18.8,24.46
2018-06-27,18.24,24.13
2018-06-28,18.74,24.69
2018-06-29,17.87,23.41
2018-06-30,18.86,23.86
2018-07-01,20.09,25.1
2018-07-02,19.71,24.2
2018-07-03,18.83,23.41
2018-07-04,18.3,22.77
2018-07-05,19.2,23.98
2018-07-06,19.11,23.91
2018-07-07,20.78,25.19
2018-07-08,21.42,25.75
2018-07-09,18.85,22.8
2018-07-10,16.87,20.43
2018-07-11,16.77,20.65
2018-07-12,16.82,20.71
2018-07-13,17.3,21.85
2018-07-14,19.8,24.41
2018-07-15,20.66,24.98
2018-07-16,19.32,23.2
2018-07-17,17.4,20.36
2018-07-18,18.18,21.55
2018-07-19,19.22,23.46
2018-07-20,17.36,21.7
2018-07-21,18.42,22.27
2018-07-22,20.29,24.49
2018-07-23,21.51,25.86
2018-07-24,20.06,24.12
2018-07-25,19.76,24.61
2018-07-26,22.55,27.79
2018-07-27,20.77,26.39
2018-07-28,17.18,20.19
2018-07-29,16.17,19.23
2018-07-30,17.43,21.27
2018-07-31,17.29,21.38
2018-08-01,18.07,21.7
2018-08-02,20.26,24.88
2018-08-03,20.55,24.6
2018-08-04,18.75,23.17
2018-08-05,19.73,24.53
2018-08-06,20.09,24.67
2018-08-07,18.8,23.78
2018-08-08,16.51,20.17
2018-08-09,15.06,18.41
2018-08-10,14.02,17.69
2018-08-11,16.13,19.61
2018-08-12,16.8,19.35
2018-08-13,17.11,20.61
2018-08-14,17.8,20.97
2018-08-15,18.38,21.74
2018-08-16,15.98,18.76
2018-08-17,16.07,18.51
2018-08-18,17.74,20.23
2018-08-19,17.69,21.02
2018-08-20,17.87,20.98
2018-08-21,18.4,22.21
2018-08-22,17.55,20.97
2018-08-23,15.06,18.07
2018-08-24,12.4,16.45
2018-08-25,13.02,17.27
2018-08-26,13.26,16.18
2018-08-27,15.26,17.47
2018-08-28,15.44,17.98
2018-08-29,14.5,18.08
2018-08-30,13.6,17.82
2018-08-31,15.13,19.38
2018-09-01,17.21,21.25
2018-09-02,17.63,22.26
2018-09-03,15.27,19.79
2018-09-04,14.27,17.34
2018-09-05,14.75,18.09
2018-09-06,13.05,17.0
2018-09-07,12.97,16.37
2018-09-08,14.58,17.33
2018-09-09,15.59,19.23
2018-09-10,15.21,17.55
2018-09-11,15.55,18.31
2018-09-12,12.63,15.8
2018-09-13,13.18,16.85
2018-09-14,13.5,16.19
2018-09-15,14.22,17.54
2018-09-16,16.02,19.05
2018-09-17,16.95,20.58
2018-09-18,17.17,19.55
2018-09-19,15.54,19.2
2018-09-20,14.15,16.84
2018-09-21,11.49,15.04
2018-09-22,10.29,12.81
2018-09-23,9.33,12.94
2018-09-24,9.86,14.25
2018-09-25,11.99,15.8
2018-09-26,14.89,19.24
2018-09-27,14.01,19.21
2018-09-28,10.94,14.5
2018-09-29,10.37,14.91
2018-09-30,10.47,13.37
2018-10-01,10.25,13.24
2018-10-02,13.7,16.08
2018-10-03,13.31,16.35
2018-10-04,13.44,16.83
2018-10-05,11.82,15.86
2018-10-06,8.2,11.47
2018-10-07,9.93,13.21
2018-10-08,12.98,15.45
2018-10-09,13.68,17.73
2018-10-10,15.55,20.7
2018-10-11,15.23,18.26
2018-10-12,16.11,18.34
2018-10-13,17.07,19.84
2018-10-14,10.55,14.69
2018-10-15,10.64,12.94
2018-10-16,13.2,16.36
2018-10-17,11.98,14.33
2018-10-18,9.29,13.47
2018-10-19,9.46,14.25
2018-10-20,12.13,16.32
2018-10-21,12.25,16.38
2018-10-22,9.74,12.58
2018-10-23,12.14,14.36
2018-10-24,11.45,14.18
2018-10-25,10.37,12.73
2018-10-26,7.79,9.89
2018-10-27,4.69,7.04
2018-10-28,5.18,9.11
2018-10-29,4.01,8.15
2018-10-30,5.43,8.57
2018-10-31,8.09,10.78
2018-11-01,7.68,9.83
2018-11-02,6.26,10.59
2018-11-03,11.13,13.5
2018-11-04,10.42,12.34
2018-11-05,10.42,12.76
2018-11-06,12.32,13.96
2018-11-07,11.46,13.18
2018-11-08,9.46,12.13
2018-11-09,10.45,11.93
2018-11-10,9.84,12.17
2018-11-11,8.87,11.56
2018-11-12,9.92,12.69
2018-11-13,9.9,12.28
2018-11-14,11.58,13.92
2018-11-15,11.54,13.53
2018-11-16,10.72,12.07
2018-11-17,8.44,10.89
2018-11-18,6.86,10.53
2018-11-19,7.04,8.68
2018-11-20,5.29,6.54
2018-11-21,4.59,6.9
2018-11-22,4.68,6.41
2018-11-23,6.27,7.86
2018-11-24,6.76,8.36
2018-11-25,5.61,7.49
2018-11-26,4.87,7.27
2018-11-27,6.23,8.46
2018-11-28,11.7,13.64
2018-11-29,10.14,12.61
2018-11-30,7.7,9.74
2018-12-01,8.88,10.61
2018-12-02,10.51,11.8
2018-12-03,8.37,10.62
2018-12-04,3.89,6.19
2018-12-05,7.91,9.82
2018-12-06,10.85,12.23
2018-12-07,8.72,11.65
2018-12-08,8.82,10.45
2018-12-09,7.2,8.87
2018-12-10,5.54,7.86
2018-12-11,6.05,8.32
2018-12-12,6.39,7.88
2018-12-13,4.39,5.97
2018-12-14,2.76,4.67
2018-12-15,3.51,6.95
2018-12-16,6.04,7.77
2018-12-17,7.07,9.46
2018-12-18,9.07,10.42
2018-12-19,6.67,8.42
2018-12-20,7.3,8.94
2018-12-21,8.08,9.74
2018-12-22,7.7,9.54
2018-12-23,6.89,8.89
2018-12-24,4.33,7.09
2018-12-25,6.7,8.76
2018-12-26,8.55,9.99
2018-12-27,6.91,8.89
2018-12-28,8.27,10.1
2018-12-29,9.42,11.63
2018-12-30,9.56,11.04
2018-12-31,9.31,10.27
2019-01-01,7.21,9.42
2019-01-02,3.7,5.17
2019-01-03,3.64,4.82
2019-01-04,3.66,5.33
2019-01-05,4.91,6.06
2019-01-06,7.41,9.17
2019-01-07,9.1,10.92
2019-01-08,6.5,8.2
2019-01-09,3.57,6.03
2019-01-10,5.71,7.78
2019-01-11,7.3,8.53
2019-01-12,8.76,10.5
2019-01-13,9.38,10.89
2019-01-14,6.49,8.4
2019-01-15,8.28,9.66
2019-01-16,6.8,8.9
2019-01-17,2.55,4.62
2019-01-18,2.99,4.98
2019-01-19,3.53,5.17
2019-01-20,2.73,5.4
2019-01-21,3.87,5.72
2019-01-22,2.32,4.72
2019-01-23,0.75,3.5
2019-01-24,2.86,5.53
2019-01-25,8.38,10.6
2019-01-26,7.69,9.19
2019-01-27,4.72,6.4
2019-01-28,2.37,5.13
2019-01-29,1.98,4.38
2019-01-30,0.6,4.05
2019-01-31,-0.45,2.28
2019-02-01,1.31,3.2
2019-02-02,1.1,3.99
2019-02-03,3.67,5.77
2019-02-04,6.27,8.7
2019-02-05,5.81,8.22
2019-02-06,6.83,9.05
2019-02-07,6.01,8.31
2019-02-08,8.4,10.62
2019-02-09,7.15,9.29
2019-02-10,4.77,7.02
2019-02-11,5.03,8.32
2019-02-12,8.26,10.67
2019-02-13,8.61,10.98
2019-02-14,6.83,11.37
2019-02-15,7.93,12.57
2019-02-16,9.76,11.57
2019-02-17,9.38,12.41
2019-02-18,7.92,9.99
2019-02-19,7.42,9.75
2019-02-20,9.42,11.59
2019-02-21,10.29,13.96
2019-02-22,8.89,13.39
2019-02-23,9.31,14.09
2019-02-24,7.27,13.23
2019-02-25,8.55,15.24
2019-02-26,8.67,16.06
2019-02-27,7.96,15.02
2019-02-28,7.9,9.88
2019-03-01,7.96,10.18
2019-03-02,9.6,11.99
2019-03-03,8.6,10.95
2019-03-04,5.98,9.25
2019-03-05,7.36,10.08
2019-03-06,8.96,11.04
2019-03-07,6.94,8.99
2019-03-08,6.8,8.68
2019-03-09,7.02,10.15
2019-03-10,4.98,8.0
2019-03-11,7.05,9.43
2019-03-12,6.45,9.26
2019-03-13,7.66,10.04
2019-03-14,8.9,11.48
2019-03-15,9.45,11.27
2019-03-16,8.0,10.07
2019-03-17,5.72,8.78
2019-03-18,7.11,9.71
2019-03-19,9.48,11.99
2019-03-20,10.54,13.51
2019-03-21,10.61,13.05
2019-03-22,10.0,11.44
2019-03-23,7.84,10.67
2019-03-24,7.56,11.03
2019-03-25,7.7,11.21
2019-03-26,8.59,11.66
2019-03-27,9.15,12.13
2019-03-28,8.93,13.38
2019-03-29,9.21,14.08
2019-03-30,8.81,13.43
2019-03-31,7.28,10.51
2019-04-01,7.29,11.41
2019-04-02,5.44,8.34
2019-04-03,4.36,7.67
2019-04-04,6.24,8.55
2019-04-05,8.38,11.83
2019-04-06,7.95,10.48
2019-04-07,8.51,11.08
2019-04-08,8.95,12.55
2019-04-09,8.06,10.92
2019-04-10,6.56,10.49
2019-04-11,6.54,10.48
2019-04-12,6.87,9.87
2019-04-13,5.57,9.29
2019-04-14,5.99,8.66
2019-04-15,8.54,11.71
2019-04-16,9.43,12.39
2019-04-17,10.19,15.39
2019-04-18,12.16,17.76
2019-04-19,13.86,20.05
2019-04-20,13.8,20.57
2019-04-21,14.24,20.58
2019-04-22,14.85,20.79
2019-04-23,13.11,17.8
2019-04-24,11.59,16.25
2019-04-25,10.78,14.41
2019-04-26,10.47,13.81
2019-04-27,8.57,10.85
2019-04-28,9.44,12.88
2019-04-29,10.1,13.97
2019-04-30,10.68,14.89
2019-05-01,11.4,14.92
2019-05-02,9.92,13.33
2019-05-03,7.9,11.06
2019-05-04,6.98,10.31
2019-05-05,8.07,10.73
2019-05-06,7.76,10.61
2019-05-07,9.11,11.9
2019-05-08,8.82,11.02
2019-05-09,8.68,10.94
2019-05-10,8.89,12.5
2019-05-11,9.68,13.32
2019-05-12,10.78,14.9
2019-05-13,12.83,17.22
2019-05-14,13.95,18.38
2019-05-15,13.71,18.37
2019-05-16,12.88,16.61
2019-05-17,11.75,15.41
2019-05-18,11.66,14.34
2019-05-19,12.5,15.87
2019-05-20,13.08,16.67
2019-05-21,13.15,16.99
2019-05-22,13.32,17.21
2019-05-23,14.05,18.27
2019-05-24,14.09,17.92
2019-05-25,14.47,17.77
2019-05-26,14.29,17.07
2019-05-27,11.87,15.29
2019-05-28,10.88,14.24
2019-05-29,11.7,14.56
2019-05-30,15.35,18.58
2019-05-31,15.26,17.87
2019-06-01,16.78,20.74
2019-06-02,16.38,20.45
2019-06-03,14.19,17.4
2019-06-04,12.92,15.98
2019-06-05,12.84,15.24
2019-06-06,13.31,16.45
2019-06-07,12.76,16.45
2019-06-08,12.15,14.94
2019-06-09,12.99,16.44
2019-06-10,11.73,14.2
2019-06-11,11.32,13.14
2019-06-12,11.67,13.69
2019-06-13,11.27,12.81
2019-06-14,13.07,16.26
2019-06-15,13.39,16.77
2019-06-16,14.3,17.7
2019-06-17,15.28,18.36
2019-06-18,14.96,17.62
2019-06-19,14.72,17.87
2019-06-20,14.04,16.88
2019-06-21,14.69,17.63
2019-06-22,15.96,19.64
2019-06-23,16.5,20.08
2019-06-24,17.38,20.15
2019-06-25,16.12,18.55
2019-06-26,14.82,17.87
2019-06-27,16.34,20.9
2019-06-28,17.05,21.63
2019-06-29,20.4,26.06
2019-06-30,17.22,20.27
2019-07-01,15.85,18.46
2019-07-02,15.62,18.55
2019-07-03,16.18,19.43
2019-07-04,17.29,20.75
2019-07-05,17.74,21.17
2019-07-06,16.09,19.08
2019-07-07,14.92,18.63
2019-07-08,15.84,19.14
2019-07-09,16.86,19.36
2019-07-10,18.39,21.77
2019-07-11,18.21,21.7
2019-07-12,17.53,20.82
2019-07-13,16.4,19.6
2019-07-14,15.96,19.45
2019-07-15,16.78,20.79
2019-07-16,18.84,22.82
2019-07-17,18.3,21.77
2019-07-18,16.87,20.26
2019-07-19,16.39,18.56
2019-07-20,17.35,20.75
2019-07-21,17.91,20.81
2019-07-22,20.7,24.32
2019-07-23,22.69,27.98
2019-07-24,21.57,26.11
2019-07-25,24.66,30.44
2019-07-26,20.49,23.77
2019-07-27,16.82,18.94
2019-07-28,16.94,19.54
2019-07-29,18.53,22.25
2019-07-30,17.56,20.78
2019-07-31,17.36,20.03
2019-08-01,18.16,21.6
2019-08-02,18.42,22.0
2019-08-03,18.09,21.68
2019-08-04,18.56,22.55
2019-08-05,17.91,21.4
2019-08-06,17.44,20.85
2019-08-07,17.19,20.3
2019-08-08,17.85,21.18
2019-08-09,18.06,21.55
2019-08-10,17.05,19.82
2019-08-11,15.36,18.18
2019-08-12,14.07,17.5
2019-08-13,14.86,18.56
2019-08-14,15.22,17.2
2019-08-15,16.43,19.28
2019-08-16,15.89,17.82
2019-08-17,16.18,19.7
2019-08-18,15.24,18.94
2019-08-19,15.37,18.61
2019-08-20,15.19,18.42
2019-08-21,16.1,19.66
2019-08-22,17.47,20.37
2019-08-23,18.48,22.87
2019-08-24,19.41,25.1
2019-08-25,19.87,26.53
2019-08-26,19.49,25.17
2019-08-27,19.74,24.58
2019-08-28,16.7,20.22
2019-08-29,16.33,19.67
2019-08-30,17.24,20.69
2019-08-31,15.3,18.8
2019-09-01,13.54,17.28
2019-09-02,15.34,18.05
2019-09-03,16.58,19.22
2019-09-04,14.58,17.27
2019-09-05,13.5,16.82
2019-09-06,13.78,16.91
2019-09-07,12.87,16.14
2019-09-08,12.84,16.69
2019-09-09,12.82,14.9
2019-09-10,13.89,17.24
2019-09-11,16.19,19.17
2019-09-12,16.48,19.99
2019-09-13,14.23,17.98
2019-09-14,14.64,19.14
2019-09-15,14.99,18.85
2019-09-16,13.93,16.84
2019-09-17,12.49,16.44
2019-09-18,13.29,16.93
2019-09-19,14.33,19.45
2019-09-20,15.01,19.94
2019-09-21,16.73,21.93
2019-09-22,15.86,19.19
2019-09-23,15.24,18.35
2019-09-24,15.7,18.15
2019-09-25,15.29,18.02
2019-09-26,15.38,17.77
2019-09-27,13.41,16.12
2019-09-28,13.89,16.92
2019-09-29,14.14,16.51
2019-09-30,13.07,15.56
2019-10-01,12.32,14.72
2019-10-02,9.36,13.04
2019-10-03,10.57,12.67
2019-10-04,12.28,14.68
2019-10-05,12.52,14.76
2019-10-06,12.53,14.61
2019-10-07,12.65,14.52
2019-10-08,12.38,15.09
2019-10-09,11.01,13.72
2019-10-10,13.19,14.82
2019-10-11,13.34,15.12
2019-10-12,10.9,13.43
2019-10-13,10.9,13.59
2019-10-14,10.95,13.51
2019-10-15,11.48,14.19
2019-10-16,11.67,14.24
2019-10-17,10.68,14.06
2019-10-18,10.44,13.21
2019-10-19,9.86,12.89
2019-10-20,9.19,11.23
2019-10-21,9.8,11.7
2019-10-22,9.66,13.11
2019-10-23,10.94,13.32
2019-10-24,10.71,12.76
2019-10-25,9.84,12.44
2019-10-26,9.66,11.6
2019-10-27,6.58,11.02
2019-10-28,6.03,9.52
2019-10-29,6.98,10.33
2019-10-30,7.27,10.71
2019-10-31,8.08,10.49
2019-11-01,11.86,13.26
2019-11-02,10.28,12.53
2019-11-03,9.02,11.43
2019-11-04,8.91,11.08
2019-11-05,8.95,10.9
2019-11-06,6.13,7.94
2019-11-07,6.81,8.78
2019-11-08,5.25,7.76
2019-11-09,4.76,6.74
2019-11-10,5.44,8.26
2019-11-11,6.58,8.42
2019-11-12,6.64,8.36
2019-11-13,4.63,7.5
2019-11-14,4.99,6.73
2019-11-15,6.41,8.31
2019-11-16,5.79,7.63
2019-11-17,5.52,7.94
2019-11-18,3.92,7.14
2019-11-19,4.0,6.42
2019-11-20,6.05,7.91
2019-11-21,5.75,7.09
2019-11-22,7.52,8.82
2019-11-23,8.78,9.72
2019-11-24,8.92,9.97
2019-11-25,9.91,10.85
2019-11-26,10.1,11.86
2019-11-27,8.97,10.17
2019-11-28,7.74,9.3
2019-11-29,3.36,6.49
2019-11-30,2.32,5.63
2019-12-01,2.88,5.81
2019-12-02,4.27,7.08
2019-12-03,5.58,8.67
2019-12-04,4.84,8.29
2019-12-05,7.56,10.58
2019-12-06,10.3,11.69
2019-12-07,8.9,10.59
2019-12-08,7.96,10.81
2019-12-09,6.61,7.97
2019-12-10,8.24,11.99
2019-12-11,4.76,6.83
2019-12-12,5.7,7.29
2019-12-13,6.15,7.66
2019-12-14,5.18,6.75
2019-12-15,5.13,7.0
2019-12-16,5.16,6.84
2019-12-17,3.74,5.56
2019-12-18,5.71,9.13
2019-12-19,10.01,11.27
2019-12-20,7.63,9.09
2019-12-21,6.89,8.45
2019-12-22,6.41,8.03
2019-12-23,6.82,8.78
2019-12-24,7.12,9.1
2019-12-25,4.59,7.57
2019-12-26,6.76,7.99
2019-12-27,7.7,8.86
2019-12-28,8.73,9.89
2019-12-29,8.41,9.63
2019-12-30,7.04,10.02
2019-12-31,5.31,7.69
2020-01-01,6.05,7.37
2020-01-02,9.06,10.36
2020-01-03,6.89,9.39
2020-01-04,7.02,8.72
2020-01-05,8.3,9.5
2020-01-06,8.04,9.34
2020-01-07,10.25,12.88
2020-01-08,8.44,10.58
2020-01-09,6.99,9.33
2020-01-10,5.55,7.98
2020-01-11,9.46,10.98
2020-01-12,7.39,9.01
2020-01-13,7.2,9.14
2020-01-14,7.43,10.48
2020-01-15,6.96,9.23
2020-01-16,8.68,11.0
2020-01-17,6.39,8.45
2020-01-18,3.41,6.77
2020-01-19,3.02,6.88
2020-01-20,4.25,7.98
2020-01-21,4.62,7.91
2020-01-22,7.03,9.02
2020-01-23,6.93,8.17
2020-01-24,6.52,7.74
2020-01-25,6.49,7.43
2020-01-26,7.35,8.96
2020-01-27,5.46,7.33
2020-01-28,4.0,6.31
2020-01-29,6.76,8.57
2020-01-30,8.9,11.29
2020-01-31,10.3,11.67
2020-02-01,8.77,10.29
2020-02-02,8.15,10.27
2020-02-03,7.56,9.17
2020-02-04,6.59,8.96
2020-02-05,5.3,8.53
2020-02-06,4.36,8.64
2020-02-07,6.18,8.86
2020-02-08,7.97,9.56
2020-02-09,9.18,11.74
2020-02-10,5.16,7.3
2020-02-11,4.29,6.07
2020-02-12,4.53,6.94
2020-02-13,5.35,7.84
2020-02-14,7.98,10.09
2020-02-15,10.04,11.71
2020-02-16,7.39,10.49
2020-02-17,6.79,9.41
2020-02-18,5.78,8.57
2020-02-19,6.45,8.91
2020-02-20,6.54,9.46
2020-02-21,8.78,10.15
2020-02-22,8.04,10.52
2020-02-23,7.28,10.1
2020-02-24,7.01,9.72
2020-02-25,4.22,7.04
2020-02-26,3.65,6.92
2020-02-27,3.72,6.82
2020-02-28,5.51,9.62
2020-02-29,5.86,9.29
2020-03-01,5.28,7.92
2020-03-02,4.65,8.04
2020-03-03,5.35,8.68
2020-03-04,4.77,8.07
2020-03-05,4.3,6.89
2020-03-06,4.7,8.47
2020-03-07,9.68,11.69
2020-03-08,8.58,10.73
2020-03-09,7.22,10.2
2020-03-10,10.66,12.57
2020-03-11,8.76,11.41
2020-03-12,6.11,8.83
2020-03-13,6.57,9.17
2020-03-14,8.61,10.67
2020-03-15,8.04,9.94
2020-03-16,7.26,10.27
2020-03-17,9.72,12.01
2020-03-18,8.12,10.88
2020-03-19,6.02,8.42
2020-03-20,5.83,8.87
2020-03-21,5.6,8.89
2020-03-22,5.72,9.73
2020-03-23,7.12,11.13
2020-03-24,8.99,13.73
