Date;Time of day;Total[MWh]
Jan 28, 2020;6:30 AM;16,094
Jan 28, 2020;6:45 AM;16,490
Jan 28, 2020;7:00 AM;17,008
Jan 28, 2020;7:15 AM;17,250
Jan 28, 2020;7:30 AM;17,503
Jan 28, 2020;7:45 AM;17,686
Jan 28, 2020;8:00 AM;17,921
Jan 28, 2020;8:15 AM;17,984
Jan 28, 2020;8:30 AM;18,001
Jan 28, 2020;8:45 AM;18,083
Jan 28, 2020;9:00 AM;18,158
Jan 28, 2020;9:15 AM;18,120
Jan 28, 2020;9:30 AM;18,182
Jan 28, 2020;9:45 AM;18,229
Jan 28, 2020;10:00 AM;18,253
Jan 28, 2020;10:15 AM;18,324
Jan 28, 2020;10:30 AM;18,385
Jan 28, 2020;10:45 AM;18,457
Jan 28, 2020;11:00 AM;18,446
Jan 28, 2020;11:15 AM;18,453
Jan 28, 2020;11:30 AM;18,435
Jan 28, 2020;11:45 AM;18,441
Jan 28, 2020;12:00 PM;18,390
Jan 28, 2020;12:15 PM;18,385
Jan 28, 2020;12:30 PM;18,472
Jan 28, 2020;12:45 PM;18,391
Jan 28, 2020;1:00 PM;18,414
Jan 28, 2020;1:15 PM;18,354
Jan 28, 2020;1:30 PM;18,253
Jan 28, 2020;1:45 PM;18,150
Jan 28, 2020;2:00 PM;18,270
Jan 28, 2020;2:15 PM;18,342
Jan 28, 2020;2:30 PM;18,189
Jan 28, 2020;2:45 PM;18,113
Jan 28, 2020;3:00 PM;18,101
Jan 28, 2020;3:15 PM;18,044
Jan 28, 2020;3:30 PM;17,871
Jan 28, 2020;3:45 PM;17,667
Jan 28, 2020;4:00 PM;17,677
Jan 28, 2020;4:15 PM;17,792
Jan 28, 2020;4:30 PM;17,818
Jan 28, 2020;4:45 PM;17,687
Jan 28, 2020;5:00 PM;17,855
Jan 28, 2020;5:15 PM;18,294
Jan 28, 2020;5:30 PM;18,476
Jan 28, 2020;5:45 PM;18,586
Jan 28, 2020;6:00 PM;18,326
Jan 28, 2020;6:15 PM;18,316
Jan 28, 2020;6:30 PM;18,237
Jan 28, 2020;6:45 PM;18,252
Jan 28, 2020;7:00 PM;18,109
Jan 28, 2020;7:15 PM;17,987
Jan 28, 2020;7:30 PM;17,869
Jan 28, 2020;7:45 PM;17,717
Jan 28, 2020;8:00 PM;17,465
Jan 28, 2020;8:15 PM;17,101
Jan 28, 2020;8:30 PM;16,827
Jan 28, 2020;8:45 PM;16,673
Jan 28, 2020;9:00 PM;16,406
Jan 28, 2020;9:15 PM;16,159
Jan 28, 2020;9:30 PM;15,973
Jan 28, 2020;9:45 PM;15,740
Jan 28, 2020;10:00 PM;15,653
Jan 28, 2020;10:15 PM;15,415
Jan 28, 2020;10:30 PM;15,141
Jan 28, 2020;10:45 PM;14,952
Jan 28, 2020;11:00 PM;14,679
Jan 28, 2020;11:15 PM;14,323
Jan 28, 2020;11:30 PM;14,121
Jan 28, 2020;11:45 PM;14,037
Jan 29, 2020;12:00 AM;13,910
Jan 29, 2020;12:15 AM;13,824
Jan 29, 2020;12:30 AM;13,662
Jan 29, 2020;12:45 AM;13,486
Jan 29, 2020;1:00 AM;13,284
Jan 29, 2020;1:15 AM;13,104
Jan 29, 2020;1:30 AM;13,047
Jan 29, 2020;1:45 AM;13,002
Jan 29, 2020;2:00 AM;12,966
Jan 29, 2020;2:15 AM;13,018
Jan 29, 2020;2:30 AM;12,949
Jan 29, 2020;2:45 AM;12,910
Jan 29, 2020;3:00 AM;13,000
Jan 29, 2020;3:15 AM;12,989
Jan 29, 2020;3:30 AM;12,964
Jan 29, 2020;3:45 AM;13,003
Jan 29, 2020;4:00 AM;13,209
Jan 29, 2020;4:15 AM;13,252
Jan 29, 2020;4:30 AM;13,467
Jan 29, 2020;4:45 AM;13,552
Jan 29, 2020;5:00 AM;13,769
Jan 29, 2020;5:15 AM;13,963
Jan 29, 2020;5:30 AM;14,319
Jan 29, 2020;5:45 AM;14,655
Jan 29, 2020;6:00 AM;15,311
Jan 29, 2020;6:15 AM;15,874
Jan 29, 2020;6:30 AM;16,290
Jan 29, 2020;6:45 AM;16,670
Jan 29, 2020;7:00 AM;17,184
Jan 29, 2020;7:15 AM;17,481
Jan 29, 2020;7:30 AM;17,728
Jan 29, 2020;7:45 AM;17,819
Jan 29, 2020;8:00 AM;18,006
Jan 29, 2020;8:15 AM;18,171
Jan 29, 2020;8:30 AM;18,270
Jan 29, 2020;8:45 AM;18,250
Jan 29, 2020;9:00 AM;18,208
Jan 29, 2020;9:15 AM;18,319
Jan 29, 2020;9:30 AM;18,450
Jan 29, 2020;9:45 AM;18,453
Jan 29, 2020;10:00 AM;18,480
Jan 29, 2020;10:15 AM;18,562
Jan 29, 2020;10:30 AM;18,642
Jan 29, 2020;10:45 AM;18,684
Jan 29, 2020;11:00 AM;18,740
Jan 29, 2020;11:15 AM;18,771
Jan 29, 2020;11:30 AM;18,754
Jan 29, 2020;11:45 AM;18,700
Jan 29, 2020;12:00 PM;18,760
Jan 29, 2020;12:15 PM;18,509
Jan 29, 2020;12:30 PM;18,638
Jan 29, 2020;12:45 PM;18,498
Jan 29, 2020;1:00 PM;18,595
Jan 29, 2020;1:15 PM;18,545
Jan 29, 2020;1:30 PM;18,402
Jan 29, 2020;1:45 PM;18,211
Jan 29, 2020;2:00 PM;18,244
Jan 29, 2020;2:15 PM;18,191
Jan 29, 2020;2:30 PM;18,105
Jan 29, 2020;2:45 PM;17,996
Jan 29, 2020;3:00 PM;17,979
Jan 29, 2020;3:15 PM;17,865
Jan 29, 2020;3:30 PM;17,963
Jan 29, 2020;3:45 PM;17,766
Jan 29, 2020;4:00 PM;17,695
Jan 29, 2020;4:15 PM;17,668
Jan 29, 2020;4:30 PM;17,611
Jan 29, 2020;4:45 PM;17,674
Jan 29, 2020;5:00 PM;17,889
Jan 29, 2020;5:15 PM;18,128
Jan 29, 2020;5:30 PM;18,345
Jan 29, 2020;5:45 PM;18,490
Jan 29, 2020;6:00 PM;18,384
Jan 29, 2020;6:15 PM;18,308
Jan 29, 2020;6:30 PM;18,256
Jan 29, 2020;6:45 PM;18,206
Jan 29, 2020;7:00 PM;18,140
Jan 29, 2020;7:15 PM;17,971
Jan 29, 2020;7:30 PM;17,734
Jan 29, 2020;7:45 PM;17,508
Jan 29, 2020;8:00 PM;17,092
Jan 29, 2020;8:15 PM;16,847
Jan 29, 2020;8:30 PM;16,581
Jan 29, 2020;8:45 PM;16,446
Jan 29, 2020;9:00 PM;16,211
Jan 29, 2020;9:15 PM;16,022
Jan 29, 2020;9:30 PM;15,782
Jan 29, 2020;9:45 PM;15,503
Jan 29, 2020;10:00 PM;15,553
Jan 29, 2020;10:15 PM;15,377
Jan 29, 2020;10:30 PM;15,082
Jan 29, 2020;10:45 PM;14,822
Jan 29, 2020;11:00 PM;14,570
Jan 29, 2020;11:15 PM;14,334
Jan 29, 2020;11:30 PM;14,127
Jan 29, 2020;11:45 PM;13,943
Jan 30, 2020;12:00 AM;13,911
Jan 30, 2020;12:15 AM;13,730
Jan 30, 2020;12:30 AM;13,625
Jan 30, 2020;12:45 AM;13,490
Jan 30, 2020;1:00 AM;13,470
Jan 30, 2020;1:15 AM;13,328
Jan 30, 2020;1:30 AM;13,267
Jan 30, 2020;1:45 AM;13,249
Jan 30, 2020;2:00 AM;13,173
Jan 30, 2020;2:15 AM;13,152
Jan 30, 2020;2:30 AM;13,167
Jan 30, 2020;2:45 AM;13,179
Jan 30, 2020;3:00 AM;13,279
Jan 30, 2020;3:15 AM;13,293
Jan 30, 2020;3:30 AM;13,326
Jan 30, 2020;3:45 AM;13,398
Jan 30, 2020;4:00 AM;13,472
Jan 30, 2020;4:15 AM;13,537
Jan 30, 2020;4:30 AM;13,577
Jan 30, 2020;4:45 AM;13,710
Jan 30, 2020;5:00 AM;13,997
Jan 30, 2020;5:15 AM;14,165
Jan 30, 2020;5:30 AM;14,393
Jan 30, 2020;5:45 AM;14,806
Jan 30, 2020;6:00 AM;15,372
Jan 30, 2020;6:15 AM;15,876
Jan 30, 2020;6:30 AM;16,303
Jan 30, 2020;6:45 AM;16,725
Jan 30, 2020;7:00 AM;17,223
Jan 30, 2020;7:15 AM;17,551
Jan 30, 2020;7:30 AM;17,713
Jan 30, 2020;7:45 AM;17,903
Jan 30, 2020;8:00 AM;18,062
Jan 30, 2020;8:15 AM;18,133
Jan 30, 2020;8:30 AM;18,163
Jan 30, 2020;8:45 AM;18,156
Jan 30, 2020;9:00 AM;18,085
Jan 30, 2020;9:15 AM;18,140
Jan 30, 2020;9:30 AM;18,232
Jan 30, 2020;9:45 AM;18,203
Jan 30, 2020;10:00 AM;18,181
Jan 30, 2020;10:15 AM;18,187
Jan 30, 2020;10:30 AM;18,329
Jan 30, 2020;10:45 AM;18,302
Jan 30, 2020;11:00 AM;18,235
Jan 30, 2020;11:15 AM;18,210
Jan 30, 2020;11:30 AM;18,251
Jan 30, 2020;11:45 AM;18,254
Jan 30, 2020;12:00 PM;18,244
Jan 30, 2020;12:15 PM;18,162
Jan 30, 2020;12:30 PM;18,238
Jan 30, 2020;12:45 PM;18,219
Jan 30, 2020;1:00 PM;18,295
Jan 30, 2020;1:15 PM;18,193
Jan 30, 2020;1:30 PM;18,106
Jan 30, 2020;1:45 PM;17,837
Jan 30, 2020;2:00 PM;17,773
Jan 30, 2020;2:15 PM;17,639
Jan 30, 2020;2:30 PM;17,548
Jan 30, 2020;2:45 PM;17,521
Jan 30, 2020;3:00 PM;17,439
Jan 30, 2020;3:15 PM;17,386
Jan 30, 2020;3:30 PM;17,316
Jan 30, 2020;3:45 PM;17,249
Jan 30, 2020;4:00 PM;17,291
Jan 30, 2020;4:15 PM;17,289
Jan 30, 2020;4:30 PM;17,305
Jan 30, 2020;4:45 PM;17,398
Jan 30, 2020;5:00 PM;17,648
Jan 30, 2020;5:15 PM;17,946
Jan 30, 2020;5:30 PM;18,234
Jan 30, 2020;5:45 PM;18,299
Jan 30, 2020;6:00 PM;18,253
Jan 30, 2020;6:15 PM;18,144
Jan 30, 2020;6:30 PM;18,151
Jan 30, 2020;6:45 PM;18,094
Jan 30, 2020;7:00 PM;18,034
Jan 30, 2020;7:15 PM;17,944
Jan 30, 2020;7:30 PM;17,872
Jan 30, 2020;7:45 PM;17,691
Jan 30, 2020;8:00 PM;17,392
Jan 30, 2020;8:15 PM;17,112
Jan 30, 2020;8:30 PM;16,890
Jan 30, 2020;8:45 PM;16,588
Jan 30, 2020;9:00 PM;16,370
Jan 30, 2020;9:15 PM;16,222
Jan 30, 2020;9:30 PM;16,006
Jan 30, 2020;9:45 PM;15,806
Jan 30, 2020;10:00 PM;15,660
Jan 30, 2020;10:15 PM;15,373
Jan 30, 2020;10:30 PM;15,147
Jan 30, 2020;10:45 PM;14,807
Jan 30, 2020;11:00 PM;14,361
Jan 30, 2020;11:15 PM;14,155
Jan 30, 2020;11:30 PM;13,904
Jan 30, 2020;11:45 PM;13,705
Jan 31, 2020;12:00 AM;13,437
Jan 31, 2020;12:15 AM;13,265
Jan 31, 2020;12:30 AM;13,230
Jan 31, 2020;12:45 AM;13,072
Jan 31, 2020;1:00 AM;12,996
Jan 31, 2020;1:15 AM;12,805
Jan 31, 2020;1:30 AM;12,688
Jan 31, 2020;1:45 AM;12,550
Jan 31, 2020;2:00 AM;12,494
Jan 31, 2020;2:15 AM;12,485
Jan 31, 2020;2:30 AM;12,465
Jan 31, 2020;2:45 AM;12,422
Jan 31, 2020;3:00 AM;12,474
Jan 31, 2020;3:15 AM;12,403
Jan 31, 2020;3:30 AM;12,455
Jan 31, 2020;3:45 AM;12,467
Jan 31, 2020;4:00 AM;12,759
Jan 31, 2020;4:15 AM;12,866
Jan 31, 2020;4:30 AM;12,804
Jan 31, 2020;4:45 AM;12,870
Jan 31, 2020;5:00 AM;13,195
Jan 31, 2020;5:15 AM;13,516
Jan 31, 2020;5:30 AM;13,843
Jan 31, 2020;5:45 AM;14,302
Jan 31, 2020;6:00 AM;15,056
Jan 31, 2020;6:15 AM;15,573
Jan 31, 2020;6:30 AM;16,080
Jan 31, 2020;6:45 AM;16,467
Jan 31, 2020;7:00 AM;16,896
Jan 31, 2020;7:15 AM;17,223
Jan 31, 2020;7:30 AM;17,501
Jan 31, 2020;7:45 AM;17,642
Jan 31, 2020;8:00 AM;17,711
Jan 31, 2020;8:15 AM;17,766
Jan 31, 2020;8:30 AM;17,802
Jan 31, 2020;8:45 AM;17,707
Jan 31, 2020;9:00 AM;17,608
Jan 31, 2020;9:15 AM;17,672
Jan 31, 2020;9:30 AM;17,594
Jan 31, 2020;9:45 AM;17,670
Jan 31, 2020;10:00 AM;17,801
Jan 31, 2020;10:15 AM;17,846
Jan 31, 2020;10:30 AM;17,838
Jan 31, 2020;10:45 AM;17,888
Jan 31, 2020;11:00 AM;17,916
Jan 31, 2020;11:15 AM;17,964
Jan 31, 2020;11:30 AM;17,971
Jan 31, 2020;11:45 AM;17,935
Jan 31, 2020;12:00 PM;17,890
Jan 31, 2020;12:15 PM;17,887
Jan 31, 2020;12:30 PM;17,696
Jan 31, 2020;12:45 PM;17,681
Jan 31, 2020;1:00 PM;17,508
Jan 31, 2020;1:15 PM;17,551
Jan 31, 2020;1:30 PM;17,386
Jan 31, 2020;1:45 PM;17,241
Jan 31, 2020;2:00 PM;17,227
Jan 31, 2020;2:15 PM;17,237
Jan 31, 2020;2:30 PM;17,188
Jan 31, 2020;2:45 PM;16,983
Jan 31, 2020;3:00 PM;17,022
Jan 31, 2020;3:15 PM;16,885
Jan 31, 2020;3:30 PM;16,880
Jan 31, 2020;3:45 PM;16,713
Jan 31, 2020;4:00 PM;16,773
Jan 31, 2020;4:15 PM;16,727
Jan 31, 2020;4:30 PM;16,664
Jan 31, 2020;4:45 PM;16,719
Jan 31, 2020;5:00 PM;16,999
Jan 31, 2020;5:15 PM;17,263
Jan 31, 2020;5:30 PM;17,459
Jan 31, 2020;5:45 PM;17,620
Jan 31, 2020;6:00 PM;17,593
Jan 31, 2020;6:15 PM;17,584
Jan 31, 2020;6:30 PM;17,488
Jan 31, 2020;6:45 PM;17,449
Jan 31, 2020;7:00 PM;17,533
Jan 31, 2020;7:15 PM;17,368
Jan 31, 2020;7:30 PM;17,148
Jan 31, 2020;7:45 PM;16,896
Jan 31, 2020;8:00 PM;16,438
Jan 31, 2020;8:15 PM;16,107
Jan 31, 2020;8:30 PM;15,847
Jan 31, 2020;8:45 PM;15,645
Jan 31, 2020;9:00 PM;15,267
Jan 31, 2020;9:15 PM;15,159
Jan 31, 2020;9:30 PM;14,935
Jan 31, 2020;9:45 PM;14,766
Jan 31, 2020;10:00 PM;14,736
Jan 31, 2020;10:15 PM;14,488
Jan 31, 2020;10:30 PM;14,190
Jan 31, 2020;10:45 PM;13,955
Jan 31, 2020;11:00 PM;13,697
Jan 31, 2020;11:15 PM;13,452
Jan 31, 2020;11:30 PM;13,132
Jan 31, 2020;11:45 PM;12,965
Feb 1, 2020;12:00 AM;12,584
Feb 1, 2020;12:15 AM;12,389
Feb 1, 2020;12:30 AM;12,297
Feb 1, 2020;12:45 AM;12,130
Feb 1, 2020;1:00 AM;11,973
Feb 1, 2020;1:15 AM;11,897
Feb 1, 2020;1:30 AM;11,744
Feb 1, 2020;1:45 AM;11,671
Feb 1, 2020;2:00 AM;11,556
Feb 1, 2020;2:15 AM;11,438
Feb 1, 2020;2:30 AM;11,412
Feb 1, 2020;2:45 AM;11,443
Feb 1, 2020;3:00 AM;11,424
Feb 1, 2020;3:15 AM;11,340
Feb 1, 2020;3:30 AM;11,396
Feb 1, 2020;3:45 AM;11,447
Feb 1, 2020;4:00 AM;11,394
Feb 1, 2020;4:15 AM;11,419
Feb 1, 2020;4:30 AM;11,534
Feb 1, 2020;4:45 AM;11,513
Feb 1, 2020;5:00 AM;11,598
Feb 1, 2020;5:15 AM;11,615
Feb 1, 2020;5:30 AM;11,552
Feb 1, 2020;5:45 AM;11,532
Feb 1, 2020;6:00 AM;11,586
Feb 1, 2020;6:15 AM;11,742
Feb 1, 2020;6:30 AM;11,759
Feb 1, 2020;6:45 AM;11,827
Feb 1, 2020;7:00 AM;11,968
Feb 1, 2020;7:15 AM;12,299
Feb 1, 2020;7:30 AM;12,587
Feb 1, 2020;7:45 AM;12,775
Feb 1, 2020;8:00 AM;13,053
Feb 1, 2020;8:15 AM;13,246
Feb 1, 2020;8:30 AM;13,444
Feb 1, 2020;8:45 AM;13,644
Feb 1, 2020;9:00 AM;13,804
Feb 1, 2020;9:15 AM;13,985
Feb 1, 2020;9:30 AM;14,157
Feb 1, 2020;9:45 AM;14,299
Feb 1, 2020;10:00 AM;14,427
Feb 1, 2020;10:15 AM;14,474
Feb 1, 2020;10:30 AM;14,565
Feb 1, 2020;10:45 AM;14,612
Feb 1, 2020;11:00 AM;14,740
Feb 1, 2020;11:15 AM;14,798
Feb 1, 2020;11:30 AM;14,913
Feb 1, 2020;11:45 AM;14,840
Feb 1, 2020;12:00 PM;14,767
Feb 1, 2020;12:15 PM;14,695
Feb 1, 2020;12:30 PM;14,690
Feb 1, 2020;12:45 PM;14,529
Feb 1, 2020;1:00 PM;14,431
Feb 1, 2020;1:15 PM;14,245
Feb 1, 2020;1:30 PM;14,152
Feb 1, 2020;1:45 PM;14,129
Feb 1, 2020;2:00 PM;13,985
Feb 1, 2020;2:15 PM;13,882
Feb 1, 2020;2:30 PM;13,839
Feb 1, 2020;2:45 PM;13,898
Feb 1, 2020;3:00 PM;14,054
Feb 1, 2020;3:15 PM;13,850
Feb 1, 2020;3:30 PM;13,937
Feb 1, 2020;3:45 PM;13,834
Feb 1, 2020;4:00 PM;13,850
Feb 1, 2020;4:15 PM;13,924
Feb 1, 2020;4:30 PM;14,041
Feb 1, 2020;4:45 PM;14,124
Feb 1, 2020;5:00 PM;14,503
Feb 1, 2020;5:15 PM;14,875
Feb 1, 2020;5:30 PM;15,083
Feb 1, 2020;5:45 PM;15,205
Feb 1, 2020;6:00 PM;15,364
Feb 1, 2020;6:15 PM;15,347
Feb 1, 2020;6:30 PM;15,317
Feb 1, 2020;6:45 PM;15,157
Feb 1, 2020;7:00 PM;14,951
Feb 1, 2020;7:15 PM;14,758
Feb 1, 2020;7:30 PM;14,596
Feb 1, 2020;7:45 PM;14,365
Feb 1, 2020;8:00 PM;14,129
Feb 1, 2020;8:15 PM;13,768
Feb 1, 2020;8:30 PM;13,672
Feb 1, 2020;8:45 PM;13,495
Feb 1, 2020;9:00 PM;13,375
Feb 1, 2020;9:15 PM;13,187
Feb 1, 2020;9:30 PM;13,054
Feb 1, 2020;9:45 PM;12,950
Feb 1, 2020;10:00 PM;12,923
Feb 1, 2020;10:15 PM;12,809
Feb 1, 2020;10:30 PM;12,716
Feb 1, 2020;10:45 PM;12,654
Feb 1, 2020;11:00 PM;12,689
Feb 1, 2020;11:15 PM;12,440
Feb 1, 2020;11:30 PM;12,168
Feb 1, 2020;11:45 PM;11,891
Feb 2, 2020;12:00 AM;11,468
Feb 2, 2020;12:15 AM;11,352
Feb 2, 2020;12:30 AM;11,349
Feb 2, 2020;12:45 AM;11,183
Feb 2, 2020;1:00 AM;10,962
Feb 2, 2020;1:15 AM;10,880
Feb 2, 2020;1:30 AM;10,819
Feb 2, 2020;1:45 AM;10,739
Feb 2, 2020;2:00 AM;10,639
Feb 2, 2020;2:15 AM;10,604
Feb 2, 2020;2:30 AM;10,632
Feb 2, 2020;2:45 AM;10,563
Feb 2, 2020;3:00 AM;10,458
Feb 2, 2020;3:15 AM;10,588
Feb 2, 2020;3:30 AM;10,659
Feb 2, 2020;3:45 AM;10,508
Feb 2, 2020;4:00 AM;10,409
Feb 2, 2020;4:15 AM;10,454
Feb 2, 2020;4:30 AM;10,606
Feb 2, 2020;4:45 AM;10,651
Feb 2, 2020;5:00 AM;10,602
Feb 2, 2020;5:15 AM;10,550
Feb 2, 2020;5:30 AM;10,461
Feb 2, 2020;5:45 AM;10,374
Feb 2, 2020;6:00 AM;10,421
Feb 2, 2020;6:15 AM;10,302
Feb 2, 2020;6:30 AM;10,215
Feb 2, 2020;6:45 AM;10,360
Feb 2, 2020;7:00 AM;10,481
Feb 2, 2020;7:15 AM;10,613
Feb 2, 2020;7:30 AM;10,748
Feb 2, 2020;7:45 AM;10,896
Feb 2, 2020;8:00 AM;11,053
Feb 2, 2020;8:15 AM;11,343
Feb 2, 2020;8:30 AM;11,554
Feb 2, 2020;8:45 AM;11,795
Feb 2, 2020;9:00 AM;12,223
Feb 2, 2020;9:15 AM;12,463
Feb 2, 2020;9:30 AM;12,589
Feb 2, 2020;9:45 AM;12,849
Feb 2, 2020;10:00 AM;13,003
Feb 2, 2020;10:15 AM;13,138
Feb 2, 2020;10:30 AM;13,328
Feb 2, 2020;10:45 AM;13,523
Feb 2, 2020;11:00 AM;13,659
Feb 2, 2020;11:15 AM;13,844
Feb 2, 2020;11:30 AM;14,042
Feb 2, 2020;11:45 AM;13,925
Feb 2, 2020;12:00 PM;13,884
Feb 2, 2020;12:15 PM;13,813
Feb 2, 2020;12:30 PM;13,680
Feb 2, 2020;12:45 PM;13,616
Feb 2, 2020;1:00 PM;13,516
Feb 2, 2020;1:15 PM;13,383
Feb 2, 2020;1:30 PM;13,207
Feb 2, 2020;1:45 PM;13,091
Feb 2, 2020;2:00 PM;13,010
Feb 2, 2020;2:15 PM;12,930
Feb 2, 2020;2:30 PM;12,952
Feb 2, 2020;2:45 PM;12,878
Feb 2, 2020;3:00 PM;12,936
Feb 2, 2020;3:15 PM;12,852
Feb 2, 2020;3:30 PM;12,900
Feb 2, 2020;3:45 PM;12,818
Feb 2, 2020;4:00 PM;12,865
Feb 2, 2020;4:15 PM;12,979
Feb 2, 2020;4:30 PM;13,123
Feb 2, 2020;4:45 PM;13,313
Feb 2, 2020;5:00 PM;13,596
Feb 2, 2020;5:15 PM;13,913
Feb 2, 2020;5:30 PM;14,235
Feb 2, 2020;5:45 PM;14,397
Feb 2, 2020;6:00 PM;14,525
Feb 2, 2020;6:15 PM;14,551
Feb 2, 2020;6:30 PM;14,503
Feb 2, 2020;6:45 PM;14,467
Feb 2, 2020;7:00 PM;14,359
Feb 2, 2020;7:15 PM;14,270
Feb 2, 2020;7:30 PM;14,080
Feb 2, 2020;7:45 PM;13,969
Feb 2, 2020;8:00 PM;13,841
Feb 2, 2020;8:15 PM;13,639
Feb 2, 2020;8:30 PM;13,411
Feb 2, 2020;8:45 PM;13,154
Feb 2, 2020;9:00 PM;13,152
Feb 2, 2020;9:15 PM;13,055
Feb 2, 2020;9:30 PM;12,962
Feb 2, 2020;9:45 PM;13,037
Feb 2, 2020;10:00 PM;13,307
Feb 2, 2020;10:15 PM;13,236
Feb 2, 2020;10:30 PM;13,087
Feb 2, 2020;10:45 PM;12,978
Feb 2, 2020;11:00 PM;12,768
Feb 2, 2020;11:15 PM;12,455
Feb 2, 2020;11:30 PM;12,354
Feb 2, 2020;11:45 PM;12,276
Feb 3, 2020;12:00 AM;12,050
Feb 3, 2020;12:15 AM;11,885
Feb 3, 2020;12:30 AM;11,801
Feb 3, 2020;12:45 AM;11,626
Feb 3, 2020;1:00 AM;11,545
Feb 3, 2020;1:15 AM;11,447
Feb 3, 2020;1:30 AM;11,445
Feb 3, 2020;1:45 AM;11,447
Feb 3, 2020;2:00 AM;11,468
Feb 3, 2020;2:15 AM;11,476
Feb 3, 2020;2:30 AM;11,473
Feb 3, 2020;2:45 AM;11,491
Feb 3, 2020;3:00 AM;11,564
Feb 3, 2020;3:15 AM;11,654
Feb 3, 2020;3:30 AM;11,690
Feb 3, 2020;3:45 AM;11,714
Feb 3, 2020;4:00 AM;11,993
Feb 3, 2020;4:15 AM;12,110
Feb 3, 2020;4:30 AM;12,181
Feb 3, 2020;4:45 AM;12,342
Feb 3, 2020;5:00 AM;12,871
Feb 3, 2020;5:15 AM;13,237
Feb 3, 2020;5:30 AM;13,435
Feb 3, 2020;5:45 AM;13,811
Feb 3, 2020;6:00 AM;14,679
Feb 3, 2020;6:15 AM;15,297
Feb 3, 2020;6:30 AM;15,731
Feb 3, 2020;6:45 AM;16,186
Feb 3, 2020;7:00 AM;16,610
Feb 3, 2020;7:15 AM;16,889
Feb 3, 2020;7:30 AM;17,060
Feb 3, 2020;7:45 AM;17,166
Feb 3, 2020;8:00 AM;17,381
Feb 3, 2020;8:15 AM;17,512
Feb 3, 2020;8:30 AM;17,560
Feb 3, 2020;8:45 AM;17,510
Feb 3, 2020;9:00 AM;17,456
Feb 3, 2020;9:15 AM;17,504
Feb 3, 2020;9:30 AM;17,577
Feb 3, 2020;9:45 AM;17,602
Feb 3, 2020;10:00 AM;17,730
Feb 3, 2020;10:15 AM;17,802
Feb 3, 2020;10:30 AM;17,939
Feb 3, 2020;10:45 AM;17,938
Feb 3, 2020;11:00 AM;17,987
Feb 3, 2020;11:15 AM;18,067
Feb 3, 2020;11:30 AM;18,179
Feb 3, 2020;11:45 AM;18,201
Feb 3, 2020;12:00 PM;18,113
Feb 3, 2020;12:15 PM;18,166
Feb 3, 2020;12:30 PM;18,112
Feb 3, 2020;12:45 PM;18,070
Feb 3, 2020;1:00 PM;18,060
Feb 3, 2020;1:15 PM;17,947
Feb 3, 2020;1:30 PM;17,793
Feb 3, 2020;1:45 PM;17,648
Feb 3, 2020;2:00 PM;17,762
Feb 3, 2020;2:15 PM;17,753
Feb 3, 2020;2:30 PM;17,758
Feb 3, 2020;2:45 PM;17,695
Feb 3, 2020;3:00 PM;17,734
Feb 3, 2020;3:15 PM;17,427
Feb 3, 2020;3:30 PM;17,448
Feb 3, 2020;3:45 PM;17,360
Feb 3, 2020;4:00 PM;17,302
Feb 3, 2020;4:15 PM;17,174
Feb 3, 2020;4:30 PM;17,068
Feb 3, 2020;4:45 PM;17,141
Feb 3, 2020;5:00 PM;17,360
Feb 3, 2020;5:15 PM;17,640
Feb 3, 2020;5:30 PM;17,895
Feb 3, 2020;5:45 PM;17,999
Feb 3, 2020;6:00 PM;17,908
Feb 3, 2020;6:15 PM;17,930
Feb 3, 2020;6:30 PM;17,899
Feb 3, 2020;6:45 PM;17,765
Feb 3, 2020;7:00 PM;17,534
Feb 3, 2020;7:15 PM;17,516
Feb 3, 2020;7:30 PM;17,384
Feb 3, 2020;7:45 PM;17,296
Feb 3, 2020;8:00 PM;16,896
Feb 3, 2020;8:15 PM;16,644
Feb 3, 2020;8:30 PM;16,449
Feb 3, 2020;8:45 PM;16,174
Feb 3, 2020;9:00 PM;16,024
Feb 3, 2020;9:15 PM;15,758
Feb 3, 2020;9:30 PM;15,539
Feb 3, 2020;9:45 PM;15,288
Feb 3, 2020;10:00 PM;15,198
Feb 3, 2020;10:15 PM;14,829
Feb 3, 2020;10:30 PM;14,548
Feb 3, 2020;10:45 PM;14,182
Feb 3, 2020;11:00 PM;13,886
Feb 3, 2020;11:15 PM;13,590
Feb 3, 2020;11:30 PM;13,348
Feb 3, 2020;11:45 PM;13,262
Feb 4, 2020;12:00 AM;12,988
Feb 4, 2020;12:15 AM;12,785
Feb 4, 2020;12:30 AM;12,735
Feb 4, 2020;12:45 AM;12,644
Feb 4, 2020;1:00 AM;12,642
Feb 4, 2020;1:15 AM;12,549
Feb 4, 2020;1:30 AM;12,432
Feb 4, 2020;1:45 AM;12,406
Feb 4, 2020;2:00 AM;12,479
Feb 4, 2020;2:15 AM;12,490
Feb 4, 2020;2:30 AM;12,543
Feb 4, 2020;2:45 AM;12,630
Feb 4, 2020;3:00 AM;12,775
Feb 4, 2020;3:15 AM;12,858
Feb 4, 2020;3:30 AM;12,946
Feb 4, 2020;3:45 AM;12,985
Feb 4, 2020;4:00 AM;13,129
Feb 4, 2020;4:15 AM;13,212
Feb 4, 2020;4:30 AM;13,404
