"","date","actual","fct","low80","low95","up80","up95","dif","diflow80","diflow95","difup80","difup95","country","wday","lockdown"
"771",2020-03-06,1.59062,1.59981252516147,1.4898758574145,1.43758027151138,1.72726523972585,1.80331673065047,-0.577920883773313,6.33363987536287,9.62138842015168,-8.59069040536695,-13.3719386560254,"FR",NA,2020-03-17
"772",2020-03-07,1.451503,1.39622149690937,1.3113531984953,1.27047273854625,1.49283444427783,1.54959616126526,3.80856967506271,9.65549513192165,12.4719178295705,-2.84749285932115,-6.7580405459207,"FR",NA,2020-03-17
"773",2020-03-08,1.348894,1.26882785830028,1.19685464258404,1.16196313805005,1.35001079552916,1.39733899057093,5.93568817859044,11.2714088294525,13.8580838783442,-0.082793424031721,-3.59146015705702,"FR",NA,2020-03-17
"774",2020-03-09,1.505125,1.4444344368178,1.3508210284495,1.30601387379488,1.55198840429044,1.61567353798961,4.03226065490932,10.2519040976995,13.2288764192419,-3.11358885743295,-7.34480777275046,"FR",NA,2020-03-17
"775",2020-03-10,1.504531,1.44377510422408,1.35008654441551,1.30524920786549,1.5514356124148,1.61519401416504,4.03819501066544,10.2652890225918,13.2454427415926,-3.11755706029352,-7.35531631884219,"FR",NA,2020-03-17
"776",2020-03-11,1.388071,1.45925918852004,1.36360494082421,1.3178745140811,1.56934512663351,1.63462407186713,-5.12856968555959,1.76259421713948,5.05712502594619,-13.0594275533101,-17.762281026484,"FR",NA,2020-03-17
"777",2020-03-12,1.384265,1.47879325800391,1.3806401327814,1.33377616929165,1.5919697165308,1.65919003557577,-6.82876891374938,0.261862231480316,3.64733853043697,-15.0046932148689,-19.8607228800675,"FR",NA,2020-03-17
"778",2020-03-13,1.411543,1.49582192364054,1.39544467240171,1.34757422238413,1.61175844421772,1.68071742721779,-5.97069473905773,1.14047730733595,4.53183343446655,-14.1841548020653,-19.0695166366016,"FR",NA,2020-03-17
"779",2020-03-14,1.301967,1.33559668032511,1.25497229803843,1.21611046056071,1.42729105427241,1.48111970747081,-2.58299022364673,3.60951559921025,6.59437139645532,-9.62574737089418,-13.7601573212539,"FR",NA,2020-03-17
"780",2020-03-15,1.20044,1.20677166606572,1.14018293992046,1.1078231898503,1.28162025335591,1.32512861123667,-0.52744544214786,5.01958116020278,7.71523859165799,-6.76254151443738,-10.3869090697306,"FR",NA,2020-03-17
"781",2020-03-16,1.341977,1.38549790057643,1.29810769114033,1.25616438208831,1.48550330315858,1.54451888890324,-3.24304370167519,3.26900601572676,6.39449244746308,-10.6951388256711,-15.0927988261531,"FR",NA,2020-03-17
"782",2020-03-17,1.141303,1.40213886603425,1.31270373319192,1.26982706469334,1.50465092321177,1.56522932070191,-22.8542171565523,-15.0179867390094,-11.2611694434638,-31.8362365832535,-37.1440643459196,"FR",NA,2020-03-17
"783",2020-03-18,1.196594,1.4165365209682,1.32530780337512,1.28161394859197,1.52125273201269,1.58320825896778,-18.3807140072736,-10.7566813284303,-7.10516253566144,-27.1319037211195,-32.3095602157273,"FR",NA,2020-03-17
"784",2020-03-19,1.135302,1.4071698844789,1.31709524780362,1.27392743843406,1.51046856548312,1.57153874756353,-23.9467458419783,-16.0127655728275,-12.2104460693328,-33.0455302186663,-38.4247317069405,"FR",NA,2020-03-17
"785",2020-03-20,1.10861,1.40401778228103,1.31426646904784,1.27124772551529,1.50692523832138,1.56775386246579,-26.6466820866696,-18.5508401554953,-14.670418408213,-35.9292481865922,-41.4161754328204,"FR",NA,2020-03-17
"786",2020-03-21,1.086993,1.32383526970236,1.24374843892012,1.20515363690941,1.41494527742702,1.46844426889131,-21.7887575819125,-14.4210164113403,-10.8704137845794,-30.1705969980506,-35.092339039102,"FR",NA,2020-03-17
"787",2020-03-22,1.101612,1.24247523472528,1.171413607109,1.13698947419233,1.32271490521133,1.36953481442561,-12.7870098297118,-6.33631506455971,-3.21142781599442,-20.0708511900133,-24.3209782051765,"FR",NA,2020-03-17
"788",2020-03-23,1.187294,1.36638455215392,1.28075771912591,1.23963424469792,1.46428056320572,1.52200560074005,-15.0839263193375,-7.87199456292293,-4.40836428870337,-23.3292312776549,-28.1911304815863,"FR",NA,2020-03-17
"789",2020-03-24,1.217858,1.42937110730472,1.33593653708139,1.29125441619904,1.53685738682048,1.60057200444892,-17.3676329510274,-9.69559152884711,-6.02668095944199,-26.1934796027519,-31.4251747288204,"FR",NA,2020-03-17
"790",2020-03-25,1.23918,1.45940902473199,1.36212788228974,1.31570113233031,1.5716535717462,1.63835770463871,-17.7721577762705,-9.92171293030424,-6.17514262095207,-26.8301273217933,-32.213052554004,"FR",NA,2020-03-17
"791",2020-03-26,1.261895,1.47917420213638,1.37931646392899,1.3317242264573,1.59461842338339,1.66333943135628,-17.2184850670128,-9.30516912492671,-5.53367962130793,-26.3669658238908,-31.8128236783788,"FR",NA,2020-03-17
"792",2020-03-27,1.236075,1.4102222423157,1.31910641771414,1.27548100080205,1.51485890680086,1.57679256727411,-14.0887278130937,-6.71734463638039,-3.18799432089901,-22.5539636996833,-27.5644736180339,"FR",NA,2020-03-17
"793",2020-03-28,1.124326,1.24157333121598,1.17039595511296,1.13592306643139,1.32196816796739,1.36889061122464,-10.4282326670359,-4.09756201608462,-1.03146831358467,-17.5787243172701,-21.7521084831841,"FR",NA,2020-03-17
