,temp,max_temp,min_temp,date,max_filled
2015-01-01 00:00:00,,,,101,8.26
2015-01-01 01:00:00,3.43,3.6,3.27,101,3.6
2015-01-01 02:00:00,3.0,3.15,2.85,101,3.15
2015-01-01 03:00:00,2.8,2.93,2.67,101,2.93
2015-01-01 04:00:00,2.63,2.8,2.47,101,2.8
2015-01-01 05:00:00,2.05,2.19,1.9,101,2.19
2015-01-01 06:00:00,1.25,1.45,1.05,101,1.45
2015-01-01 07:00:00,1.28,1.56,1.0,101,1.56
2015-01-01 08:00:00,1.23,1.54,0.93,101,1.54
2015-01-01 09:00:00,1.66,2.14,1.18,101,2.14
2015-01-01 10:00:00,3.86,4.5,3.21,101,4.5
2015-01-01 11:00:00,6.5,7.04,5.96,101,7.04
2015-01-01 12:00:00,9.3,9.86,8.75,101,9.86
2015-01-01 13:00:00,11.34,11.71,10.96,101,11.71
2015-01-01 14:00:00,12.73,12.96,12.5,101,12.96
2015-01-01 15:00:00,13.23,13.39,13.07,101,13.39
2015-01-01 16:00:00,13.48,13.61,13.36,101,13.61
2015-01-01 17:00:00,12.3,12.71,11.89,101,12.71
2015-01-01 18:00:00,9.54,10.22,8.85,101,10.22
2015-01-01 19:00:00,7.43,7.81,7.04,101,7.81
2015-01-01 20:00:00,6.04,6.41,5.67,101,6.41
2015-01-01 21:00:00,5.12,5.42,4.81,101,5.42
2015-01-01 22:00:00,4.34,4.52,4.16,101,4.52
2015-01-01 23:00:00,3.81,4.0,3.62,101,4.0
2015-01-02 00:00:00,3.09,3.19,3.0,102,3.19
2015-01-02 01:00:00,2.97,3.2,2.73,102,3.2
2015-01-02 02:00:00,2.27,2.38,2.15,102,2.38
2015-01-02 03:00:00,1.97,2.2,1.73,102,2.2
2015-01-02 04:00:00,1.83,2.0,1.67,102,2.0
2015-01-02 05:00:00,1.9,2.1,1.7,102,2.1
2015-01-02 06:00:00,1.17,1.35,1.0,102,1.35
2015-01-02 07:00:00,0.91,1.15,0.67,102,1.15
2015-01-02 08:00:00,0.89,1.11,0.68,102,1.11
2015-01-02 09:00:00,1.68,2.14,1.21,102,2.14
2015-01-02 10:00:00,3.86,4.46,3.25,102,4.46
2015-01-02 11:00:00,6.98,7.61,6.36,102,7.61
2015-01-02 12:00:00,9.64,10.21,9.07,102,10.21
2015-01-02 13:00:00,11.88,12.32,11.43,102,12.32
2015-01-02 14:00:00,13.41,13.75,13.07,102,13.75
2015-01-02 15:00:00,14.21,14.39,14.04,102,14.39
2015-01-02 16:00:00,14.07,14.32,13.82,102,14.32
2015-01-02 17:00:00,12.68,13.18,12.18,102,13.18
2015-01-02 18:00:00,10.43,10.96,9.89,102,10.96
2015-01-02 19:00:00,8.26,8.59,7.93,102,8.59
2015-01-02 20:00:00,6.8,7.19,6.41,102,7.19
2015-01-02 21:00:00,5.94,6.31,5.58,102,6.31
2015-01-02 22:00:00,5.58,5.79,5.38,102,5.79
2015-01-02 23:00:00,4.68,4.95,4.4,102,4.95
2015-01-03 00:00:00,4.22,4.38,4.06,103,4.38
2015-01-03 01:00:00,3.97,4.2,3.73,103,4.2
2015-01-03 02:00:00,3.12,3.31,2.92,103,3.31
2015-01-03 03:00:00,2.8,2.87,2.73,103,2.87
2015-01-03 04:00:00,2.63,2.8,2.47,103,2.8
2015-01-03 05:00:00,2.69,2.86,2.52,103,2.86
2015-01-03 06:00:00,2.37,2.61,2.13,103,2.61
2015-01-03 07:00:00,2.11,2.3,1.93,103,2.3
2015-01-03 08:00:00,2.02,2.14,1.89,103,2.14
2015-01-03 09:00:00,2.47,2.9,2.03,103,2.9
2015-01-03 10:00:00,5.52,6.14,4.89,103,6.14
2015-01-03 11:00:00,8.39,9.0,7.79,103,9.0
2015-01-03 12:00:00,11.12,11.68,10.54,103,11.68
2015-01-03 13:00:00,13.3,13.71,12.89,103,13.71
2015-01-03 14:00:00,14.8,15.0,14.61,103,15.0
2015-01-03 15:00:00,15.57,15.71,15.43,103,15.71
2015-01-03 16:00:00,15.7,15.82,15.57,103,15.82
2015-01-03 17:00:00,14.62,15.07,14.18,103,15.07
2015-01-03 18:00:00,12.04,12.67,11.41,103,12.67
2015-01-03 19:00:00,10.0,10.37,9.63,103,10.37
2015-01-03 20:00:00,8.72,9.11,8.33,103,9.11
2015-01-03 21:00:00,8.0,8.19,7.81,103,8.19
2015-01-03 22:00:00,7.73,8.0,7.46,103,8.0
2015-01-03 23:00:00,6.95,7.14,6.76,103,7.14
2015-01-04 00:00:00,6.56,6.69,6.44,104,6.69
2015-01-04 01:00:00,6.27,6.47,6.07,104,6.47
2015-01-04 02:00:00,5.65,5.85,5.46,104,5.85
2015-01-04 03:00:00,4.9,5.0,4.8,104,5.0
2015-01-04 04:00:00,4.53,4.73,4.33,104,4.73
2015-01-04 05:00:00,6.1,6.29,5.9,104,6.29
2015-01-04 06:00:00,5.43,5.61,5.22,104,5.61
2015-01-04 07:00:00,4.83,5.07,4.63,104,5.07
2015-01-04 08:00:00,4.1,4.21,4.0,104,4.21
2015-01-04 09:00:00,5.29,5.82,4.75,104,5.82
2015-01-04 10:00:00,7.57,7.93,7.18,104,7.93
2015-01-04 11:00:00,9.8,10.25,9.32,104,10.25
2015-01-04 12:00:00,12.27,12.64,11.89,104,12.64
2015-01-04 13:00:00,14.02,14.36,13.68,104,14.36
2015-01-04 14:00:00,14.96,15.25,14.68,104,15.25
2015-01-04 15:00:00,15.5,15.75,15.25,104,15.75
2015-01-04 16:00:00,15.46,15.68,15.25,104,15.68
2015-01-04 17:00:00,14.46,14.86,14.07,104,14.86
2015-01-04 18:00:00,12.48,12.96,12.0,104,12.96
2015-01-04 19:00:00,10.54,10.85,10.22,104,10.85
2015-01-04 20:00:00,9.06,9.41,8.7,104,9.41
2015-01-04 21:00:00,8.33,8.58,8.08,104,8.58
2015-01-04 22:00:00,7.67,8.0,7.33,104,8.0
2015-01-04 23:00:00,6.81,7.0,6.62,104,7.0
2015-01-05 00:00:00,5.47,5.81,5.12,105,5.81
2015-01-05 01:00:00,5.0,5.07,4.93,105,5.07
2015-01-05 02:00:00,4.58,4.69,4.46,105,4.69
2015-01-05 03:00:00,4.7,4.93,4.47,105,4.93
2015-01-05 04:00:00,4.07,4.2,3.93,105,4.2
2015-01-05 05:00:00,4.19,4.33,4.05,105,4.33
2015-01-05 06:00:00,3.85,4.04,3.65,105,4.04
2015-01-05 07:00:00,3.57,3.74,3.3,105,3.74
2015-01-05 08:00:00,3.3,3.46,3.11,105,3.46
2015-01-05 09:00:00,3.74,4.21,3.24,105,4.21
2015-01-05 10:00:00,5.8,6.3,5.3,105,6.3
2015-01-05 11:00:00,7.84,8.21,7.48,105,8.21
2015-01-05 12:00:00,10.02,10.36,9.68,105,10.36
2015-01-05 13:00:00,11.48,11.75,11.21,105,11.75
2015-01-05 14:00:00,12.52,12.79,12.25,105,12.79
2015-01-05 15:00:00,13.09,13.25,12.89,105,13.25
2015-01-05 16:00:00,13.07,13.29,12.89,105,13.29
2015-01-05 17:00:00,12.36,12.71,12.0,105,12.71
2015-01-05 18:00:00,10.43,10.78,10.07,105,10.78
2015-01-05 19:00:00,8.8,9.22,8.37,105,9.22
2015-01-05 20:00:00,7.69,7.96,7.41,105,7.96
2015-01-05 21:00:00,7.06,7.27,6.85,105,7.27
2015-01-05 22:00:00,6.9,7.0,6.79,105,7.0
2015-01-05 23:00:00,6.12,6.19,6.0,105,6.19
2015-01-06 00:00:00,5.33,5.44,5.22,106,5.44
2015-01-06 01:00:00,5.18,5.24,5.12,106,5.24
2015-01-06 02:00:00,4.82,4.93,4.71,106,4.93
2015-01-06 03:00:00,4.33,4.53,4.13,106,4.53
2015-01-06 04:00:00,4.1,4.13,4.0,106,4.13
2015-01-06 05:00:00,5.0,5.24,4.81,106,5.24
2015-01-06 06:00:00,4.46,4.57,4.35,106,4.57
2015-01-06 07:00:00,4.15,4.3,4.0,106,4.3
2015-01-06 08:00:00,4.12,4.32,4.0,106,4.32
2015-01-06 09:00:00,4.25,4.46,4.04,106,4.46
2015-01-06 10:00:00,5.86,6.21,5.5,106,6.21
2015-01-06 11:00:00,7.55,7.86,7.21,106,7.86
2015-01-06 12:00:00,9.11,9.46,8.75,106,9.46
2015-01-06 13:00:00,10.4,10.66,10.14,106,10.66
2015-01-06 14:00:00,10.95,11.17,10.69,106,11.17
2015-01-06 15:00:00,11.82,12.0,11.64,106,12.0
2015-01-06 16:00:00,11.96,12.14,11.79,106,12.14
2015-01-06 17:00:00,11.2,11.5,10.89,106,11.5
2015-01-06 18:00:00,9.54,9.86,9.21,106,9.86
2015-01-06 19:00:00,8.29,8.5,8.07,106,8.5
2015-01-06 20:00:00,7.43,7.56,7.3,106,7.56
2015-01-06 21:00:00,6.8,6.96,6.63,106,6.96
2015-01-06 22:00:00,6.56,6.67,6.46,106,6.67
2015-01-06 23:00:00,6.36,6.59,6.14,106,6.59
2015-01-07 00:00:00,5.5,5.71,5.35,107,5.71
2015-01-07 01:00:00,4.72,4.88,4.56,107,4.88
2015-01-07 02:00:00,4.12,4.38,3.85,107,4.38
2015-01-07 03:00:00,4.0,4.13,3.87,107,4.13
2015-01-07 04:00:00,3.43,3.67,3.2,107,3.67
2015-01-07 05:00:00,3.83,3.9,3.76,107,3.9
2015-01-07 06:00:00,3.48,3.7,3.22,107,3.7
2015-01-07 07:00:00,2.91,3.07,2.66,107,3.07
2015-01-07 08:00:00,2.98,3.32,2.68,107,3.32
2015-01-07 09:00:00,3.17,3.45,2.9,107,3.45
2015-01-07 10:00:00,4.91,5.45,4.45,107,5.45
2015-01-07 11:00:00,6.74,7.19,6.29,107,7.19
2015-01-07 12:00:00,8.61,9.0,8.23,107,9.0
2015-01-07 13:00:00,11.04,11.43,10.64,107,11.43
2015-01-07 14:00:00,12.04,12.36,11.71,107,12.36
2015-01-07 15:00:00,12.86,13.04,12.68,107,13.04
2015-01-07 16:00:00,12.98,13.18,12.79,107,13.18
2015-01-07 17:00:00,11.86,12.21,11.52,107,12.21
2015-01-07 18:00:00,10.11,10.7,9.52,107,10.7
2015-01-07 19:00:00,8.39,8.7,8.07,107,8.7
2015-01-07 20:00:00,7.13,7.41,6.85,107,7.41
2015-01-07 21:00:00,6.48,6.69,6.27,107,6.69
2015-01-07 22:00:00,5.66,5.88,5.44,107,5.88
2015-01-07 23:00:00,5.19,5.33,5.05,107,5.33
2015-01-08 00:00:00,4.38,4.5,4.31,108,4.5
2015-01-08 01:00:00,4.47,4.53,4.4,108,4.53
2015-01-08 02:00:00,3.88,4.0,3.77,108,4.0
2015-01-08 03:00:00,3.73,3.73,3.73,108,3.73
2015-01-08 04:00:00,3.37,3.53,3.2,108,3.53
2015-01-08 05:00:00,4.03,4.11,3.95,108,4.11
2015-01-08 06:00:00,3.33,3.48,3.17,108,3.48
2015-01-08 07:00:00,2.8,2.89,2.7,108,2.89
2015-01-08 08:00:00,2.19,2.34,2.03,108,2.34
2015-01-08 09:00:00,2.55,2.77,2.23,108,2.77
2015-01-08 10:00:00,4.91,5.41,4.41,108,5.41
2015-01-08 11:00:00,6.95,7.32,6.55,108,7.32
2015-01-08 12:00:00,8.97,9.29,8.65,108,9.29
2015-01-08 13:00:00,10.79,11.0,10.55,108,11.0
2015-01-08 14:00:00,12.02,12.32,11.71,108,12.32
2015-01-08 15:00:00,12.62,12.79,12.45,108,12.79
2015-01-08 16:00:00,12.96,13.21,12.71,108,13.21
2015-01-08 17:00:00,12.29,12.61,11.96,108,12.61
2015-01-08 18:00:00,10.72,11.15,10.3,108,11.15
2015-01-08 19:00:00,9.19,9.41,8.96,108,9.41
2015-01-08 20:00:00,8.56,8.74,8.37,108,8.74
2015-01-08 21:00:00,7.79,8.04,7.54,108,8.04
2015-01-08 22:00:00,7.25,7.54,6.96,108,7.54
2015-01-08 23:00:00,6.83,6.95,6.71,108,6.95
2015-01-09 00:00:00,6.35,6.59,6.12,109,6.59
2015-01-09 01:00:00,5.34,5.44,5.25,109,5.44
2015-01-09 02:00:00,4.42,4.62,4.23,109,4.62
2015-01-09 03:00:00,4.27,4.47,4.07,109,4.47
2015-01-09 04:00:00,3.93,4.13,3.73,109,4.13
2015-01-09 05:00:00,4.29,4.43,4.19,109,4.43
2015-01-09 06:00:00,3.83,3.96,3.71,109,3.96
2015-01-09 07:00:00,2.81,3.03,2.62,109,3.03
2015-01-09 08:00:00,3.12,3.29,3.0,109,3.29
2015-01-09 09:00:00,3.32,3.77,2.87,109,3.77
2015-01-09 10:00:00,5.93,6.45,5.31,109,6.45
2015-01-09 11:00:00,8.45,9.0,7.9,109,9.0
2015-01-09 12:00:00,10.59,11.0,10.17,109,11.0
2015-01-09 13:00:00,13.14,13.54,12.75,109,13.54
2015-01-09 14:00:00,14.71,15.04,14.39,109,15.04
2015-01-09 15:00:00,15.18,15.43,14.93,109,15.43
2015-01-09 16:00:00,15.27,15.46,15.07,109,15.46
2015-01-09 17:00:00,13.9,14.34,13.41,109,14.34
2015-01-09 18:00:00,12.07,12.67,11.52,109,12.67
2015-01-09 19:00:00,9.94,10.26,9.63,109,10.26
2015-01-09 20:00:00,8.41,8.64,8.18,109,8.64
2015-01-09 21:00:00,8.02,8.31,7.73,109,8.31
2015-01-09 22:00:00,7.44,7.67,7.17,109,7.67
2015-01-09 23:00:00,6.86,7.14,6.57,109,7.14
2015-01-10 00:00:00,6.03,6.29,5.76,110,6.29
2015-01-10 01:00:00,5.3,5.6,5.0,110,5.6
2015-01-10 02:00:00,4.15,4.38,3.92,110,4.38
2015-01-10 03:00:00,4.0,4.2,3.8,110,4.2
2015-01-10 04:00:00,3.77,3.93,3.6,110,3.93
2015-01-10 05:00:00,4.71,4.86,4.57,110,4.86
2015-01-10 06:00:00,4.37,4.61,4.17,110,4.61
2015-01-10 07:00:00,3.81,4.0,3.63,110,4.0
2015-01-10 08:00:00,3.29,3.48,3.0,110,3.48
2015-01-10 09:00:00,3.86,4.38,3.24,110,4.38
2015-01-10 10:00:00,6.34,6.76,5.93,110,6.76
2015-01-10 11:00:00,8.89,9.32,8.39,110,9.32
2015-01-10 12:00:00,11.14,11.54,10.75,110,11.54
2015-01-10 13:00:00,12.86,13.21,12.52,110,13.21
2015-01-10 14:00:00,14.38,14.64,14.11,110,14.64
2015-01-10 15:00:00,15.18,15.29,15.04,110,15.29
2015-01-10 16:00:00,14.66,14.9,14.38,110,14.9
2015-01-10 17:00:00,14.54,15.0,14.04,110,15.0
2015-01-10 18:00:00,12.04,12.52,11.59,110,12.52
2015-01-10 19:00:00,10.2,10.52,9.89,110,10.52
2015-01-10 20:00:00,9.02,9.3,8.74,110,9.3
2015-01-10 21:00:00,8.38,8.65,8.12,110,8.65
2015-01-10 22:00:00,7.96,8.17,7.75,110,8.17
2015-01-10 23:00:00,7.83,8.0,7.67,110,8.0
2015-01-11 00:00:00,6.69,6.75,6.62,111,6.75
2015-01-11 01:00:00,6.6,6.8,6.4,111,6.8
2015-01-11 02:00:00,5.92,6.31,5.54,111,6.31
2015-01-11 03:00:00,5.57,5.67,5.47,111,5.67
2015-01-11 04:00:00,5.13,5.33,4.93,111,5.33
2015-01-11 05:00:00,6.48,6.62,6.33,111,6.62
2015-01-11 06:00:00,6.5,6.7,6.3,111,6.7
2015-01-11 07:00:00,6.0,6.19,5.81,111,6.19
2015-01-11 08:00:00,5.25,5.53,5.0,111,5.53
2015-01-11 09:00:00,6.26,6.55,6.0,111,6.55
2015-01-11 10:00:00,8.17,8.62,7.69,111,8.62
2015-01-11 11:00:00,10.25,10.75,9.75,111,10.75
2015-01-11 12:00:00,12.18,12.46,11.93,111,12.46
2015-01-11 13:00:00,13.43,13.79,13.07,111,13.79
2015-01-11 14:00:00,14.61,14.86,14.36,111,14.86
2015-01-11 15:00:00,15.05,15.29,14.82,111,15.29
2015-01-11 16:00:00,14.95,15.25,14.64,111,15.25
2015-01-11 17:00:00,14.14,14.43,13.86,111,14.43
2015-01-11 18:00:00,11.91,12.56,11.26,111,12.56
2015-01-11 19:00:00,9.96,10.3,9.63,111,10.3
2015-01-11 20:00:00,8.69,9.07,8.3,111,9.07
2015-01-11 21:00:00,7.67,7.92,7.38,111,7.92
2015-01-11 22:00:00,7.25,7.42,7.04,111,7.42
2015-01-11 23:00:00,6.24,6.48,6.05,111,6.48
2015-01-12 00:00:00,5.69,5.81,5.56,112,5.81
2015-01-12 01:00:00,5.73,5.93,5.53,112,5.93
2015-01-12 02:00:00,5.11,5.36,4.86,112,5.36
2015-01-12 03:00:00,4.87,5.07,4.67,112,5.07
2015-01-12 04:00:00,4.77,4.93,4.6,112,4.93
2015-01-12 05:00:00,4.29,4.43,4.19,112,4.43
2015-01-12 06:00:00,3.98,4.13,3.83,112,4.13
2015-01-12 07:00:00,3.63,3.85,3.41,112,3.85
2015-01-12 08:00:00,3.43,3.69,3.17,112,3.69
2015-01-12 09:00:00,4.27,4.61,3.93,112,4.61
2015-01-12 10:00:00,6.55,7.21,5.89,112,7.21
2015-01-12 11:00:00,8.63,9.1,8.17,112,9.1
2015-01-12 12:00:00,11.26,11.69,10.83,112,11.69
2015-01-12 13:00:00,13.16,13.54,12.79,112,13.54
2015-01-12 14:00:00,14.3,14.48,14.11,112,14.48
2015-01-12 15:00:00,14.69,14.89,14.48,112,14.89
2015-01-12 16:00:00,14.5,14.71,14.29,112,14.71
2015-01-12 17:00:00,13.61,13.89,13.32,112,13.89
2015-01-12 18:00:00,11.78,12.15,11.41,112,12.15
2015-01-12 19:00:00,10.54,10.78,10.3,112,10.78
2015-01-12 20:00:00,10.09,10.33,9.85,112,10.33
2015-01-12 21:00:00,9.62,9.88,9.35,112,9.88
2015-01-12 22:00:00,9.48,9.67,9.29,112,9.67
2015-01-12 23:00:00,8.43,8.67,8.19,112,8.67
2015-01-13 00:00:00,7.31,7.44,7.19,113,7.44
2015-01-13 01:00:00,7.71,7.93,7.5,113,7.93
2015-01-13 02:00:00,6.58,6.85,6.31,113,6.85
2015-01-13 03:00:00,7.0,7.21,6.79,113,7.21
2015-01-13 04:00:00,6.27,6.4,6.13,113,6.4
2015-01-13 05:00:00,7.31,7.48,7.14,113,7.48
2015-01-13 06:00:00,7.29,7.42,7.17,113,7.42
2015-01-13 07:00:00,6.57,6.79,6.36,113,6.79
2015-01-13 08:00:00,6.29,6.45,6.14,113,6.45
2015-01-13 09:00:00,6.8,7.21,6.39,113,7.21
2015-01-13 10:00:00,8.42,8.77,8.03,113,8.77
2015-01-13 11:00:00,10.59,11.0,10.18,113,11.0
2015-01-13 12:00:00,12.2,12.61,11.71,113,12.61
2015-01-13 13:00:00,13.14,13.5,12.79,113,13.5
2015-01-13 14:00:00,13.93,14.14,13.71,113,14.14
2015-01-13 15:00:00,14.45,14.68,14.21,113,14.68
2015-01-13 16:00:00,14.41,14.61,14.21,113,14.61
2015-01-13 17:00:00,13.66,14.0,13.36,113,14.0
2015-01-13 18:00:00,12.31,12.67,11.96,113,12.67
2015-01-13 19:00:00,10.85,11.07,10.63,113,11.07
2015-01-13 20:00:00,10.19,10.33,10.04,113,10.33
2015-01-13 21:00:00,9.21,9.38,9.04,113,9.38
2015-01-13 22:00:00,8.69,8.88,8.5,113,8.88
2015-01-13 23:00:00,8.29,8.43,8.14,113,8.43
2015-01-14 00:00:00,7.12,7.38,6.94,114,7.38
2015-01-14 01:00:00,7.0,7.07,6.93,114,7.07
2015-01-14 02:00:00,6.27,6.31,6.23,114,6.31
2015-01-14 03:00:00,6.23,6.4,6.07,114,6.4
2015-01-14 04:00:00,6.67,6.87,6.47,114,6.87
2015-01-14 05:00:00,7.28,7.55,7.05,114,7.55
2015-01-14 06:00:00,6.5,6.75,6.25,114,6.75
2015-01-14 07:00:00,6.04,6.29,5.79,114,6.29
2015-01-14 08:00:00,5.85,6.07,5.63,114,6.07
2015-01-14 09:00:00,5.93,6.25,5.64,114,6.25
2015-01-14 10:00:00,7.8,8.21,7.39,114,8.21
2015-01-14 11:00:00,10.0,10.41,9.45,114,10.41
2015-01-14 12:00:00,11.98,12.36,11.57,114,12.36
2015-01-14 13:00:00,13.29,13.46,13.11,114,13.46
2015-01-14 14:00:00,13.77,13.89,13.64,114,13.89
2015-01-14 15:00:00,14.07,14.29,13.86,114,14.29
2015-01-14 16:00:00,13.36,13.5,13.21,114,13.5
2015-01-14 17:00:00,13.12,13.46,12.79,114,13.46
2015-01-14 18:00:00,11.81,12.07,11.56,114,12.07
2015-01-14 19:00:00,10.74,10.93,10.56,114,10.93
2015-01-14 20:00:00,10.15,10.3,10.0,114,10.3
2015-01-14 21:00:00,9.69,9.92,9.46,114,9.92
2015-01-14 22:00:00,9.79,10.0,9.58,114,10.0
2015-01-14 23:00:00,9.81,9.95,9.67,114,9.95
2015-01-15 00:00:00,8.91,9.0,8.81,115,9.0
2015-01-15 01:00:00,8.07,8.2,7.93,115,8.2
2015-01-15 02:00:00,7.5,7.62,7.38,115,7.62
2015-01-15 03:00:00,6.9,7.07,6.73,115,7.07
2015-01-15 04:00:00,6.63,6.73,6.53,115,6.73
2015-01-15 05:00:00,8.02,8.14,7.9,115,8.14
2015-01-15 06:00:00,7.81,7.83,7.79,115,7.83
2015-01-15 07:00:00,7.2,7.39,7.0,115,7.39
2015-01-15 08:00:00,6.78,6.97,6.52,115,6.97
2015-01-15 09:00:00,7.48,7.76,7.21,115,7.76
2015-01-15 10:00:00,9.12,9.38,8.86,115,9.38
2015-01-15 11:00:00,10.62,11.0,10.27,115,11.0
2015-01-15 12:00:00,12.16,12.46,11.86,115,12.46
2015-01-15 13:00:00,13.05,13.28,12.83,115,13.28
2015-01-15 14:00:00,13.57,13.72,13.41,115,13.72
2015-01-15 15:00:00,13.89,14.04,13.75,115,14.04
2015-01-15 16:00:00,13.41,13.45,13.38,115,13.45
2015-01-15 17:00:00,13.02,13.25,12.79,115,13.25
2015-01-15 18:00:00,11.62,11.89,11.36,115,11.89
2015-01-15 19:00:00,10.93,11.14,10.71,115,11.14
2015-01-15 20:00:00,10.48,10.63,10.37,115,10.63
2015-01-15 21:00:00,10.4,10.62,10.15,115,10.62
2015-01-15 22:00:00,10.21,10.38,10.0,115,10.38
2015-01-15 23:00:00,9.83,10.05,9.62,115,10.05
2015-01-16 00:00:00,9.25,9.44,9.06,116,9.44
2015-01-16 01:00:00,9.26,9.47,9.0,116,9.47
2015-01-16 02:00:00,9.17,9.4,8.93,116,9.4
2015-01-16 03:00:00,9.28,9.44,9.12,116,9.44
2015-01-16 04:00:00,8.97,9.07,8.87,116,9.07
2015-01-16 05:00:00,8.57,8.62,8.52,116,8.62
2015-01-16 06:00:00,8.27,8.42,8.08,116,8.42
2015-01-16 07:00:00,7.48,7.59,7.37,116,7.59
2015-01-16 08:00:00,7.23,7.5,6.96,116,7.5
2015-01-16 09:00:00,7.16,7.34,6.97,116,7.34
2015-01-16 10:00:00,7.91,8.07,7.69,116,8.07
2015-01-16 11:00:00,9.05,9.38,8.76,116,9.38
2015-01-16 12:00:00,10.0,10.29,9.71,116,10.29
2015-01-16 13:00:00,10.29,10.61,10.0,116,10.61
2015-01-16 14:00:00,10.38,10.66,10.1,116,10.66
2015-01-16 15:00:00,10.55,10.68,10.39,116,10.68
2015-01-16 16:00:00,10.55,10.72,10.21,116,10.72
2015-01-16 17:00:00,9.79,9.97,9.62,116,9.97
2015-01-16 18:00:00,8.81,9.19,8.56,116,9.19
2015-01-16 19:00:00,7.72,7.96,7.52,116,7.96
2015-01-16 20:00:00,7.13,7.33,6.93,116,7.33
2015-01-16 21:00:00,6.87,7.12,6.62,116,7.12
2015-01-16 22:00:00,6.6,6.8,6.4,116,6.8
2015-01-16 23:00:00,5.64,5.81,5.48,116,5.81
2015-01-17 00:00:00,5.03,5.19,4.88,117,5.19
2015-01-17 01:00:00,4.8,5.0,4.6,117,5.0
2015-01-17 02:00:00,4.96,5.23,4.69,117,5.23
2015-01-17 03:00:00,4.5,4.67,4.33,117,4.67
2015-01-17 04:00:00,4.37,4.53,4.2,117,4.53
2015-01-17 05:00:00,4.4,4.48,4.33,117,4.48
2015-01-17 06:00:00,3.83,4.0,3.7,117,4.0
2015-01-17 07:00:00,3.15,3.44,2.85,117,3.44
2015-01-17 08:00:00,2.66,2.83,2.48,117,2.83
2015-01-17 09:00:00,3.52,3.96,3.07,117,3.96
2015-01-17 10:00:00,5.34,5.64,5.04,117,5.64
2015-01-17 11:00:00,6.88,7.21,6.55,117,7.21
2015-01-17 12:00:00,8.54,8.86,8.21,117,8.86
2015-01-17 13:00:00,9.54,9.71,9.36,117,9.71
2015-01-17 14:00:00,10.29,10.54,10.04,117,10.54
2015-01-17 15:00:00,10.55,10.68,10.43,117,10.68
2015-01-17 16:00:00,10.52,10.64,10.39,117,10.64
2015-01-17 17:00:00,10.0,10.29,9.71,117,10.29
2015-01-17 18:00:00,8.52,8.96,8.07,117,8.96
2015-01-17 19:00:00,7.07,7.33,6.81,117,7.33
2015-01-17 20:00:00,6.17,6.44,5.89,117,6.44
2015-01-17 21:00:00,5.6,5.88,5.33,117,5.88
2015-01-17 22:00:00,5.46,5.57,5.35,117,5.57
2015-01-17 23:00:00,4.88,5.0,4.75,117,5.0
2015-01-18 00:00:00,3.87,4.07,3.67,118,4.07
2015-01-18 01:00:00,3.89,4.07,3.71,118,4.07
2015-01-18 02:00:00,3.54,3.69,3.38,118,3.69
2015-01-18 03:00:00,4.0,4.13,3.87,118,4.13
2015-01-18 04:00:00,4.06,4.25,3.88,118,4.25
2015-01-18 05:00:00,4.86,5.0,4.71,118,5.0
2015-01-18 06:00:00,4.7,4.83,4.57,118,4.83
2015-01-18 07:00:00,4.19,4.3,4.07,118,4.3
2015-01-18 08:00:00,4.16,4.36,4.0,118,4.36
2015-01-18 09:00:00,4.83,5.1,4.55,118,5.1
2015-01-18 10:00:00,5.73,6.0,5.47,118,6.0
2015-01-18 11:00:00,7.2,7.43,6.89,118,7.43
2015-01-18 12:00:00,7.58,7.9,7.3,118,7.9
2015-01-18 13:00:00,8.77,8.86,8.61,118,8.86
2015-01-18 14:00:00,9.02,9.18,8.86,118,9.18
2015-01-18 15:00:00,8.95,9.1,8.79,118,9.1
2015-01-18 16:00:00,8.57,8.69,8.48,118,8.69
2015-01-18 17:00:00,7.78,7.9,7.67,118,7.9
2015-01-18 18:00:00,8.11,8.26,7.96,118,8.26
2015-01-18 19:00:00,7.76,7.85,7.67,118,7.85
2015-01-18 20:00:00,7.5,7.63,7.37,118,7.63
2015-01-18 21:00:00,7.27,7.38,7.15,118,7.38
2015-01-18 22:00:00,7.4,7.5,7.29,118,7.5
2015-01-18 23:00:00,6.79,6.9,6.67,118,6.9
2015-01-19 00:00:00,5.88,6.06,5.69,119,6.06
2015-01-19 01:00:00,6.0,6.0,6.0,119,6.0
2015-01-19 02:00:00,5.36,5.43,5.29,119,5.43
2015-01-19 03:00:00,6.07,6.13,6.0,119,6.13
2015-01-19 04:00:00,5.77,5.87,5.67,119,5.87
2015-01-19 05:00:00,6.12,6.14,6.1,119,6.14
2015-01-19 06:00:00,5.85,5.92,5.75,119,5.92
2015-01-19 07:00:00,5.73,5.86,5.61,119,5.86
2015-01-19 08:00:00,5.6,5.69,5.48,119,5.69
2015-01-19 09:00:00,5.59,5.79,5.43,119,5.79
2015-01-19 10:00:00,6.2,6.44,6.0,119,6.44
2015-01-19 11:00:00,7.04,7.29,6.79,119,7.29
2015-01-19 12:00:00,8.11,8.3,7.93,119,8.3
2015-01-19 13:00:00,8.57,8.82,8.32,119,8.82
2015-01-19 14:00:00,9.06,9.19,8.93,119,9.19
2015-01-19 15:00:00,9.17,9.41,8.93,119,9.41
2015-01-19 16:00:00,9.13,9.3,8.96,119,9.3
2015-01-19 17:00:00,8.69,8.81,8.56,119,8.81
2015-01-19 18:00:00,7.73,7.96,7.5,119,7.96
