date,hour,value
20150126,6,24628.398
20150126,7,30093.44
20150126,8,36963.128
20150126,9,40522.169
20150126,10,42590.618
20150126,11,43582.867
20150126,12,43312.548
20150126,13,41197.274
20150126,14,40659.163
20150126,15,41723.167
20150126,16,42275.506
20150126,17,42350.201
20150126,18,45370.898
20150126,19,45186.712
20150126,20,43714.969
20150126,21,41288.349
20150126,22,38461.974
20150126,23,34158.499
20150126,24,30852.635
20150127,1,28113.957
20150127,2,26690.637
20150127,3,25691.484
20150127,4,25608.213
20150127,5,25837.896
20150127,6,26961.363
20150127,7,31382.196
20150127,8,38231.438
20150127,9,42383.089
20150127,10,44217.468
20150127,11,45063.155
20150127,12,44336.019
20150127,13,42520.317
20150127,14,41582.321
20150127,15,42529.46
20150127,16,41919.887
20150127,17,42620.901
20150127,18,46142.168
20150127,19,45883.465
20150127,20,44749.543
20150127,21,41887.007
20150127,22,38978.401
20150127,23,34822.154
20150127,24,31343.549
20150128,1,28488.889
20150128,2,26547.699
20150128,3,25840.515
20150128,4,25476.434
20150128,5,25755.786
20150128,6,27296.734
20150128,7,32038.46
20150128,8,38973.227
20150128,9,42784.698
20150128,10,44406.334
20150128,11,44096.322
20150128,12,43135.499
20150128,13,40973.018
20150128,14,40479.304
20150128,15,41535.393
20150128,16,42187.515
20150128,17,42483.878
20150128,18,46007.923
20150128,19,46127.425
20150128,20,44055.147
20150128,21,41910.125
20150128,22,38956.75
20150128,23,34694.012
20150128,24,31185.884
20150129,1,28596.618
20150129,2,26898.067
20150129,3,26261.7
20150129,4,26071.541
20150129,5,26448.741
20150129,6,27974.939
20150129,7,32160.098
20150129,8,39079.084
20150129,9,43382.755
20150129,10,44944.614
20150129,11,45105.704
20150129,12,44288.025
20150129,13,42140.431
20150129,14,41584.706
20150129,15,42400.228
20150129,16,43060.953
20150129,17,43285.806
20150129,18,46250.14
20150129,19,46609.205
20150129,20,44611.169
20150129,21,41580.57
20150129,22,38768.18
20150129,23,34709.395
20150129,24,31568.592
20150130,1,29026.926
20150130,2,27477.837
20150130,3,27186.631
20150130,4,26905.398
20150130,5,27171.338
20150130,6,28367.807
20150130,7,31927.894
20150130,8,38794.756
20150130,9,42630.541
20150130,10,44235.775
20150130,11,44671.686
20150130,12,43854.298
20150130,13,41552.33
20150130,14,40985.985
20150130,15,41683.797
20150130,16,42171.157
20150130,17,41866.978
20150130,18,45076.229
20150130,19,45061.592
20150130,20,43516.88
20150130,21,40605.429
20150130,22,37738.368
20150130,23,33803.824
20150130,24,30589.3
20150131,1,28356.26
20150131,2,26427.146
20150131,3,25384.068
20150131,4,25011.721
20150131,5,24920.055
20150131,6,25474.654
20150131,7,27583.965
20150131,8,31768.676
20150131,9,34709.625
20150131,10,36840.754
20150131,11,36660.682
20150131,12,35664.785
20150131,13,33894.448
20150131,14,32314.471
20150131,15,31722.303
20150131,16,31995.761
20150131,17,32859.186
20150131,18,36352.89
20150131,19,38355.759
20150131,20,37958.305
20150131,21,35914.866
20150131,22,33253.532
20150131,23,30764.411
20150131,24,28238.79
20150201,1,25741.553
20150201,2,24136.757
20150201,3,22995.119
20150201,4,22655.049
20150201,5,22501.525
20150201,6,22800.672
20150201,7,24107.29
20150201,8,25728.719
20150201,9,27291.066
20150201,10,29451.399
20150201,11,30609.825
20150201,12,31225.823
20150201,13,30234.242
20150201,14,28918.763
20150201,15,28387.135
20150201,16,28197.318
20150201,17,28818.385
20150201,18,31532.563
20150201,19,34643.305
20150201,20,34856.767
20150201,21,33975.252
20150201,22,32095.656
20150201,23,29461.809
20150201,24,27194.304
20150202,1,25654.689
20150202,2,24006.274
20150202,3,23481.397
20150202,4,23181.468
20150202,5,23424.875
20150202,6,25500.38
20150202,7,30537.986
20150202,8,37234.321
20150202,9,41460.439
20150202,10,43609.477
20150202,11,43019.926
20150202,12,42484.985
20150202,13,40635.567
20150202,14,40238.825
20150202,15,40786.429
20150202,16,41661.4
20150202,17,42131.025
20150202,18,44693.22
20150202,19,45606.267
20150202,20,44320.997
20150202,21,41835.104
20150202,22,38399.466
20150202,23,34149.727
20150202,24,30886.616
20150203,1,28289.666
20150203,2,26820.518
20150203,3,25891.352
20150203,4,25502.774
20150203,5,25698.728
20150203,6,27752.08
20150203,7,32529.108
20150203,8,39372.176
20150203,9,43559.765
20150203,10,45052.005
20150203,11,44893.012
20150203,12,44226.537
20150203,13,42097.805
20150203,14,41648.816
20150203,15,42250.498
20150203,16,42519.631
20150203,17,43479.585
20150203,18,45936.125
20150203,19,47453.348
20150203,20,46325.674
20150203,21,42904.018
20150203,22,39131.24
20150203,23,35088.586
20150203,24,32229.002
20150204,1,29171.445
20150204,2,28177.456
20150204,3,27599.589
20150204,4,27035.266
20150204,5,27075.919
20150204,6,28125.204
20150204,7,32657.391
20150204,8,39411.042
20150204,9,43642.855
20150204,10,45229.142
20150204,11,45661.492
20150204,12,44825.906
20150204,13,43059.179
20150204,14,41835.116
20150204,15,42248.327
20150204,16,42869.293
20150204,17,43291.685
20150204,18,45105.745
20150204,19,47601.737
20150204,20,45085.292
20150204,21,41529.156
20150204,22,38306.791
20150204,23,34770.04
20150204,24,31315.717
20150205,1,28642.086
20150205,2,26946.174
20150205,3,26233.866
20150205,4,26239.882
20150205,5,26520.997
20150205,6,27320.146
20150205,7,32170.963
20150205,8,38340.061
20150205,9,42870.19
20150205,10,44238.982
20150205,11,44680.636
20150205,12,44404.53
20150205,13,41844.311
20150205,14,40798
20150205,15,41990.136
20150205,16,42592.313
20150205,17,42024.358
20150205,18,44864.3
20150205,19,45957.528
20150205,20,44996.041
20150205,21,41789.53
20150205,22,38376.737
20150205,23,34653.552
20150205,24,31209.611
20150206,1,28760.219
20150206,2,27684.847
20150206,3,27035.985
20150206,4,26805.02
20150206,5,26547.308
20150206,6,27707.57
20150206,7,32013.96
20150206,8,38407.917
20150206,9,42766.812
20150206,10,43646.668
20150206,11,44400.486
20150206,12,44253.261
20150206,13,41777.774
20150206,14,40575.389
20150206,15,41880.238
20150206,16,41971.889
20150206,17,42126.406
20150206,18,44086.668
20150206,19,45382.871
20150206,20,44330.292
20150206,21,40645.967
20150206,22,37006.073
20150206,23,33492.627
20150206,24,30190.915
20150207,1,28096.79
20150207,2,26534.448
20150207,3,25603.9
20150207,4,25406.97
20150207,5,25162.927
20150207,6,25975.697
20150207,7,28092.923
20150207,8,31661.028
20150207,9,34484.734
20150207,10,35949.194
20150207,11,35891.969
20150207,12,35312.558
20150207,13,33500.024
20150207,14,32162.515
20150207,15,32032.13
20150207,16,32336.544
20150207,17,32734.487
20150207,18,35946.797
20150207,19,38415.422
20150207,20,38780.165
20150207,21,35619.002
20150207,22,32526.404
20150207,23,30129.449
20150207,24,27925.244
20150208,1,25971.775
20150208,2,24269.17
20150208,3,23565.856
20150208,4,22950.957
20150208,5,22802.288
20150208,6,23204.919
20150208,7,23916.183
20150208,8,25217.387
20150208,9,26998.895
20150208,10,28830.744
20150208,11,30155.651
20150208,12,30864.972
20150208,13,30338.289
20150208,14,28546.909
20150208,15,28257.768
20150208,16,28171.773
20150208,17,28602.026
20150208,18,31254.194
20150208,19,34218.956
20150208,20,34812.738
20150208,21,33470.569
20150208,22,31722.256
20150208,23,29873.318
20150208,24,27972.933
20150209,1,26289.757
20150209,2,25022.873
20150209,3,24801.908
20150209,4,24644.553
20150209,5,24776.78
20150209,6,25961.417
20150209,7,30414.029
20150209,8,36573.976
20150209,9,41006.635
20150209,10,42069.997
20150209,11,43112.601
20150209,12,42741.461
20150209,13,40969.26
20150209,14,40080.035
20150209,15,41447.954
20150209,16,41246.956
20150209,17,41601.161
20150209,18,43705.464
20150209,19,45141.807
20150209,20,44309.13
20150209,21,40714.684
20150209,22,37452.998
20150209,23,33884.307
20150209,24,30742.366
20150210,1,28974.739
20150210,2,27527.32
20150210,3,27014.936
20150210,4,26851.711
20150210,5,26788.151
20150210,6,27816.675
20150210,7,32621.764
20150210,8,38171.511
20150210,9,42529.632
20150210,10,43507.363
20150210,11,43350.467
20150210,12,43203.997
20150210,13,41719.905
20150210,14,40571.231
20150210,15,41283.716
20150210,16,41608.663
20150210,17,42179.422
20150210,18,44696.936
20150210,19,46151.724
20150210,20,44566.606
20150210,21,41374.148
20150210,22,38305.868
20150210,23,34461.803
20150210,24,31039.149
20150211,1,28971.613
20150211,2,27656.033
20150211,3,26970.762
20150211,4,26917.164
20150211,5,26848.736
20150211,6,28335.999
20150211,7,33253.632
20150211,8,37772.628
20150211,9,42618.524
20150211,10,43956.546
20150211,11,43050.191
20150211,12,42402.052
20150211,13,40493.65
20150211,14,39895.956
20150211,15,40615.824
20150211,16,40479.515
20150211,17,41540.238
20150211,18,43986.525
20150211,19,45895.096
20150211,20,44618.576
20150211,21,41559.975
20150211,22,38190.115
20150211,23,34663.807
20150211,24,30661.693
20150212,1,28328.245
20150212,2,26712.466
20150212,3,25942.225
20150212,4,25683.872
20150212,5,25609.951
20150212,6,26791.528
20150212,7,32340.341
20150212,8,36496.968
20150212,9,42339.421
20150212,10,42962.809
20150212,11,41721.755
20150212,12,41062.907
20150212,13,39170.256
20150212,14,38960.139
20150212,15,39827.842
20150212,16,40125.625
20150212,17,41264.223
20150212,18,43497.256
20150212,19,45401.594
20150212,20,44073.833
20150212,21,40979.648
20150212,22,38155.885
20150212,23,34550.487
20150212,24,30877.578
20150213,1,28641.318
20150213,2,27167.816
20150213,3,26517.232
20150213,4,26260.477
20150213,5,26158.638
20150213,6,26979.407
20150213,7,32269.108
20150213,8,36458.954
20150213,9,41749.811
20150213,10,42981.499
20150213,11,41731.308
20150213,12,40739.097
20150213,13,39271.128
20150213,14,38163.673
20150213,15,39606.211
20150213,16,39731.439
20150213,17,40376.136
20150213,18,42458.877
20150213,19,44457.896
20150213,20,43430.836
20150213,21,40221.896
20150213,22,37195.418
20150213,23,33941.752
20150213,24,30521.367
20150214,1,27942.03
20150214,2,26378.816
20150214,3,25534.433
20150214,4,25283.597
20150214,5,24682.49
20150214,6,25328.331
20150214,7,27677.947
20150214,8,30087.033
20150214,9,33361.413
20150214,10,34930.137
20150214,11,34908.061
20150214,12,34006.623
20150214,13,32766.229
20150214,14,31134.321
20150214,15,30920.856
20150214,16,30688.911
20150214,17,31719.491
20150214,18,34091.454
20150214,19,37508.654
20150214,20,37849.32
20150214,21,35547.774
20150214,22,32765.208
20150214,23,30317.588
20150214,24,27880.682
20150215,1,25869.384
20150215,2,24355.939
20150215,3,23479.23
20150215,4,22954.041
20150215,5,22609.429
20150215,6,22649.217
20150215,7,23671.197
20150215,8,24318.868
20150215,9,26125.863
20150215,10,28258.128
20150215,11,29164.762
20150215,12,29799.299
20150215,13,29416.914
20150215,14,27722.641
20150215,15,27517.047
20150215,16,27663.778
20150215,17,28370.314
20150215,18,30548.117
20150215,19,33656.733
20150215,20,34576.144
20150215,21,33456.766
20150215,22,31741.962
20150215,23,29348.899
20150215,24,26555.107
20150216,1,24920.573
20150216,2,23505.465
20150216,3,22894.436
20150216,4,22869.325
20150216,5,23079.082
20150216,6,24930.321
20150216,7,30102.904
20150216,8,35573.447
20150216,9,40568.273
20150216,10,41858.392
20150216,11,41909.847
20150216,12,41678.438
20150216,13,39506.084
20150216,14,38950.437
20150216,15,40231.481
20150216,16,40489.387
20150216,17,41220.165
20150216,18,41772.827
20150216,19,44181.427
20150216,20,43505.433
20150216,21,40679.49
20150216,22,37640.899
20150216,23,33554.698
20150216,24,30171.388
20150217,1,28054.537
20150217,2,26459.984
20150217,3,25683.66
20150217,4,25581.775
20150217,5,25690.717
20150217,6,27123.066
20150217,7,31519.808
20150217,8,36555.34
20150217,9,41323.757
20150217,10,42274.203
20150217,11,42025.39
20150217,12,41711.896
20150217,13,39342.066
20150217,14,38585.498
20150217,15,39974.988
20150217,16,39662.754
20150217,17,41093.606
20150217,18,41769.183
20150217,19,44208.161
20150217,20,43562.346
20150217,21,40796.775
20150217,22,36704.207
20150217,23,32917.556
20150217,24,29388.625
20150218,1,28227.585
20150218,2,27011.866
20150218,3,26277.547
20150218,4,26159.139
20150218,5,26043.291
20150218,6,27829.247
20150218,7,32004.998
20150218,8,37055.547
20150218,9,41035.098
20150218,10,42326.986
20150218,11,42033.582
20150218,12,42082.102
20150218,13,40426.045
20150218,14,39428.384
20150218,15,40696.115
20150218,16,40907.871
20150218,17,42077.615
20150218,18,42291.331
20150218,19,44495.813
20150218,20,43420.507
20150218,21,40672.451
20150218,22,37757.577
20150218,23,33854.037
20150218,24,30331.617
20150219,1,28387.234
20150219,2,26977.675
20150219,3,26338.194
20150219,4,26196.804
20150219,5,26064.802
20150219,6,27578.46
20150219,7,32064.9
20150219,8,36636.804
20150219,9,41727.44
20150219,10,42856.496
20150219,11,41658.22
20150219,12,41373.316
20150219,13,39351.97
20150219,14,38826.24
20150219,15,39409.538
20150219,16,39527.668
20150219,17,41789.144
20150219,18,42266.865
20150219,19,44515.274
20150219,20,43805.115
20150219,21,40629.075
20150219,22,38047.715
20150219,23,34117.724
20150219,24,30497.975
20150220,1,28107.947
20150220,2,27074.949
20150220,3,26228.402
20150220,4,26054.838
20150220,5,26042.785
20150220,6,27464.868
20150220,7,31571.73
20150220,8,36921.884
20150220,9,41034.38
20150220,10,42036.162
20150220,11,41498.694
20150220,12,41377.359
20150220,13,38899.374
20150220,14,38211.862
20150220,15,38754.646
20150220,16,39799.792
20150220,17,41406.604
20150220,18,41739.162
20150220,19,44316.107
20150220,20,43527.102
20150220,21,41168.19
20150220,22,37414.531
20150220,23,33605.731
20150220,24,30510.55
20150221,1,27651.829
20150221,2,25972.825
20150221,3,25377.819
20150221,4,24879.753
20150221,5,24992.784
20150221,6,25757.555
20150221,7,27278.616
20150221,8,29634.264
20150221,9,33222.594
20150221,10,34950.621
20150221,11,34540.171
20150221,12,34251.044
20150221,13,33073.969
20150221,14,31632.893
20150221,15,30916.215
20150221,16,30801.357
20150221,17,31696.582
20150221,18,33701.914
20150221,19,37331.814
20150221,20,37983.872
20150221,21,35693.182
20150221,22,32798.145
20150221,23,30647.544
20150221,24,28229.947
20150222,1,25818.634
20150222,2,24269.572
20150222,3,23548.295
20150222,4,23198.574
20150222,5,22974.645
20150222,6,23390.77
20150222,7,24021.023
20150222,8,24470.644
20150222,9,26359.283
20150222,10,27946.516
20150222,11,29046.45
20150222,12,29343.462
20150222,13,29156.302
20150222,14,27361.576
20150222,15,26875.975
20150222,16,27177.276
20150222,17,27521.234
20150222,18,29923.083
20150222,19,33005.082
20150222,20,34253.095
20150222,21,33337.384
20150222,22,31415.049
20150222,23,29024.893
