date,hour,value
20180115,22,39303
20180115,23,35387
20180115,24,31923
20180116,1,28931
20180116,2,27095
20180116,3,26518
20180116,4,26446
20180116,5,26656
20180116,6,27753
20180116,7,33131
20180116,8,39422
20180116,9,43893
20180116,10,45532
20180116,11,45270
20180116,12,44875
20180116,13,42518
20180116,14,41974
20180116,15,43330
20180116,16,44268
20180116,17,45427
20180116,18,47349
20180116,19,46817
20180116,20,45328
20180116,21,42846
20180116,22,39885
20180116,23,35681
20180116,24,31724
20180117,1,28835
20180117,2,27701
20180117,3,26881
20180117,4,26592
20180117,5,26722
20180117,6,27968
20180117,7,32863
20180117,8,39500
20180117,9,43724
20180117,10,44883
20180117,11,44375
20180117,12,43651
20180117,13,41579
20180117,14,40747
20180117,15,41913
20180117,16,42759
20180117,17,44310
20180117,18,46542
20180117,19,46227
20180117,20,44515
20180117,21,42221
20180117,22,38876
20180117,23,35085
20180117,24,31003
20180118,1,28634
20180118,2,27193
20180118,3,26661
20180118,4,26701
20180118,5,26683
20180118,6,28145
20180118,7,33145
20180118,8,39325
20180118,9,43559
20180118,10,44784
20180118,11,44229
20180118,12,43488
20180118,13,41901
20180118,14,41261
20180118,15,42156
20180118,16,43284
20180118,17,44193
20180118,18,46617
20180118,19,46448
20180118,20,44852
20180118,21,42851
20180118,22,39681
20180118,23,35479
20180118,24,31754
20180119,1,29198
20180119,2,27701
20180119,3,27200
20180119,4,27174
20180119,5,27162
20180119,6,28234
20180119,7,33369
20180119,8,39765
20180119,9,44293
20180119,10,45397
20180119,11,44929
20180119,12,44081
20180119,13,41476
20180119,14,40825
20180119,15,41972
20180119,16,42947
20180119,17,44010
20180119,18,46584
20180119,19,46422
20180119,20,44731
20180119,21,42060
20180119,22,38761
20180119,23,35174
20180119,24,31735
20180120,1,28898
20180120,2,27138
20180120,3,26651
20180120,4,26260
20180120,5,26020
20180120,6,26394
20180120,7,28894
20180120,8,32674
20180120,9,35278
20180120,10,36697
20180120,11,36560
20180120,12,35507
20180120,13,33679
20180120,14,32173
20180120,15,32112
20180120,16,32525
20180120,17,33659
20180120,18,37254
20180120,19,38634
20180120,20,38386
20180120,21,35808
20180120,22,33603
20180120,23,31076
20180120,24,28598
20180121,1,26541
20180121,2,24834
20180121,3,23840
20180121,4,23367
20180121,5,23143
20180121,6,23486
20180121,7,24550
20180121,8,26412
20180121,9,27952
20180121,10,29582
20180121,11,30424
20180121,12,30510
20180121,13,30094
20180121,14,28589
20180121,15,28300
20180121,16,28766
20180121,17,30093
20180121,18,33061
20180121,19,35070
20180121,20,35493
20180121,21,34455
20180121,22,33045
20180121,23,30272
20180121,24,27698
20180122,1,25393
20180122,2,24280
20180122,3,23307
20180122,4,23314
20180122,5,23860
20180122,6,25968
20180122,7,31283
20180122,8,37607
20180122,9,42358
20180122,10,43748
20180122,11,43537
20180122,12,43281
20180122,13,41658
20180122,14,41119
20180122,15,42008
20180122,16,42724
20180122,17,44024
20180122,18,45657
20180122,19,45643
20180122,20,44249
20180122,21,41823
20180122,22,39050
20180122,23,35124
20180122,24,31610
20180123,1,28965
20180123,2,27285
20180123,3,26498
20180123,4,26241
20180123,5,26429
20180123,6,27884
20180123,7,33269
20180123,8,39160
20180123,9,43434
20180123,10,45006
20180123,11,44522
20180123,12,43449
20180123,13,41551
20180123,14,41470
20180123,15,42422
20180123,16,43182
20180123,17,44429
20180123,18,46208
20180123,19,46321
20180123,20,44900
20180123,21,42401
20180123,22,39397
20180123,23,35478
20180123,24,31834
20180124,1,29284
20180124,2,27528
20180124,3,26739
20180124,4,26608
20180124,5,26798
20180124,6,28195
20180124,7,33596
20180124,8,39570
20180124,9,43939
20180124,10,45044
20180124,11,44425
20180124,12,43849
20180124,13,41296
20180124,14,41393
20180124,15,41700
20180124,16,42347
20180124,17,43579
20180124,18,46148
20180124,19,46373
20180124,20,44754
20180124,21,42151
20180124,22,38983
20180124,23,35197
20180124,24,31638
20180125,1,29137
20180125,2,27593
20180125,3,26779
20180125,4,26646
20180125,5,26771
20180125,6,28271
20180125,7,33403
20180125,8,39377
20180125,9,43781
20180125,10,45001
20180125,11,44282
20180125,12,43732
20180125,13,41433
20180125,14,41029
20180125,15,42362
20180125,16,43021
20180125,17,44167
20180125,18,46018
20180125,19,46157
20180125,20,44727
20180125,21,42396
20180125,22,39332
20180125,23,35574
20180125,24,32088
20180126,1,29281
20180126,2,27782
20180126,3,26954
20180126,4,26701
20180126,5,26926
20180126,6,28290
20180126,7,33574
20180126,8,39477
20180126,9,43764
20180126,10,45289
20180126,11,44569
20180126,12,44005
20180126,13,41568
20180126,14,40942
20180126,15,42013
20180126,16,42621
20180126,17,43532
20180126,18,45318
20180126,19,45458
20180126,20,44199
20180126,21,41586
20180126,22,38555
20180126,23,34848
20180126,24,31702
20180127,1,29362
20180127,2,27593
20180127,3,26863
20180127,4,26208
20180127,5,26208
20180127,6,26761
20180127,7,29302
20180127,8,32988
20180127,9,34934
20180127,10,36755
20180127,11,36769
20180127,12,35936
20180127,13,34582
20180127,14,33151
20180127,15,32834
20180127,16,33158
20180127,17,34315
20180127,18,36702
20180127,19,38442
20180127,20,38337
20180127,21,36537
20180127,22,34065
20180127,23,31931
20180127,24,28992
20180128,1,26240
20180128,2,24608
20180128,3,23535
20180128,4,22975
20180128,5,22784
20180128,6,23199
20180128,7,24546
20180128,8,25862
20180128,9,27446
20180128,10,29167
20180128,11,29821
20180128,12,29915
20180128,13,29646
20180128,14,28332
20180128,15,27807
20180128,16,28148
20180128,17,29319
20180128,18,32275
20180128,19,34465
20180128,20,35115
20180128,21,34265
20180128,22,32490
20180128,23,29972
20180128,24,27313
20180129,1,25400
20180129,2,24323
20180129,3,23762
20180129,4,23608
20180129,5,23981
20180129,6,25802
20180129,7,31680
20180129,8,37774
20180129,9,41820
20180129,10,43170
20180129,11,42560
20180129,12,42299
20180129,13,40683
20180129,14,40372
20180129,15,41407
20180129,16,42133
20180129,17,42910
20180129,18,44715
20180129,19,44873
20180129,20,43735
20180129,21,41822
20180129,22,38897
20180129,23,35005
20180129,24,31568
20180130,1,28522
20180130,2,26939
20180130,3,26434
20180130,4,26344
20180130,5,26536
20180130,6,27716
20180130,7,33361
20180130,8,39087
20180130,9,43040
20180130,10,44638
20180130,11,44357
20180130,12,43930
20180130,13,42149
20180130,14,41722
20180130,15,42409
20180130,16,42736
20180130,17,43778
20180130,18,45306
20180130,19,45574
20180130,20,44357
20180130,21,42123
20180130,22,39721
20180130,23,35795
20180130,24,31818
20180131,1,28907
20180131,2,27484
20180131,3,26861
20180131,4,26716
20180131,5,26893
20180131,6,28254
20180131,7,33487
20180131,8,39692
20180131,9,43531
20180131,10,45235
20180131,11,44896
20180131,12,44095
20180131,13,41893
20180131,14,41409
20180131,15,42275
20180131,16,42948
20180131,17,44453
20180131,18,45765
20180131,19,46052
20180131,20,44884
20180131,21,42359
20180131,22,39150
20180131,23,35404
20180131,24,31719
20180201,1,29212
20180201,2,27555
20180201,3,27013
20180201,4,26776
20180201,5,26869
20180201,6,28192
20180201,7,33273
20180201,8,39634
20180201,9,43828
20180201,10,45067
20180201,11,44380
20180201,12,43865
20180201,13,41795
20180201,14,40994
20180201,15,42303
20180201,16,43258
20180201,17,44069
20180201,18,45022
20180201,19,45903
20180201,20,44717
20180201,21,42129
20180201,22,39010
20180201,23,35323
20180201,24,31941
20180202,1,29285
20180202,2,27958
20180202,3,27187
20180202,4,26919
20180202,5,27140
20180202,6,28619
20180202,7,33433
20180202,8,39527
20180202,9,43672
20180202,10,44997
20180202,11,44646
20180202,12,44259
20180202,13,41570
20180202,14,40850
20180202,15,41906
20180202,16,42507
20180202,17,43116
20180202,18,44193
20180202,19,44910
20180202,20,43955
20180202,21,41370
20180202,22,38183
20180202,23,34650
20180202,24,31228
20180203,1,29136
20180203,2,27794
20180203,3,26729
20180203,4,26518
20180203,5,26468
20180203,6,26947
20180203,7,29065
20180203,8,32398
20180203,9,34848
20180203,10,36539
20180203,11,36682
20180203,12,36061
20180203,13,34359
20180203,14,32762
20180203,15,32507
20180203,16,32919
20180203,17,33726
20180203,18,36008
20180203,19,38602
20180203,20,38544
20180203,21,36377
20180203,22,33441
20180203,23,31587
20180203,24,28853
20180204,1,26360
20180204,2,24672
20180204,3,23647
20180204,4,23364
20180204,5,23182
20180204,6,23620
20180204,7,24838
20180204,8,26337
20180204,9,28080
20180204,10,29546
20180204,11,30487
20180204,12,30788
20180204,13,30408
20180204,14,29109
20180204,15,28508
20180204,16,28655
20180204,17,29454
20180204,18,31568
20180204,19,34460
20180204,20,35120
20180204,21,34180
20180204,22,32544
20180204,23,30152
20180204,24,27513
20180205,1,25268
20180205,2,24103
20180205,3,23391
20180205,4,23268
20180205,5,23926
20180205,6,26034
20180205,7,31665
20180205,8,37812
20180205,9,42662
20180205,10,44069
20180205,11,44032
20180205,12,43861
20180205,13,42002
20180205,14,41667
20180205,15,42270
20180205,16,43114
20180205,17,43595
20180205,18,44779
20180205,19,45597
20180205,20,44326
20180205,21,42144
20180205,22,39053
20180205,23,35238
20180205,24,32025
20180206,1,29057
20180206,2,27376
20180206,3,26666
20180206,4,26580
20180206,5,26963
20180206,6,28470
20180206,7,33968
20180206,8,39423
20180206,9,44307
20180206,10,45274
20180206,11,44777
20180206,12,44214
20180206,13,41860
20180206,14,41414
20180206,15,42556
20180206,16,43335
20180206,17,43885
20180206,18,45171
20180206,19,46360
20180206,20,45112
20180206,21,42446
20180206,22,39586
20180206,23,35649
20180206,24,32189
20180207,1,29292
20180207,2,27851
20180207,3,27020
20180207,4,26696
20180207,5,27068
20180207,6,28687
20180207,7,34084
20180207,8,39840
20180207,9,44390
20180207,10,45590
20180207,11,45584
20180207,12,44984
20180207,13,42741
20180207,14,42351
20180207,15,43417
20180207,16,44027
20180207,17,44799
20180207,18,45729
20180207,19,46563
20180207,20,45058
20180207,21,42410
20180207,22,39469
20180207,23,35702
20180207,24,32595
20180208,1,29275
20180208,2,27769
20180208,3,27083
20180208,4,26546
20180208,5,26888
20180208,6,28509
20180208,7,34038
20180208,8,39871
20180208,9,43781
20180208,10,44800
20180208,11,44483
20180208,12,44008
20180208,13,42189
20180208,14,40957
20180208,15,42389
20180208,16,42939
20180208,17,43820
20180208,18,44828
20180208,19,46099
20180208,20,44779
20180208,21,42233
20180208,22,39268
20180208,23,35417
20180208,24,32253
20180209,1,29381
20180209,2,27851
20180209,3,27035
20180209,4,26683
20180209,5,27126
20180209,6,28453
20180209,7,33349
20180209,8,39164
20180209,9,43463
20180209,10,44796
20180209,11,44825
20180209,12,44353
20180209,13,41868
20180209,14,41166
20180209,15,42187
20180209,16,42419
20180209,17,43263
20180209,18,44281
20180209,19,45501
20180209,20,44256
20180209,21,41668
20180209,22,38845
20180209,23,35216
20180209,24,31999
20180210,1,29289
20180210,2,27572
20180210,3,26577
20180210,4,26283
20180210,5,26149
20180210,6,26679
20180210,7,29143
20180210,8,32579
20180210,9,35064
20180210,10,36457
20180210,11,36121
20180210,12,35195
20180210,13,33487
20180210,14,31990
20180210,15,31819
20180210,16,32182
20180210,17,33130
20180210,18,35442
20180210,19,38120
20180210,20,38273
20180210,21,36346
20180210,22,33774
20180210,23,31503
20180210,24,28970
20180211,1,26813
20180211,2,25175
20180211,3,23977
20180211,4,23468
20180211,5,23333
20180211,6,23582
20180211,7,24547
20180211,8,25492
20180211,9,26977
20180211,10,29149
20180211,11,29842
20180211,12,30306
20180211,13,30013
20180211,14,28740
20180211,15,28196
20180211,16,28247
20180211,17,28956
20180211,18,30912
20180211,19,34265
20180211,20,35068
20180211,21,34030
20180211,22,32282
20180211,23,30011
20180211,24,27519
20180212,1,25322
20180212,2,24079
20180212,3,23238
20180212,4,23202
20180212,5,23853
20180212,6,25876
20180212,7,31658
20180212,8,37468
20180212,9,42010
20180212,10,43361
20180212,11,43440
20180212,12,43166
20180212,13,41071
20180212,14,40910
20180212,15,42102
20180212,16,42751
20180212,17,43556
20180212,18,44334
20180212,19,45333
20180212,20,44139
20180212,21,42001
20180212,22,38897
20180212,23,35145
20180212,24,31863
20180213,1,29672
20180213,2,27748
20180213,3,27064
20180213,4,26913
20180213,5,27111
20180213,6,28495
20180213,7,33421
20180213,8,38975
20180213,9,43567
20180213,10,44560
20180213,11,44067
20180213,12,43576
20180213,13,41640
20180213,14,40926
20180213,15,42029
20180213,16,42456
20180213,17,43628
20180213,18,44608
20180213,19,46039
20180213,20,44959
20180213,21,42456
20180213,22,39151
20180213,23,35452
20180213,24,32272
20180214,1,29315
20180214,2,27673
20180214,3,26928
20180214,4,26771
20180214,5,27073
20180214,6,28629
20180214,7,33678
20180214,8,39263
20180214,9,43848
20180214,10,44907
20180214,11,44523
20180214,12,43958
20180214,13,41467
20180214,14,41053
20180214,15,42044
20180214,16,42650
20180214,17,43543
20180214,18,44888
20180214,19,46476
20180214,20,45253
20180214,21,42976
20180214,22,39739
20180214,23,36027
20180214,24,32428
20180215,1,29819
20180215,2,28742
20180215,3,27791
20180215,4,27405
20180215,5,27683
20180215,6,29454
20180215,7,34161
20180215,8,39538
20180215,9,43784
20180215,10,44826
20180215,11,44277
20180215,12,43665
20180215,13,41088
20180215,14,40635
20180215,15,41838
20180215,16,42523
20180215,17,43323
20180215,18,44164
20180215,19,45989
20180215,20,45002
20180215,21,42729
20180215,22,39614
20180215,23,35995
20180215,24,32431
20180216,1,29705
20180216,2,28006
20180216,3,26913
20180216,4,26749
20180216,5,26938
20180216,6,28761
20180216,7,33760
20180216,8,39172
20180216,9,43397
20180216,10,44561
20180216,11,44069
20180216,12,43217
20180216,13,41751
20180216,14,40735
20180216,15,41405
20180216,16,41798
20180216,17,42566
20180216,18,43608
20180216,19,45470
20180216,20,44451
20180216,21,41919
20180216,22,38854
20180216,23,35375
20180216,24,31964
20180217,1,28967
20180217,2,27132
20180217,3,26115
20180217,4,25673
20180217,5,25606
20180217,6,26587
20180217,7,29028
20180217,8,32074
20180217,9,34660
20180217,10,36291
20180217,11,35980
20180217,12,35231
20180217,13,33743
20180217,14,32144
20180217,15,31779
20180217,16,31959
20180217,17,32648
20180217,18,34975
20180217,19,38093
20180217,20,38440
20180217,21,36576
20180217,22,34100
20180217,23,31537
20180217,24,28948
20180218,1,26670
20180218,2,24903
20180218,3,23853
20180218,4,23322
20180218,5,23262
20180218,6,23724
20180218,7,25049
20180218,8,25951
20180218,9,27712
20180218,10,29521
20180218,11,30272
20180218,12,30554
20180218,13,30367
20180218,14,28739
20180218,15,28316
20180218,16,28468
20180218,17,28911
20180218,18,31056
20180218,19,34277
20180218,20,35160
20180218,21,34250
20180218,22,32563
20180218,23,30269
20180218,24,27559
20180219,1,25429
20180219,2,24130
20180219,3,23529
20180219,4,23556
20180219,5,23978
20180219,6,26075
20180219,7,31646
20180219,8,37303
20180219,9,42144
20180219,10,43321
20180219,11,43123
20180219,12,42729
20180219,13,40759
20180219,14,40252
20180219,15,41300
20180219,16,42138
20180219,17,42822
20180219,18,43707
20180219,19,45366
20180219,20,44251
20180219,21,42035
20180219,22,39102
20180219,23,35411
20180219,24,31913
20180220,1,28849
20180220,2,27258
20180220,3,26357
20180220,4,25921
20180220,5,26291
20180220,6,28108
20180220,7,33213
20180220,8,38777
20180220,9,43207
20180220,10,44947
20180220,11,44324
20180220,12,43292
20180220,13,40963
20180220,14,40347
20180220,15,41632
20180220,16,42413
20180220,17,43135
20180220,18,44408
20180220,19,46352
20180220,20,45250
20180220,21,42758
20180220,22,39301
20180220,23,35337
20180220,24,31904
20180221,1,29590
20180221,2,27598
20180221,3,26831
20180221,4,26705
20180221,5,26979
20180221,6,28672
20180221,7,33956
20180221,8,39091
20180221,9,43714
20180221,10,45012
20180221,11,44503
20180221,12,43755
20180221,13,41581
20180221,14,41108
20180221,15,42222
20180221,16,43006
20180221,17,43399
20180221,18,44694
20180221,19,46444
20180221,20,45658
20180221,21,43161
20180221,22,39985
20180221,23,36035
20180221,24,32355
20180222,1,29304
20180222,2,27800
20180222,3,26864
20180222,4,26651
20180222,5,26773
20180222,6,28565
20180222,7,33281
20180222,8,38564
20180222,9,43329
20180222,10,44811
20180222,11,44365
20180222,12,43949
20180222,13,41608
20180222,14,41019
20180222,15,42207
20180222,16,43216
20180222,17,43753
20180222,18,44465
20180222,19,46080
20180222,20,45127
20180222,21,42496
20180222,22,39520
20180222,23,35561
20180222,24,32134
20180223,1,29640
20180223,2,27854
20180223,3,27033
20180223,4,26710
20180223,5,26934
20180223,6,28509
20180223,7,33182
20180223,8,38463
20180223,9,43549
20180223,10,45182
20180223,11,45052
20180223,12,44695
20180223,13,42287
20180223,14,41784
20180223,15,42663
20180223,16,43087
20180223,17,43416
20180223,18,44189
20180223,19,45741
20180223,20,44843
20180223,21,42150
20180223,22,39041
20180223,23,35548
20180223,24,32336
20180224,1,29749
20180224,2,28453
20180224,3,27490
20180224,4,26857
20180224,5,26735
20180224,6,27101
20180224,7,29274
20180224,8,31795
20180224,9,34968
20180224,10,36584
20180224,11,36539
20180224,12,35796
20180224,13,34273
20180224,14,32661
20180224,15,32281
20180224,16,32435
20180224,17,33129
20180224,18,35227
20180224,19,38015
20180224,20,38321
20180224,21,36387
20180224,22,33700
20180224,23,31414
20180224,24,28933
20180225,1,27140
20180225,2,25741
20180225,3,24824
20180225,4,24283
20180225,5,24091
20180225,6,24450
20180225,7,25599
20180225,8,26223
20180225,9,28444
20180225,10,30828
20180225,11,31717
20180225,12,32287
20180225,13,31642
20180225,14,30252
20180225,15,29793
20180225,16,29821
20180225,17,30652
20180225,18,32697
20180225,19,35721
20180225,20,36445
20180225,21,35562
20180225,22,34137
20180225,23,31359
20180225,24,28515
20180226,1,26500
20180226,2,25260
20180226,3,24605
20180226,4,24566
20180226,5,25172
20180226,6,27353
20180226,7,31994
20180226,8,37896
20180226,9,42851
20180226,10,44865
20180226,11,44642
20180226,12,44277
20180226,13,42187
20180226,14,41916
20180226,15,43213
20180226,16,43880
20180226,17,44562
20180226,18,45145
20180226,19,46636
20180226,20,45567
20180226,21,43089
20180226,22,39914
20180226,23,36038
20180226,24,32651
20180227,1,29440
20180227,2,27665
20180227,3,26935
20180227,4,26690
20180227,5,26789
20180227,6,28405
20180227,7,33765
20180227,8,39448
20180227,9,44339
20180227,10,45791
20180227,11,45704
20180227,12,45212
20180227,13,42810
20180227,14,42252
20180227,15,43603
20180227,16,44125
20180227,17,44764
20180227,18,45576
20180227,19,46855
20180227,20,45839
20180227,21,43316
20180227,22,40375
20180227,23,36411
20180227,24,32757
20180228,1,29760
20180228,2,27973
20180228,3,27255
20180228,4,27169
20180228,5,27226
20180228,6,29093
20180228,7,34255
20180228,8,40060
20180228,9,45124
20180228,10,46318
20180228,11,45777
20180228,12,45304
20180228,13,42842
20180228,14,42261
20180228,15,43484
20180228,16,44147
20180228,17,45093
20180228,18,46084
20180228,19,47586
20180228,20,46308
20180228,21,43753
20180228,22,40500
20180228,23,36345
20180228,24,32776
20180301,1,29864
20180301,2,27832
20180301,3,26958
20180301,4,26806
20180301,5,27046
20180301,6,28556
20180301,7,33120
20180301,8,38466
20180301,9,43566
20180301,10,44614
20180301,11,44392
20180301,12,44079
20180301,13,41740
20180301,14,41190
20180301,15,42646
20180301,16,43293
20180301,17,44044
20180301,18,44190
20180301,19,45947
20180301,20,45304
20180301,21,42882
20180301,22,39627
20180301,23,35576
20180301,24,32119
20180302,1,29724
20180302,2,27993
20180302,3,27371
20180302,4,27138
20180302,5,27282
20180302,6,28577
20180302,7,33205
20180302,8,38916
20180302,9,43696
20180302,10,44844
20180302,11,44620
20180302,12,44511
20180302,13,41988
20180302,14,41390
20180302,15,42380
20180302,16,42655
20180302,17,43761
20180302,18,43524
20180302,19,45582
20180302,20,44856
20180302,21,42332
20180302,22,39124
20180302,23,35404
20180302,24,32086
20180303,1,29536
20180303,2,27646
20180303,3,26890
20180303,4,26435
20180303,5,26135
20180303,6,27009
20180303,7,29136
20180303,8,32082
20180303,9,35274
20180303,10,36857
20180303,11,36516
20180303,12,35857
20180303,13,34032
20180303,14,32591
20180303,15,32314
20180303,16,32513
20180303,17,33548
20180303,18,34808
20180303,19,38334
20180303,20,39263
20180303,21,37403
20180303,22,34501
20180303,23,31674
20180303,24,29191
20180304,1,27334
20180304,2,25392
20180304,3,24023
20180304,4,23346
20180304,5,23140
20180304,6,23763
20180304,7,25036
20180304,8,25478
20180304,9,27426
20180304,10,28849
20180304,11,29755
20180304,12,30203
20180304,13,29773
20180304,14,28358
20180304,15,28270
20180304,16,28384
20180304,17,28775
20180304,18,30381
20180304,19,33587
20180304,20,35363
20180304,21,34514
20180304,22,32620
20180304,23,30585
20180304,24,27822
20180305,1,25495
20180305,2,24549
20180305,3,23770
20180305,4,23631
20180305,5,24190
20180305,6,26128
20180305,7,30784
20180305,8,36193
20180305,9,41528
20180305,10,42804
20180305,11,42719
20180305,12,42512
20180305,13,40470
20180305,14,40235
20180305,15,41516
20180305,16,42131
20180305,17,42676
20180305,18,42685
20180305,19,44399
20180305,20,43975
20180305,21,41816
20180305,22,38835
20180305,23,34975
20180305,24,31547
20180306,1,28579
20180306,2,27331
20180306,3,26434
20180306,4,26309
20180306,5,26322
20180306,6,27891
20180306,7,32216
20180306,8,37635
20180306,9,42738
20180306,10,43592
20180306,11,43276
20180306,12,42947
20180306,13,40709
20180306,14,40267
20180306,15,41600
20180306,16,41996
20180306,17,42653
