date,hour,value
20160110,22,30102
20160110,23,28737
20160110,24,25903
20160111,1,24218
20160111,2,23030
20160111,3,22119
20160111,4,22000
20160111,5,22840
20160111,6,24711
20160111,7,29958
20160111,8,36084
20160111,9,40072
20160111,10,41206
20160111,11,41317
20160111,12,41034
20160111,13,39098
20160111,14,38762
20160111,15,39523
20160111,16,40431
20160111,17,41686
20160111,18,45169
20160111,19,44594
20160111,20,43525
20160111,21,41257
20160111,22,37244
20160111,23,34236
20160111,24,30733
20160112,1,28658
20160112,2,26467
20160112,3,25756
20160112,4,25502
20160112,5,25511
20160112,6,27516
20160112,7,31775
20160112,8,38049
20160112,9,41610
20160112,10,42643
20160112,11,42725
20160112,12,42027
20160112,13,39659
20160112,14,39447
20160112,15,40505
20160112,16,41434
20160112,17,42715
20160112,18,45873
20160112,19,45321
20160112,20,43634
20160112,21,41717
20160112,22,38282
20160112,23,34727
20160112,24,31360
20160113,1,28678
20160113,2,27551
20160113,3,26627
20160113,4,26095
20160113,5,26453
20160113,6,28062
20160113,7,32924
20160113,8,39327
20160113,9,42417
20160113,10,43845
20160113,11,43637
20160113,12,43459
20160113,13,40732
20160113,14,40388
20160113,15,41765
20160113,16,42509
20160113,17,43562
20160113,18,45897
20160113,19,44864
20160113,20,43878
20160113,21,41267
20160113,22,37354
20160113,23,34953
20160113,24,31448
20160114,1,28539
20160114,2,27700
20160114,3,26723
20160114,4,26102
20160114,5,26186
20160114,6,28042
20160114,7,31717
20160114,8,38618
20160114,9,42782
20160114,10,44043
20160114,11,43532
20160114,12,43317
20160114,13,40890
20160114,14,40166
20160114,15,41692
20160114,16,42778
20160114,17,43819
20160114,18,46885
20160114,19,45525
20160114,20,44329
20160114,21,41714
20160114,22,38518
20160114,23,35096
20160114,24,31801
20160115,1,29047
20160115,2,28362
20160115,3,26856
20160115,4,26716
20160115,5,26972
20160115,6,28264
20160115,7,32852
20160115,8,38869
20160115,9,42464
20160115,10,43758
20160115,11,43020
20160115,12,42808
20160115,13,40514
20160115,14,40000
20160115,15,40993
20160115,16,41521
20160115,17,42535
20160115,18,45252
20160115,19,43391
20160115,20,42403
20160115,21,40082
20160115,22,37522
20160115,23,34001
20160115,24,30817
20160116,1,28453
20160116,2,26894
20160116,3,25589
20160116,4,25218
20160116,5,25206
20160116,6,25611
20160116,7,27776
20160116,8,31925
20160116,9,34322
20160116,10,36124
20160116,11,36624
20160116,12,35595
20160116,13,34075
20160116,14,32313
20160116,15,31864
20160116,16,32004
20160116,17,33639
20160116,18,37834
20160116,19,38433
20160116,20,38297
20160116,21,36219
20160116,22,33655
20160116,23,31340
20160116,24,29469
20160117,1,27208
20160117,2,26057
20160117,3,24936
20160117,4,24592
20160117,5,24421
20160117,6,24746
20160117,7,25761
20160117,8,26625
20160117,9,28147
20160117,10,30169
20160117,11,30960
20160117,12,31390
20160117,13,31183
20160117,14,29695
20160117,15,29145
20160117,16,29533
20160117,17,30500
20160117,18,35262
20160117,19,35656
20160117,20,35988
20160117,21,35096
20160117,22,33500
20160117,23,30527
20160117,24,28994
20160118,1,25351
20160118,2,24464
20160118,3,23482
20160118,4,23346
20160118,5,23644
20160118,6,26085
20160118,7,32004
20160118,8,37852
20160118,9,41865
20160118,10,43819
20160118,11,43975
20160118,12,43701
20160118,13,41299
20160118,14,40902
20160118,15,42131
20160118,16,42811
20160118,17,44335
20160118,18,46936
20160118,19,44655
20160118,20,44284
20160118,21,42129
20160118,22,39657
20160118,23,35611
20160118,24,32969
20160119,1,29567
20160119,2,28598
20160119,3,27965
20160119,4,27178
20160119,5,27268
20160119,6,28694
20160119,7,33098
20160119,8,39488
20160119,9,43147
20160119,10,44620
20160119,11,45015
20160119,12,44264
20160119,13,42021
20160119,14,41629
20160119,15,42495
20160119,16,43321
20160119,17,44056
20160119,18,46193
20160119,19,45253
20160119,20,45510
20160119,21,43270
20160119,22,40471
20160119,23,35770
20160119,24,33240
20160120,1,29492
20160120,2,28327
20160120,3,27513
20160120,4,26656
20160120,5,27311
20160120,6,28151
20160120,7,34317
20160120,8,39335
20160120,9,43223
20160120,10,44744
20160120,11,44812
20160120,12,44160
20160120,13,41725
20160120,14,41410
20160120,15,42447
20160120,16,43304
20160120,17,44719
20160120,18,45288
20160120,19,45508
20160120,20,43924
20160120,21,42804
20160120,22,40070
20160120,23,36438
20160120,24,33184
20160121,1,29506
20160121,2,28290
20160121,3,26830
20160121,4,26750
20160121,5,27441
20160121,6,28710
20160121,7,34100
20160121,8,39193
20160121,9,43296
20160121,10,44540
20160121,11,44939
20160121,12,43997
20160121,13,42327
20160121,14,41781
20160121,15,42699
20160121,16,43494
20160121,17,44171
20160121,18,47767
20160121,19,46090
20160121,20,45949
20160121,21,43307
20160121,22,40390
20160121,23,36489
20160121,24,32990
20160122,1,29476
20160122,2,28204
20160122,3,26856
20160122,4,26691
20160122,5,26845
20160122,6,28210
20160122,7,33531
20160122,8,39250
20160122,9,43220
20160122,10,44766
20160122,11,44394
20160122,12,44155
20160122,13,41751
20160122,14,40488
20160122,15,41600
20160122,16,42670
20160122,17,43914
20160122,18,47011
20160122,19,45645
20160122,20,45010
20160122,21,41721
20160122,22,38817
20160122,23,35611
20160122,24,32465
20160123,1,29688
20160123,2,27665
20160123,3,26175
20160123,4,26180
20160123,5,25619
20160123,6,26290
20160123,7,28249
20160123,8,31744
20160123,9,33895
20160123,10,35805
20160123,11,35773
20160123,12,34962
20160123,13,33375
20160123,14,31530
20160123,15,31147
20160123,16,32142
20160123,17,33812
20160123,18,37807
20160123,19,38007
20160123,20,38953
20160123,21,37152
20160123,22,34385
20160123,23,32033
20160123,24,29470
20160124,1,27326
20160124,2,25545
20160124,3,23938
20160124,4,23861
20160124,5,23146
20160124,6,23582
20160124,7,24744
20160124,8,25808
20160124,9,27448
20160124,10,29641
20160124,11,30272
20160124,12,31088
20160124,13,30228
20160124,14,28018
20160124,15,27262
20160124,16,27877
20160124,17,29419
20160124,18,33333
20160124,19,34321
20160124,20,35693
20160124,21,35075
20160124,22,33643
20160124,23,30917
20160124,24,28432
20160125,1,25807
20160125,2,23949
20160125,3,22725
20160125,4,23566
20160125,5,23205
20160125,6,25298
20160125,7,30831
20160125,8,37487
20160125,9,41748
20160125,10,44030
20160125,11,42604
20160125,12,43302
20160125,13,40148
20160125,14,38701
20160125,15,39727
20160125,16,41072
20160125,17,42413
20160125,18,46095
20160125,19,44844
20160125,20,44635
20160125,21,41742
20160125,22,39197
20160125,23,35281
20160125,24,32061
20160126,1,29399
20160126,2,27366
20160126,3,25998
20160126,4,26493
20160126,5,26201
20160126,6,27628
20160126,7,32849
20160126,8,38992
20160126,9,43189
20160126,10,44456
20160126,11,43471
20160126,12,44343
20160126,13,41095
20160126,14,40037
20160126,15,41568
20160126,16,42321
20160126,17,43404
20160126,18,46521
20160126,19,45624
20160126,20,44896
20160126,21,42219
20160126,22,39604
20160126,23,35907
20160126,24,32378
20160127,1,30142
20160127,2,27682
20160127,3,26447
20160127,4,27004
20160127,5,26397
20160127,6,27955
20160127,7,33065
20160127,8,39465
20160127,9,42506
20160127,10,43474
20160127,11,42677
20160127,12,43167
20160127,13,40195
20160127,14,39348
20160127,15,40520
20160127,16,41396
20160127,17,42485
20160127,18,45117
20160127,19,45705
20160127,20,44555
20160127,21,41585
20160127,22,38479
20160127,23,35518
20160127,24,31559
20160128,1,30019
20160128,2,28001
20160128,3,26702
20160128,4,27381
20160128,5,26823
20160128,6,28399
20160128,7,33152
20160128,8,39557
20160128,9,43202
20160128,10,44535
20160128,11,43760
20160128,12,43992
20160128,13,41125
20160128,14,40423
20160128,15,41708
20160128,16,42670
20160128,17,43494
20160128,18,44839
20160128,19,45641
20160128,20,44204
20160128,21,41352
20160128,22,38202
20160128,23,35449
20160128,24,31378
20160129,1,29695
20160129,2,28140
20160129,3,26780
20160129,4,26924
20160129,5,27188
20160129,6,29026
20160129,7,32452
20160129,8,38651
20160129,9,43124
20160129,10,44279
20160129,11,43726
20160129,12,43603
20160129,13,41195
20160129,14,40483
20160129,15,41148
20160129,16,41916
20160129,17,42707
20160129,18,43678
20160129,19,44314
20160129,20,43644
20160129,21,41043
20160129,22,37447
20160129,23,34702
20160129,24,30834
20160130,1,29448
20160130,2,27197
20160130,3,26206
20160130,4,25820
20160130,5,25492
20160130,6,26340
20160130,7,28158
20160130,8,32288
20160130,9,34538
20160130,10,36050
20160130,11,36019
20160130,12,35221
20160130,13,33672
20160130,14,32033
20160130,15,31568
20160130,16,32348
20160130,17,33270
20160130,18,36019
20160130,19,37344
20160130,20,37973
20160130,21,36034
20160130,22,33144
20160130,23,31262
20160130,24,28159
20160131,1,25517
20160131,2,23766
20160131,3,23431
20160131,4,22886
20160131,5,22880
20160131,6,23282
20160131,7,23699
20160131,8,24730
20160131,9,26274
20160131,10,28235
20160131,11,29248
20160131,12,29511
20160131,13,29293
20160131,14,27681
20160131,15,27183
20160131,16,27727
20160131,17,28565
20160131,18,31173
20160131,19,34108
20160131,20,34742
20160131,21,33333
20160131,22,31594
20160131,23,29616
20160131,24,26448
20160201,1,23819
20160201,2,23200
20160201,3,22978
20160201,4,22826
20160201,5,22723
20160201,6,24963
20160201,7,30289
20160201,8,37126
20160201,9,40849
20160201,10,41885
20160201,11,41037
20160201,12,40476
20160201,13,38018
20160201,14,37632
20160201,15,39533
20160201,16,40394
20160201,17,41467
20160201,18,42133
20160201,19,43788
20160201,20,43709
20160201,21,39795
20160201,22,37927
20160201,23,34679
20160201,24,30126
20160202,1,27977
20160202,2,26502
20160202,3,25929
20160202,4,25880
20160202,5,25915
20160202,6,28549
20160202,7,32788
20160202,8,39167
20160202,9,43229
20160202,10,44457
20160202,11,43971
20160202,12,43909
20160202,13,41353
20160202,14,40706
20160202,15,42006
20160202,16,42764
20160202,17,43639
20160202,18,43425
20160202,19,44761
20160202,20,44481
20160202,21,40423
20160202,22,37923
20160202,23,34813
20160202,24,30679
20160203,1,27823
20160203,2,26859
20160203,3,26294
20160203,4,26093
20160203,5,26438
20160203,6,27972
20160203,7,32370
20160203,8,38562
20160203,9,42858
20160203,10,44022
20160203,11,43196
20160203,12,42894
20160203,13,40700
20160203,14,40381
20160203,15,41364
20160203,16,41434
20160203,17,41754
20160203,18,43225
20160203,19,45105
20160203,20,44252
20160203,21,40932
20160203,22,37323
20160203,23,34753
20160203,24,30171
20160204,1,28042
20160204,2,26776
20160204,3,26437
20160204,4,26123
20160204,5,26326
20160204,6,27876
20160204,7,32467
20160204,8,38223
20160204,9,42239
20160204,10,43595
20160204,11,42999
20160204,12,42804
20160204,13,40193
20160204,14,39308
20160204,15,40354
20160204,16,41036
20160204,17,41679
20160204,18,42636
20160204,19,44284
20160204,20,43798
20160204,21,40684
20160204,22,38072
20160204,23,34519
20160204,24,30374
20160205,1,29042
20160205,2,28045
20160205,3,27016
20160205,4,26762
20160205,5,26764
20160205,6,28690
20160205,7,32305
20160205,8,38112
20160205,9,42049
20160205,10,42968
20160205,11,42356
20160205,12,41967
20160205,13,39761
20160205,14,38929
20160205,15,39694
20160205,16,40280
20160205,17,41222
20160205,18,42837
20160205,19,44363
20160205,20,43695
20160205,21,40881
20160205,22,38411
20160205,23,34879
20160205,24,30515
20160206,1,27910
20160206,2,26810
20160206,3,26130
20160206,4,25353
20160206,5,24779
20160206,6,26163
20160206,7,27604
20160206,8,31206
20160206,9,33270
20160206,10,34996
20160206,11,34914
20160206,12,34096
20160206,13,32652
20160206,14,30983
20160206,15,30678
20160206,16,31049
20160206,17,31944
20160206,18,34590
20160206,19,37097
20160206,20,36886
20160206,21,35395
20160206,22,33060
20160206,23,30578
20160206,24,27542
20160207,1,25873
20160207,2,24766
20160207,3,23861
20160207,4,23316
20160207,5,22618
20160207,6,23075
20160207,7,24102
20160207,8,25697
20160207,9,27233
20160207,10,29672
20160207,11,30583
20160207,12,31133
20160207,13,30823
20160207,14,28749
20160207,15,28645
20160207,16,28697
20160207,17,29373
20160207,18,31141
20160207,19,34189
20160207,20,34703
20160207,21,34152
20160207,22,32838
20160207,23,30263
20160207,24,26891
20160208,1,24751
20160208,2,23498
20160208,3,22894
20160208,4,22697
20160208,5,22870
20160208,6,25300
20160208,7,30957
20160208,8,37486
20160208,9,41824
20160208,10,43109
20160208,11,42764
20160208,12,42822
20160208,13,40520
20160208,14,40118
20160208,15,41011
20160208,16,41811
20160208,17,42272
20160208,18,43457
20160208,19,44496
20160208,20,43371
20160208,21,41081
20160208,22,38897
20160208,23,35239
20160208,24,31189
20160209,1,28048
20160209,2,26659
20160209,3,25970
20160209,4,25976
20160209,5,26074
20160209,6,27445
20160209,7,32890
20160209,8,38059
20160209,9,42393
20160209,10,44279
20160209,11,42873
20160209,12,43407
20160209,13,40954
20160209,14,39740
20160209,15,41042
20160209,16,41454
20160209,17,42766
20160209,18,44270
20160209,19,45501
20160209,20,44162
20160209,21,41606
20160209,22,38690
20160209,23,35016
20160209,24,31524
20160210,1,29059
20160210,2,27343
20160210,3,27036
20160210,4,26066
20160210,5,27105
20160210,6,28167
20160210,7,32827
20160210,8,38899
20160210,9,42348
20160210,10,42484
20160210,11,42308
20160210,12,42787
20160210,13,40302
20160210,14,39320
20160210,15,39895
20160210,16,40684
20160210,17,41310
20160210,18,43601
20160210,19,44359
20160210,20,43156
20160210,21,41267
20160210,22,37913
20160210,23,34409
20160210,24,30862
20160211,1,28945
20160211,2,27018
20160211,3,26739
20160211,4,25409
20160211,5,26516
20160211,6,27626
20160211,7,32952
20160211,8,37796
20160211,9,41803
20160211,10,41871
20160211,11,41658
20160211,12,42138
20160211,13,39660
20160211,14,38623
20160211,15,39349
20160211,16,40487
20160211,17,41547
20160211,18,42464
20160211,19,44743
20160211,20,43547
20160211,21,40868
20160211,22,38018
20160211,23,34850
20160211,24,31062
20160212,1,28772
20160212,2,27198
20160212,3,26619
20160212,4,25429
20160212,5,26051
20160212,6,27793
20160212,7,32752
20160212,8,37515
20160212,9,42098
20160212,10,42591
20160212,11,42493
20160212,12,41726
20160212,13,40363
20160212,14,39440
20160212,15,39782
20160212,16,41079
20160212,17,41208
20160212,18,42618
20160212,19,43790
20160212,20,42825
20160212,21,40509
20160212,22,37154
20160212,23,33977
20160212,24,30572
20160213,1,28771
20160213,2,27087
20160213,3,26472
20160213,4,25859
20160213,5,26148
20160213,6,26518
20160213,7,28254
20160213,8,31465
20160213,9,33450
20160213,10,34815
20160213,11,34778
20160213,12,34350
20160213,13,32808
20160213,14,31355
20160213,15,30857
20160213,16,31827
20160213,17,31713
20160213,18,34107
20160213,19,37529
20160213,20,37229
20160213,21,35376
20160213,22,32988
20160213,23,30337
20160213,24,27934
20160214,1,26422
20160214,2,24442
20160214,3,23619
20160214,4,23151
20160214,5,23128
20160214,6,23316
20160214,7,24203
20160214,8,25208
20160214,9,26636
20160214,10,28717
20160214,11,29742
20160214,12,30433
20160214,13,30451
20160214,14,28512
20160214,15,27995
20160214,16,28870
20160214,17,28558
20160214,18,30312
20160214,19,34292
20160214,20,34329
20160214,21,33630
20160214,22,32016
20160214,23,29713
20160214,24,27108
20160215,1,24630
20160215,2,23175
20160215,3,23004
20160215,4,22851
20160215,5,23443
20160215,6,24986
20160215,7,30950
20160215,8,36656
20160215,9,40973
20160215,10,41802
20160215,11,41823
20160215,12,41997
20160215,13,39760
20160215,14,39324
20160215,15,39961
20160215,16,41751
20160215,17,40799
20160215,18,42493
20160215,19,43975
20160215,20,42248
20160215,21,40155
20160215,22,37690
20160215,23,34044
20160215,24,30595
20160216,1,28731
20160216,2,26832
20160216,3,26127
20160216,4,25368
20160216,5,26121
20160216,6,27755
20160216,7,33508
20160216,8,37918
20160216,9,42777
20160216,10,43200
20160216,11,43213
20160216,12,42721
20160216,13,41028
20160216,14,40860
20160216,15,40784
20160216,16,41915
20160216,17,41452
20160216,18,43401
20160216,19,45257
20160216,20,43734
20160216,21,41146
20160216,22,38987
20160216,23,34793
20160216,24,31145
20160217,1,28057
20160217,2,26861
20160217,3,25884
20160217,4,25867
20160217,5,25569
20160217,6,27286
20160217,7,33237
20160217,8,38022
20160217,9,42897
20160217,10,43543
20160217,11,43189
20160217,12,42595
20160217,13,40748
20160217,14,39591
20160217,15,40138
20160217,16,41548
20160217,17,41906
20160217,18,43264
20160217,19,45379
20160217,20,43891
20160217,21,40978
20160217,22,37486
20160217,23,34063
20160217,24,30997
20160218,1,29153
20160218,2,27181
20160218,3,26650
20160218,4,26146
20160218,5,26567
20160218,6,27905
20160218,7,33024
20160218,8,37930
20160218,9,42465
20160218,10,43354
20160218,11,42842
20160218,12,43178
20160218,13,40758
20160218,14,39563
20160218,15,40611
20160218,16,41827
20160218,17,41866
20160218,18,43186
20160218,19,43618
20160218,20,42690
20160218,21,40239
20160218,22,37535
20160218,23,34023
20160218,24,30544
20160219,1,28653
20160219,2,26908
20160219,3,26485
20160219,4,25946
20160219,5,26353
20160219,6,27824
20160219,7,33033
20160219,8,37473
20160219,9,42124
20160219,10,42979
20160219,11,42507
20160219,12,42448
20160219,13,39955
20160219,14,38985
20160219,15,39895
20160219,16,40999
20160219,17,41447
20160219,18,42338
20160219,19,44460
20160219,20,43473
20160219,21,40273
20160219,22,36959
20160219,23,33666
20160219,24,30111
20160220,1,28434
20160220,2,26616
20160220,3,25963
20160220,4,25617
20160220,5,25249
20160220,6,26095
20160220,7,27721
20160220,8,30673
20160220,9,32970
20160220,10,33586
20160220,11,34140
20160220,12,33767
20160220,13,32497
20160220,14,31096
20160220,15,30150
20160220,16,30321
20160220,17,30578
20160220,18,33740
20160220,19,37143
20160220,20,37069
20160220,21,35028
20160220,22,33140
20160220,23,30325
20160220,24,27564
20160221,1,26165
20160221,2,24295
20160221,3,23615
20160221,4,23168
20160221,5,22543
20160221,6,23434
20160221,7,24622
20160221,8,25287
20160221,9,26127
20160221,10,27332
20160221,11,28371
20160221,12,28829
20160221,13,28002
20160221,14,26127
20160221,15,25386
20160221,16,25572
20160221,17,26262
20160221,18,28579
20160221,19,32484
20160221,20,33502
20160221,21,32420
20160221,22,30985
20160221,23,28674
20160221,24,25955
20160222,1,23147
20160222,2,21745
20160222,3,21225
20160222,4,21110
20160222,5,21581
20160222,6,23239
20160222,7,28767
20160222,8,35442
20160222,9,40169
20160222,10,41478
20160222,11,40804
20160222,12,40228
20160222,13,37898
20160222,14,37640
20160222,15,38811
20160222,16,39740
20160222,17,40027
20160222,18,40487
20160222,19,42365
20160222,20,41353
20160222,21,39141
20160222,22,35992
20160222,23,32384
20160222,24,28935
20160223,1,27483
20160223,2,25851
20160223,3,25596
20160223,4,24946
20160223,5,25107
20160223,6,27215
20160223,7,31672
20160223,8,37110
20160223,9,41836
20160223,10,43136
20160223,11,42489
20160223,12,42015
20160223,13,40609
20160223,14,38504
20160223,15,40066
20160223,16,41043
20160223,17,40834
20160223,18,41085
20160223,19,43547
20160223,20,42655
20160223,21,40023
20160223,22,36343
20160223,23,33855
20160223,24,29502
20160224,1,28480
20160224,2,27111
20160224,3,26159
20160224,4,25545
20160224,5,25961
20160224,6,28155
20160224,7,32737
20160224,8,37216
20160224,9,42301
20160224,10,43535
20160224,11,42897
20160224,12,42749
20160224,13,39974
20160224,14,39624
20160224,15,39751
20160224,16,41012
20160224,17,40680
20160224,18,41576
20160224,19,43848
20160224,20,42737
20160224,21,40489
20160224,22,37782
20160224,23,34209
20160224,24,30705
20160225,1,28425
20160225,2,26658
20160225,3,25778
20160225,4,25396
20160225,5,25598
20160225,6,27883
20160225,7,32604
20160225,8,37026
20160225,9,42258
20160225,10,42462
20160225,11,42174
20160225,12,41541
20160225,13,39258
20160225,14,39210
20160225,15,39348
20160225,16,40401
20160225,17,40204
20160225,18,41678
20160225,19,43993
20160225,20,42749
20160225,21,40519
20160225,22,37957
20160225,23,34220
20160225,24,30742
20160226,1,28358
20160226,2,26599
20160226,3,25625
20160226,4,25458
20160226,5,25739
20160226,6,27582
20160226,7,32239
20160226,8,36726
20160226,9,41970
20160226,10,42362
20160226,11,42219
20160226,12,41702
20160226,13,39080
20160226,14,38872
20160226,15,39123
20160226,16,40017
20160226,17,39901
20160226,18,41244
20160226,19,43614
20160226,20,42792
20160226,21,40476
20160226,22,37722
20160226,23,33838
20160226,24,30490
20160227,1,28332
20160227,2,26414
20160227,3,25603
20160227,4,26001
20160227,5,26068
20160227,6,26309
20160227,7,28152
20160227,8,31004
20160227,9,34057
20160227,10,34509
20160227,11,35238
20160227,12,34142
20160227,13,32463
20160227,14,31311
20160227,15,30476
20160227,16,30988
20160227,17,31647
20160227,18,34036
20160227,19,38159
20160227,20,38033
20160227,21,35967
20160227,22,33219
20160227,23,30368
20160227,24,27630
20160228,1,25734
20160228,2,24252
20160228,3,23523
20160228,4,23320
20160228,5,23362
20160228,6,23515
20160228,7,24434
20160228,8,25066
20160228,9,27205
20160228,10,28510
20160228,11,30459
20160228,12,30975
20160228,13,30150
20160228,14,28851
20160228,15,27564
20160228,16,27905
20160228,17,27091
20160228,18,29568
20160228,19,33694
20160228,20,34842
20160228,21,33331
20160228,22,32051
20160228,23,29544
20160228,24,26732
20160229,1,24650
20160229,2,22945
20160229,3,22286
20160229,4,22421
20160229,5,22612
20160229,6,24644
20160229,7,30841
20160229,8,35850
20160229,9,40855
20160229,10,42361
20160229,11,42519
20160229,12,42978
20160229,13,40415
20160229,14,39582
20160229,15,39892
20160229,16,41094
20160229,17,41215
20160229,18,41635
20160229,19,43515
20160229,20,42554
20160229,21,40803
20160229,22,37816
20160229,23,33829
20160229,24,30312
20160301,1,28231
20160301,2,26505
20160301,3,26046
20160301,4,26153
20160301,5,26386
20160301,6,27126
20160301,7,31565
20160301,8,35976
20160301,9,40626
20160301,10,42062
20160301,11,41133
20160301,12,41623
20160301,13,38359
20160301,14,38009
20160301,15,38657
20160301,16,39500
20160301,17,40432
20160301,18,41167
20160301,19,43951
20160301,20,43541
20160301,21,40908
20160301,22,37785
20160301,23,34036
20160301,24,30462
20160302,1,27909
20160302,2,26556
20160302,3,25927
20160302,4,25602
20160302,5,25990
20160302,6,27178
20160302,7,31610
20160302,8,36060
20160302,9,40613
20160302,10,42172
20160302,11,41507
20160302,12,41550
20160302,13,38758
20160302,14,38437
20160302,15,38853
20160302,16,39629
20160302,17,40410
20160302,18,40539
20160302,19,43498
20160302,20,43024
20160302,21,40706
20160302,22,37927
20160302,23,34117
20160302,24,30428
20160303,1,28328
20160303,2,27038
20160303,3,26636
20160303,4,26700
20160303,5,26330
20160303,6,28123
20160303,7,31972
20160303,8,36915
20160303,9,40684
20160303,10,41614
20160303,11,41231
20160303,12,42187
20160303,13,39244
20160303,14,37887
20160303,15,38655
20160303,16,39064
20160303,17,40585
20160303,18,39658
20160303,19,42989
20160303,20,43006
20160303,21,40269
20160303,22,36963
20160303,23,33863
20160303,24,29722
20160304,1,28209
20160304,2,26547
20160304,3,25999
20160304,4,26363
20160304,5,26109
20160304,6,27295
20160304,7,31867
20160304,8,36669
20160304,9,40756
20160304,10,42176
20160304,11,41247
20160304,12,41590
20160304,13,38641
20160304,14,37707
20160304,15,38227
20160304,16,39202
20160304,17,39888
20160304,18,39676
20160304,19,42594
20160304,20,42416
20160304,21,40475
20160304,22,36625
20160304,23,33492
20160304,24,29733
20160305,1,28583
20160305,2,26592
20160305,3,25951
20160305,4,26040
20160305,5,26028
20160305,6,26652
20160305,7,28525
20160305,8,31038
20160305,9,32684
20160305,10,34837
20160305,11,34173
20160305,12,34145
20160305,13,31697
20160305,14,30460
20160305,15,29955
20160305,16,30166
20160305,17,30699
