date,hour,value,,,,,,,,,,,,,,,,,,,,,AUST,BSP,CNOR,COAC,CORS,CSUD,FRAN,GREC,MALT,MONT,NORD,ROSN,SARD,SICI,SLOV,SUD,SVIZ,XAUS,XFRA,
20200121,17,44722.187,,,,,,,,,,,,,,,,,,,,,0,660,"4,675",92,49,"6,677",0,500,0,575,"24,730",0,"1,104","2,361",0,"3,300",0,0,0,
20200121,18,46587.298,,,,,,,,,,,,,,,,,,,,,0,638,"4,905",95,49,"7,161",0,500,0,555,"25,270",0,"1,180","2,544",0,"3,690",0,0,0,
20200121,19,46413.691,,,,,,,,,,,,,,,,,,,,,0,403,"4,838",95,49,"7,352",0,500,0,400,"25,146",0,"1,244","2,645",0,"3,742",0,0,0,
20200121,20,45507.735,,,,,,,,,,,,,,,,,,,,,0,531,"4,734",95,49,"7,401",0,500,0,452,"24,024",0,"1,243","2,717",0,"3,761",0,0,0,
20200121,21,42991.701,,,,,,,,,,,,,,,,,,,,,0,660,"4,377",95,49,"6,941",0,500,0,425,"22,510",0,"1,205","2,648",0,"3,582",0,0,0,
20200121,22,39808.207,,,,,,,,,,,,,,,,,,,,,0,660,"4,018",95,49,"6,426",0,500,0,328,"20,885",0,"1,125","2,461",0,"3,262",0,0,0,
20200121,23,35918.071,,,,,,,,,,,,,,,,,,,,,0,660,"3,567",95,49,"5,672",0,500,0,555,"18,766",0,"1,030","2,186",0,"2,834",4,0,0,
20200121,24,32266.214,,,,,,,,,,,,,,,,,,,,,0,409,"3,177",99,49,"4,940",0,472,0,521,"17,235",0,926,"1,880",0,"2,478",81,0,0,
20200122,1,29392.111,,,,,,,,,,,,,,,,,,,,,0,680,"2,913",99,49,"4,269",0,409,0,327,"15,967",0,841,"1,634",0,"2,206",0,0,0,
20200122,2,27304.831,,,,,,,,,,,,,,,,,,,,,0,327,"2,722",99,49,"3,913",0,398,0,127,"15,292",0,794,"1,488",0,"2,072",25,0,0,
20200122,3,26421.914,,,,,,,,,,,,,,,,,,,,,0,217,"2,688",99,49,"3,734",0,398,0,127,"14,898",0,769,"1,408",0,"1,986",50,0,0,
20200122,4,26127.669,,,,,,,,,,,,,,,,,,,,,0,163,"2,640",97,49,"3,631",0,398,0,125,"14,843",0,768,"1,382",0,"1,942",89,0,0,
20200122,5,26683.984,,,,,,,,,,,,,,,,,,,,,0,179,"2,694",96,49,"3,701",0,401,0,125,"15,124",0,787,"1,393",0,"2,006",128,0,0,
20200122,6,28965.363,,,,,,,,,,,,,,,,,,,,,0,680,"2,833",99,49,"4,001",0,409,0,277,"16,142",0,816,"1,471",0,"2,163",25,0,0,
20200122,7,34627.361,,,,,,,,,,,,,,,,,,,,,0,680,"3,383",99,49,"4,802",0,410,0,510,"19,457",0,932,"1,705",0,"2,580",20,0,0,
20200122,8,40896.207,,,,,,,,,,,,,,,,,,,,,0,660,"4,012",92,49,"5,734",0,410,0,510,"23,273",0,"1,102","2,062",0,"2,973",20,0,0,
20200122,9,45175.881,,,,,,,,,,,,,,,,,,,,,0,660,"4,560",93,49,"6,349",0,410,0,510,"25,780",0,"1,198","2,279",0,"3,288",0,0,0,
20200122,10,46226.477,,,,,,,,,,,,,,,,,,,,,0,660,"4,772",95,49,"6,634",0,409,0,510,"26,205",0,"1,202","2,358",0,"3,333",0,0,0,
20200122,11,45142.831,,,,,,,,,,,,,,,,,,,,,0,660,"4,677",95,49,"6,465",0,409,0,510,"25,632",0,"1,136","2,318",0,"3,191",0,0,0,
20200122,12,44363.805,,,,,,,,,,,,,,,,,,,,,0,660,"4,595",83,49,"6,366",0,354,0,510,"25,197",0,"1,103","2,254",0,"3,192",0,0,0,
20200122,13,42770.434,,,,,,,,,,,,,,,,,,,,,0,660,"4,306",71,49,"6,156",0,410,0,509,"23,085",0,"1,082","2,251",0,"3,097",0,0,"1,094",
20200122,14,42444.435,,,,,,,,,,,,,,,,,,,,,0,660,"4,117",70,49,"5,993",0,399,0,510,"23,281",0,"1,050","2,213",0,"3,008",0,0,"1,094",
20200122,15,42534.877,,,,,,,,,,,,,,,,,,,,,0,660,"4,340",74,49,"6,186",0,402,0,510,"23,990",0,"1,040","2,259",0,"3,025",0,0,0,
20200122,16,43649.853,,,,,,,,,,,,,,,,,,,,,0,660,"4,483",82,49,"6,388",0,402,0,510,"24,603",0,"1,061","2,287",0,"3,124",0,0,0,
20200122,17,44690.517,,,,,,,,,,,,,,,,,,,,,0,660,"4,658",86,49,"6,587",0,410,0,398,"25,016",0,"1,099","2,361",0,"3,366",0,0,0,
20200122,18,46333.083,,,,,,,,,,,,,,,,,,,,,0,660,"4,887",95,49,"7,097",0,404,0,270,"25,407",0,"1,174","2,539",0,"3,750",0,0,0,
20200122,19,46523.249,,,,,,,,,,,,,,,,,,,,,0,660,"4,840",95,49,"7,270",0,404,0,312,"25,092",0,"1,245","2,656",0,"3,826",75,0,0,
20200122,20,45187.234,,,,,,,,,,,,,,,,,,,,,0,660,"4,745",95,49,"7,291",0,410,0,210,"23,951",0,"1,238","2,731",0,"3,807",0,0,0,
20200122,21,42489.069,,,,,,,,,,,,,,,,,,,,,0,660,"4,415",95,49,"6,823",0,410,0,296,"22,246",0,"1,202","2,663",0,"3,630",0,0,0,
20200122,22,39582.093,,,,,,,,,,,,,,,,,,,,,0,660,"4,045",95,49,"6,307",0,410,0,417,"20,682",0,"1,124","2,484",0,"3,309",0,0,0,
20200122,23,35575.499,,,,,,,,,,,,,,,,,,,,,0,660,"3,607",95,49,"5,571",0,410,0,417,"18,610",0,"1,032","2,202",0,"2,888",35,0,0,
20200122,24,32020.376,,,,,,,,,,,,,,,,,,,,,0,417,"3,223",99,49,"4,885",0,410,0,237,"17,048",0,925,"1,904",0,"2,534",289,0,0,
20200123,1,30379.579,,,,,,,,,,,,,,,,,,,,,0,680,"2,937",99,49,"4,309",0,496,0,345,"16,109",0,842,"1,659",0,"2,257",452,145,0,
20200123,2,27865.066,,,,,,,,,,,,,,,,,,,,,0,100,"2,777",99,49,"3,967",0,490,0,152,"15,470",0,800,"1,497",0,"2,124",340,0,0,
20200123,3,26818.38,,,,,,,,,,,,,,,,,,,,,0,0,"2,704",98,49,"3,771",0,444,0,86,"15,040",0,768,"1,416",0,"2,029",413,0,0,
20200123,4,26612.11,,,,,,,,,,,,,,,,,,,,,0,0,"2,639",93,49,"3,663",0,444,0,50,"15,015",0,766,"1,385",0,"1,982",527,0,0,
20200123,5,26932.409,,,,,,,,,,,,,,,,,,,,,0,0,"2,720",91,49,"3,734",0,449,0,30,"15,281",0,787,"1,392",0,"2,033",366,0,0,
20200123,6,29032.61,,,,,,,,,,,,,,,,,,,,,0,391,"2,843",96,49,"4,028",0,470,0,167,"16,300",0,814,"1,479",0,"2,207",187,0,0,
20200123,7,34786.344,,,,,,,,,,,,,,,,,,,,,0,405,"3,404",99,49,"4,810",0,500,0,448,"19,585",0,902,"1,704",0,"2,572",308,0,0,
20200123,8,41608.295,,,,,,,,,,,,,,,,,,,,,0,660,"4,046",92,49,"5,779",0,450,0,570,"23,242",0,"1,077","2,052",0,"2,985",150,100,356,
20200123,9,45928.775,,,,,,,,,,,,,,,,,,,,,0,647,"4,570",90,49,"6,388",0,490,0,499,"25,547",0,"1,140","2,276",0,"3,270",100,100,763,
20200123,10,47243.112,,,,,,,,,,,,,,,,,,,,,0,660,"4,766",94,49,"6,672",0,448,0,533,"25,895",0,"1,141","2,344",0,"3,297",150,100,"1,094",
20200123,11,46469.253,,,,,,,,,,,,,,,,,,,,,0,660,"4,690",91,49,"6,565",0,468,0,545,"25,336",0,"1,072","2,287",0,"3,138",375,100,"1,094",
20200123,12,45849.341,,,,,,,,,,,,,,,,,,,,,0,660,"4,591",75,49,"6,525",0,485,0,570,"25,072",0,"1,047","2,231",0,"3,125",225,100,"1,094",
20200123,13,43580.025,,,,,,,,,,,,,,,,,,,,,0,660,"4,273",64,49,"6,406",0,485,0,570,"23,092",0,"1,041","2,220",0,"3,070",455,100,"1,094",
20200123,14,43035.309,,,,,,,,,,,,,,,,,,,,,0,660,"4,100",60,49,"6,187",0,475,0,383,"23,388",0,"1,013","2,179",0,"2,956",392,100,"1,094",
20200123,15,43806.916,,,,,,,,,,,,,,,,,,,,,0,660,"4,312",64,49,"6,328",0,451,0,551,"24,010",0,996,"2,218",0,"2,961",225,100,883,
20200123,16,43350.533,,,,,,,,,,,,,,,,,,,,,0,250,"4,458",75,49,"6,479",0,490,0,570,"24,519",0,"1,042","2,236",0,"3,083",100,0,0,
20200123,17,45034.655,,,,,,,,,,,,,,,,,,,,,0,660,"4,624",84,49,"6,637",0,500,0,574,"24,936",0,"1,099","2,340",0,"3,307",225,0,0,
20200123,18,46899.123,,,,,,,,,,,,,,,,,,,,,0,519,"4,902",95,49,"7,135",0,500,0,574,"25,461",0,"1,182","2,563",0,"3,694",225,0,0,
20200123,19,47258.327,,,,,,,,,,,,,,,,,,,,,0,660,"4,885",95,49,"7,324",0,430,0,577,"25,116",0,"1,253","2,678",0,"3,760",100,100,232,
20200123,20,46058.221,,,,,,,,,,,,,,,,,,,,,0,637,"4,759",95,49,"7,358",0,500,0,548,"24,164",0,"1,252","2,761",0,"3,782",153,0,0,
20200123,21,43378.007,,,,,,,,,,,,,,,,,,,,,0,660,"4,429",95,49,"6,902",0,439,0,580,"22,459",0,"1,208","2,687",0,"3,640",100,100,30,
20200123,22,40393.413,,,,,,,,,,,,,,,,,,,,,0,660,"4,049",95,49,"6,435",0,500,0,580,"20,943",0,"1,122","2,520",0,"3,340",100,0,0,
20200123,23,36274.271,,,,,,,,,,,,,,,,,,,,,0,660,"3,612",95,49,"5,651",0,492,0,580,"18,865",0,"1,029","2,226",0,"2,914",100,0,0,
20200123,24,32907.212,,,,,,,,,,,,,,,,,,,,,0,680,"3,232",99,49,"4,984",0,485,0,530,"17,305",0,930,"1,922",0,"2,568",125,0,0,
20200124,1,29955.327,,,,,,,,,,,,,,,,,,,,,0,680,"2,887",99,48,"4,325",0,432,0,580,"16,012",0,846,"1,684",0,"2,193",170,0,0,
20200124,2,28359.2,,,,,,,,,,,,,,,,,,,,,0,680,"2,697",99,43,"3,979",0,416,0,580,"15,281",0,800,"1,518",0,"2,067",200,0,0,
20200124,3,27347.101,,,,,,,,,,,,,,,,,,,,,0,673,"2,619",99,39,"3,757",0,439,0,600,"14,897",0,771,"1,432",0,"1,970",50,0,0,
20200124,4,26927.906,,,,,,,,,,,,,,,,,,,,,0,514,"2,574",99,39,"3,651",0,439,0,547,"14,811",0,766,"1,401",0,"1,928",160,0,0,
20200124,5,27338.106,,,,,,,,,,,,,,,,,,,,,0,680,"2,623",99,39,"3,692",0,424,0,478,"15,096",0,779,"1,413",0,"1,966",49,0,0,
20200124,6,29353.414,,,,,,,,,,,,,,,,,,,,,0,680,"2,762",99,39,"3,992",0,500,0,534,"16,127",0,814,"1,491",0,"2,145",170,0,0,
20200124,7,34675.488,,,,,,,,,,,,,,,,,,,,,0,680,"3,341",99,43,"4,747",0,500,0,580,"19,552",0,923,"1,715",0,"2,496",0,0,0,
20200124,8,41063.791,,,,,,,,,,,,,,,,,,,,,0,660,"4,005",88,49,"5,679",0,500,0,580,"23,425",0,"1,097","2,064",0,"2,917",0,0,0,
20200124,9,45352.571,,,,,,,,,,,,,,,,,,,,,0,397,"4,603",89,48,"6,315",0,469,0,580,"26,104",0,"1,186","2,327",0,"3,234",0,0,0,
20200124,10,46039.489,,,,,,,,,,,,,,,,,,,,,0,134,"4,798",87,48,"6,633",0,439,0,530,"26,480",0,"1,183","2,429",0,"3,278",0,0,0,
20200124,11,45235.414,,,,,,,,,,,,,,,,,,,,,0,369,"4,757",84,48,"6,511",0,414,0,530,"25,879",0,"1,116","2,403",0,"3,125",0,0,0,
20200124,12,44897.864,,,,,,,,,,,,,,,,,,,,,0,656,"4,682",81,46,"6,394",0,499,0,530,"25,503",0,"1,079","2,321",0,"3,074",35,0,0,
20200124,13,43415.836,,,,,,,,,,,,,,,,,,,,,0,660,"4,282",79,43,"6,248",0,500,0,530,"23,507",0,"1,070","2,313",0,"3,006",0,85,"1,094",
20200124,14,42616.22,,,,,,,,,,,,,,,,,,,,,0,660,"4,110",78,46,"6,046",0,500,0,530,"23,485",0,"1,033","2,269",0,"2,904",0,85,871,
20200124,15,42600.936,,,,,,,,,,,,,,,,,,,,,0,450,"4,336",77,47,"6,200",0,500,0,580,"24,159",0,"1,017","2,305",0,"2,930",0,0,0,
20200124,16,43576.755,,,,,,,,,,,,,,,,,,,,,0,407,"4,501",78,48,"6,371",0,500,0,580,"24,661",0,"1,037","2,323",0,"3,072",0,0,0,
20200124,17,44581.687,,,,,,,,,,,,,,,,,,,,,0,488,"4,638",95,48,"6,534",0,488,0,580,"24,946",0,"1,080","2,402",0,"3,283",0,0,0,
20200124,18,46239.407,,,,,,,,,,,,,,,,,,,,,0,615,"4,830",95,48,"6,936",0,469,0,580,"25,252",0,"1,156","2,617",0,"3,641",0,0,0,
20200124,19,46478.068,,,,,,,,,,,,,,,,,,,,,0,287,"4,865",95,48,"7,202",0,500,0,580,"25,196",0,"1,250","2,701",0,"3,754",0,0,0,
20200124,20,45029.734,,,,,,,,,,,,,,,,,,,,,0,345,"4,673",95,48,"7,181",0,480,0,580,"23,859",0,"1,242","2,768",0,"3,758",0,0,0,
20200124,21,42220.965,,,,,,,,,,,,,,,,,,,,,0,523,"4,316",95,48,"6,757",0,500,0,580,"21,958",0,"1,194","2,683",0,"3,568",0,0,0,
20200124,22,38826.824,,,,,,,,,,,,,,,,,,,,,0,383,"3,932",95,48,"6,230",0,448,0,513,"20,293",0,"1,116","2,502",0,"3,267",0,0,0,
20200124,23,34933.708,,,,,,,,,,,,,,,,,,,,,0,394,"3,492",95,48,"5,500",0,455,0,496,"18,370",0,"1,029","2,223",0,"2,832",0,0,0,
20200124,24,31700.849,,,,,,,,,,,,,,,,,,,,,0,327,"3,139",99,48,"4,868",0,500,0,467,"16,910",0,933,"1,925",0,"2,485",0,0,0,
20200125,1,29482.919,,,,,,,,,,,,,,,,,,,,,0,583,"2,871",99,49,"4,351",0,480,0,338,"15,957",0,851,"1,693",0,"2,212",0,0,0,
20200125,2,27087.951,,,,,,,,,,,,,,,,,,,,,0,4,"2,648",99,49,"3,983",0,480,0,77,"15,181",0,815,"1,528",0,"2,075",150,0,0,
20200125,3,25815.329,,,,,,,,,,,,,,,,,,,,,0,0,"2,558",99,49,"3,756",0,480,0,42,"14,635",0,785,"1,438",0,"1,967",7,0,0,
20200125,4,25396.169,,,,,,,,,,,,,,,,,,,,,0,0,"2,531",95,49,"3,650",0,474,0,37,"14,455",0,779,"1,409",0,"1,916",0,0,0,
20200125,5,25456.838,,,,,,,,,,,,,,,,,,,,,0,0,"2,522",94,49,"3,655",0,480,0,37,"14,407",0,787,"1,414",0,"1,944",67,0,0,
20200125,6,26493.28,,,,,,,,,,,,,,,,,,,,,0,45,"2,567",97,49,"3,836",0,480,0,207,"14,849",0,808,"1,474",0,"2,081",0,0,0,
20200125,7,29883.529,,,,,,,,,,,,,,,,,,,,,0,260,"2,865",99,49,"4,274",0,500,0,544,"16,451",0,886,"1,635",0,"2,320",0,0,0,
20200125,8,33671.029,,,,,,,,,,,,,,,,,,,,,0,437,"3,246",95,49,"4,821",0,500,0,565,"18,476",0,"1,006","1,869",0,"2,606",0,0,0,
20200125,9,36404.554,,,,,,,,,,,,,,,,,,,,,0,476,"3,548",95,49,"5,358",0,500,0,565,"19,750",0,"1,088","2,086",0,"2,890",0,0,0,
20200125,10,37957.46,,,,,,,,,,,,,,,,,,,,,0,660,"3,762",95,49,"5,745",0,500,0,550,"20,310",0,"1,098","2,219",0,"2,968",0,0,0,
20200125,11,37632.137,,,,,,,,,,,,,,,,,,,,,0,660,"3,733",95,49,"5,733",0,500,0,550,"20,183",0,"1,047","2,206",0,"2,877",0,0,0,
20200125,12,36664.363,,,,,,,,,,,,,,,,,,,,,0,660,"3,631",94,49,"5,601",0,500,0,550,"19,646",0,"1,003","2,138",0,"2,792",0,0,0,
20200125,13,34956.396,,,,,,,,,,,,,,,,,,,,,0,660,"3,450",90,49,"5,475",0,500,0,550,"18,311",0,"1,000","2,133",0,"2,738",0,0,0,
20200125,14,33978.859,,,,,,,,,,,,,,,,,,,,,0,660,"3,253",93,49,"5,288",0,500,0,550,"17,510",0,982,"2,101",0,"2,634",259,100,0,
20200125,15,33834.427,,,,,,,,,,,,,,,,,,,,,0,660,"3,260",93,49,"5,300",0,500,0,550,"17,456",0,956,"2,118",0,"2,612",281,0,0,
20200125,16,33994.411,,,,,,,,,,,,,,,,,,,,,0,660,"3,341",95,49,"5,384",0,500,0,575,"17,409",0,968,"2,110",0,"2,670",172,61,0,
20200125,17,34904.365,,,,,,,,,,,,,,,,,,,,,0,660,"3,433",95,49,"5,541",0,500,0,600,"17,964",0,"1,020","2,179",0,"2,863",0,0,0,
20200125,18,37553.947,,,,,,,,,,,,,,,,,,,,,0,660,"3,737",95,49,"6,041",0,500,0,537,"19,233",0,"1,082","2,389",0,"3,230",0,0,0,
20200125,19,39193.253,,,,,,,,,,,,,,,,,,,,,0,569,"3,980",95,49,"6,373",0,472,0,550,"20,106",0,"1,166","2,478",0,"3,354",0,0,0,
20200125,20,39259.245,,,,,,,,,,,,,,,,,,,,,0,566,"4,018",95,49,"6,520",0,455,0,567,"19,740",0,"1,182","2,599",0,"3,468",0,0,0,
20200125,21,37106.89,,,,,,,,,,,,,,,,,,,,,0,538,"3,744",95,49,"6,151",0,500,0,525,"18,490",0,"1,142","2,527",0,"3,346",0,0,0,
20200125,22,34421.097,,,,,,,,,,,,,,,,,,,,,0,558,"3,417",95,49,"5,642",0,500,0,550,"17,169",0,"1,061","2,342",0,"3,039",0,0,0,
20200125,23,31636.13,,,,,,,,,,,,,,,,,,,,,0,660,"3,073",95,49,"5,078",0,457,0,600,"15,872",0,987,"2,098",0,"2,666",0,0,0,
20200125,24,29220.529,,,,,,,,,,,,,,,,,,,,,0,680,"2,768",99,49,"4,576",0,485,0,600,"14,788",0,911,"1,870",0,"2,394",0,0,0,
20200126,1,26697.809,,,,,,,,,,,,,,,,,,,,,0,554,"2,619",78,49,"4,231",0,302,0,370,"13,776",0,861,"1,699",0,"2,160",0,0,0,
20200126,2,24800.468,,,,,,,,,,,,,,,,,,,,,0,358,"2,420",59,49,"3,864",0,274,0,195,"13,053",0,820,"1,542",0,"2,017",150,0,0,
20200126,3,23402.355,,,,,,,,,,,,,,,,,,,,,0,95,"2,321",51,49,"3,599",0,404,0,53,"12,571",0,787,"1,442",0,"1,890",140,0,0,
20200126,4,22935.669,,,,,,,,,,,,,,,,,,,,,0,0,"2,269",48,49,"3,437",0,337,0,47,"12,398",0,775,"1,384",0,"1,819",372,0,0,
20200126,5,22658.891,,,,,,,,,,,,,,,,,,,,,0,0,"2,269",44,49,"3,413",0,367,0,77,"12,381",0,781,"1,377",0,"1,821",80,0,0,
20200126,6,23421.116,,,,,,,,,,,,,,,,,,,,,0,0,"2,296",46,49,"3,509",0,397,0,73,"12,732",0,791,"1,411",0,"1,917",200,0,0,
20200126,7,25150.935,,,,,,,,,,,,,,,,,,,,,0,72,"2,443",50,49,"3,758",0,377,0,363,"13,606",0,835,"1,499",0,"2,100",0,0,0,
20200126,8,26935.32,,,,,,,,,,,,,,,,,,,,,0,134,"2,590",63,49,"3,999",0,344,0,550,"14,502",0,891,"1,613",0,"2,201",0,0,0,
20200126,9,28974.717,,,,,,,,,,,,,,,,,,,,,0,404,"2,787",80,49,"4,419",0,395,0,492,"15,090",0,970,"1,828",0,"2,461",0,0,0,
20200126,10,31067.586,,,,,,,,,,,,,,,,,,,,,0,468,"3,023",95,49,"4,896",0,400,0,539,"15,934",0,"1,007","2,024",0,"2,632",0,0,0,
20200126,11,32135.799,,,,,,,,,,,,,,,,,,,,,0,680,"3,128",93,49,"5,098",0,446,0,550,"16,396",0,986,"2,066",0,"2,644",0,0,0,
20200126,12,32280.337,,,,,,,,,,,,,,,,,,,,,0,680,"3,149",85,49,"5,156",0,451,0,550,"16,510",0,957,"2,064",0,"2,628",0,0,0,
20200126,13,31710.089,,,,,,,,,,,,,,,,,,,,,0,680,"3,068",78,49,"5,204",0,404,0,550,"16,025",0,969,"2,059",0,"2,624",0,0,0,
20200126,14,30283.153,,,,,,,,,,,,,,,,,,,,,0,680,"2,869",63,49,"4,985",0,395,0,550,"15,355",0,936,"1,932",0,"2,470",0,0,0,
20200126,15,29769.922,,,,,,,,,,,,,,,,,,,,,0,680,"2,871",47,49,"4,852",0,372,0,550,"15,213",0,901,"1,871",0,"2,364",0,0,0,
20200126,16,30107.319,,,,,,,,,,,,,,,,,,,,,0,680,"2,933",49,49,"4,890",0,474,0,600,"15,242",0,907,"1,859",0,"2,424",0,0,0,
20200126,17,30928.952,,,,,,,,,,,,,,,,,,,,,0,630,"3,040",63,49,"5,009",0,450,0,460,"15,821",0,948,"1,932",0,"2,527",0,0,0,
20200126,18,33607.945,,,,,,,,,,,,,,,,,,,,,0,511,"3,348",91,49,"5,468",0,500,0,487,"17,144",0,"1,013","2,141",0,"2,856",0,0,0,
20200126,19,35283.329,,,,,,,,,,,,,,,,,,,,,0,383,"3,577",95,49,"5,809",0,397,0,366,"18,286",0,"1,112","2,246",0,"2,962",0,0,0,
20200126,20,36112.054,,,,,,,,,,,,,,,,,,,,,0,512,"3,703",95,49,"6,030",0,383,0,385,"18,355",0,"1,140","2,363",0,"3,097",0,0,0,
20200126,21,34812.53,,,,,,,,,,,,,,,,,,,,,0,422,"3,545",95,49,"5,890",0,474,0,390,"17,412",0,"1,132","2,368",0,"3,037",0,0,0,
20200126,22,33039.485,,,,,,,,,,,,,,,,,,,,,0,517,"3,287",95,49,"5,542",0,440,0,540,"16,374",0,"1,075","2,254",0,"2,866",0,0,0,
20200126,23,30538.619,,,,,,,,,,,,,,,,,,,,,0,592,"2,991",95,49,"5,002",0,500,0,600,"15,147",0,993,"2,020",0,"2,550",0,0,0,
20200126,24,28090.588,,,,,,,,,,,,,,,,,,,,,0,680,"2,692",99,49,"4,459",0,377,0,570,"13,893",0,912,"1,782",0,"2,285",294,0,0,
20200127,1,25426.762,,,,,,,,,,,,,,,,,,,,,0,0,"2,505",99,49,"3,973",0,433,0,273,"13,345",0,834,"1,579",0,"2,068",268,0,0,
20200127,2,23699.189,,,,,,,,,,,,,,,,,,,,,0,0,"2,338",98,49,"3,644",0,419,0,162,"12,748",0,801,"1,432",0,"1,954",55,0,0,
20200127,3,23073.829,,,,,,,,,,,,,,,,,,,,,0,0,"2,275",85,49,"3,469",0,399,0,58,"12,502",0,770,"1,359",0,"1,870",237,0,0,
20200127,4,22845.303,,,,,,,,,,,,,,,,,,,,,0,0,"2,260",75,49,"3,377",0,399,0,43,"12,487",0,768,"1,330",0,"1,820",237,0,0,
20200127,5,23492.097,,,,,,,,,,,,,,,,,,,,,0,0,"2,332",71,49,"3,449",0,421,0,81,"12,867",0,785,"1,348",0,"1,851",237,0,0,
20200127,6,26060.465,,,,,,,,,,,,,,,,,,,,,0,0,"2,550",79,49,"3,771",0,478,0,382,"14,216",0,808,"1,450",0,"2,030",248,0,0,
20200127,7,32711.43,,,,,,,,,,,,,,,,,,,,,0,680,"3,165",98,49,"4,622",0,449,0,500,"18,160",0,921,"1,679",0,"2,388",0,0,0,
20200127,8,39316.903,,,,,,,,,,,,,,,,,,,,,0,660,"3,843",93,49,"5,558",0,469,0,600,"22,174",0,"1,080","2,021",0,"2,770",0,0,0,
20200127,9,44156.484,,,,,,,,,,,,,,,,,,,,,0,660,"4,474",91,49,"6,231",0,500,0,600,"24,984",0,"1,180","2,236",0,"3,152",0,0,0,
20200127,10,45392.642,,,,,,,,,,,,,,,,,,,,,0,660,"4,696",89,49,"6,541",0,499,0,600,"25,566",0,"1,185","2,288",0,"3,219",0,0,0,
20200127,11,44774.18,,,,,,,,,,,,,,,,,,,,,0,660,"4,667",75,49,"6,487",0,500,0,600,"25,212",0,"1,131","2,230",0,"3,165",0,0,0,
20200127,12,44171.115,,,,,,,,,,,,,,,,,,,,,0,660,"4,606",63,39,"6,401",0,483,0,600,"24,908",0,"1,090","2,176",0,"3,145",0,0,0,
20200127,13,41964.503,,,,,,,,,,,,,,,,,,,,,0,660,"4,288",55,34,"6,304",0,500,0,600,"23,097",0,"1,092","2,170",0,"3,094",70,0,0,
20200127,14,41825.996,,,,,,,,,,,,,,,,,,,,,0,660,"4,178",55,29,"6,136",0,500,0,600,"23,360",0,"1,073","2,153",0,"3,011",70,0,0,
20200127,15,43056.822,,,,,,,,,,,,,,,,,,,,,0,660,"4,377",57,29,"6,326",0,500,0,600,"24,216",0,"1,057","2,212",0,"3,022",0,0,0,
20200127,16,43720.92,,,,,,,,,,,,,,,,,,,,,0,660,"4,519",61,39,"6,430",0,500,0,600,"24,530",0,"1,061","2,230",0,"3,092",0,0,0,
20200127,17,44693.317,,,,,,,,,,,,,,,,,,,,,0,660,"4,626",82,44,"6,590",0,483,0,600,"24,883",0,"1,096","2,345",0,"3,285",0,0,0,
20200127,18,46191.101,,,,,,,,,,,,,,,,,,,,,0,660,"4,788",95,49,"6,995",0,481,0,600,"25,176",0,"1,163","2,548",0,"3,635",0,0,0,
20200127,19,46569.598,,,,,,,,,,,,,,,,,,,,,0,660,"4,770",95,49,"7,195",0,492,0,694,"25,025",0,"1,235","2,657",0,"3,697",0,0,0,
20200127,20,45472.579,,,,,,,,,,,,,,,,,,,,,0,660,"4,651",95,49,"7,251",0,500,0,654,"23,935",0,"1,229","2,743",0,"3,706",0,0,0,
20200127,21,42756.157,,,,,,,,,,,,,,,,,,,,,0,660,"4,290",95,49,"6,827",0,500,0,599,"22,290",0,"1,202","2,674",0,"3,570",0,0,0,
20200127,22,39594.776,,,,,,,,,,,,,,,,,,,,,0,589,"3,951",92,49,"6,291",0,489,0,595,"20,625",0,"1,129","2,504",0,"3,281",0,0,0,
20200127,23,35638.636,,,,,,,,,,,,,,,,,,,,,0,660,"3,499",87,49,"5,550",0,463,0,595,"18,658",0,"1,032","2,206",0,"2,840",0,0,0,
20200127,24,32301.309,,,,,,,,,,,,,,,,,,,,,0,560,"3,099",80,49,"4,851",0,500,0,600,"17,032",0,929,"1,905",0,"2,505",192,0,0,
20200128,1,29162.315,,,,,,,,,,,,,,,,,,,,,0,398,"2,848",99,49,"4,248",0,388,0,511,"15,817",0,850,"1,676",0,"2,199",80,0,0,
20200128,2,27148.504,,,,,,,,,,,,,,,,,,,,,0,363,"2,661",99,49,"3,902",0,388,0,114,"15,101",0,803,"1,514",0,"2,075",80,0,0,
20200128,3,26377.834,,,,,,,,,,,,,,,,,,,,,0,60,"2,609",92,49,"3,711",0,388,0,133,"14,773",0,772,"1,434",0,"1,990",366,0,0,
20200128,4,26017.24,,,,,,,,,,,,,,,,,,,,,0,0,"2,579",86,49,"3,619",0,403,0,133,"14,752",0,764,"1,405",0,"1,954",272,0,0,
20200128,5,26546.707,,,,,,,,,,,,,,,,,,,,,0,0,"2,623",85,49,"3,675",0,403,0,158,"14,985",0,779,"1,422",0,"2,004",364,0,0,
20200128,6,28446.142,,,,,,,,,,,,,,,,,,,,,0,423,"2,782",89,49,"3,977",0,380,0,183,"15,963",0,810,"1,514",0,"2,171",105,0,0,
20200128,7,34089.48,,,,,,,,,,,,,,,,,,,,,0,430,"3,359",98,49,"4,754",0,396,0,469,"19,399",0,873,"1,752",0,"2,511",0,0,0,
20200128,8,40718.779,,,,,,,,,,,,,,,,,,,,,0,413,"4,061",95,49,"5,725",0,405,0,600,"23,319",0,"1,044","2,100",0,"2,908",0,0,0,
