date,hour,value
20190109,17,45894
20190109,18,47804
20190109,19,47006
20190109,20,45303
20190109,21,43048
20190109,22,39705
20190109,23,35659
20190109,24,32090
20190110,1,29588
20190110,2,28022
20190110,3,27121
20190110,4,26921
20190110,5,27266
20190110,6,28716
20190110,7,33694
20190110,8,40544
20190110,9,44958
20190110,10,46285
20190110,11,45969
20190110,12,45341
20190110,13,43417
20190110,14,42714
20190110,15,43744
20190110,16,44701
20190110,17,46026
20190110,18,48312
20190110,19,47785
20190110,20,46358
20190110,21,43493
20190110,22,40051
20190110,23,36225
20190110,24,32112
20190111,1,29513
20190111,2,27975
20190111,3,26938
20190111,4,26638
20190111,5,26938
20190111,6,28402
20190111,7,33347
20190111,8,39721
20190111,9,44743
20190111,10,45574
20190111,11,45091
20190111,12,44333
20190111,13,42286
20190111,14,41413
20190111,15,42375
20190111,16,43140
20190111,17,44534
20190111,18,46916
20190111,19,46727
20190111,20,45681
20190111,21,42834
20190111,22,39449
20190111,23,35807
20190111,24,32058
20190112,1,29977
20190112,2,27889
20190112,3,26733
20190112,4,26360
20190112,5,26398
20190112,6,26819
20190112,7,29299
20190112,8,33186
20190112,9,36390
20190112,10,37940
20190112,11,37555
20190112,12,36506
20190112,13,34850
20190112,14,32993
20190112,15,32599
20190112,16,33372
20190112,17,34834
20190112,18,38703
20190112,19,40070
20190112,20,40138
20190112,21,37568
20190112,22,34796
20190112,23,32144
20190112,24,29164
20190113,1,27185
20190113,2,25437
20190113,3,24215
20190113,4,23691
20190113,5,23936
20190113,6,24284
20190113,7,25467
20190113,8,27369
20190113,9,28517
20190113,10,30110
20190113,11,30958
20190113,12,31288
20190113,13,31603
20190113,14,29653
20190113,15,29673
20190113,16,29748
20190113,17,31164
20190113,18,34957
20190113,19,36527
20190113,20,36866
20190113,21,35650
20190113,22,33496
20190113,23,30883
20190113,24,28125
20190114,1,25729
20190114,2,24314
20190114,3,23708
20190114,4,23559
20190114,5,23973
20190114,6,25813
20190114,7,32002
20190114,8,38550
20190114,9,43447
20190114,10,44657
20190114,11,44141
20190114,12,43581
20190114,13,41232
20190114,14,40813
20190114,15,42239
20190114,16,43287
20190114,17,44752
20190114,18,46934
20190114,19,46627
20190114,20,45157
20190114,21,42836
20190114,22,39739
20190114,23,35870
20190114,24,31972
20190115,1,29804
20190115,2,27794
20190115,3,26735
20190115,4,26554
20190115,5,26829
20190115,6,28602
20190115,7,33919
20190115,8,40599
20190115,9,45203
20190115,10,46147
20190115,11,45501
20190115,12,44947
20190115,13,42462
20190115,14,41842
20190115,15,43344
20190115,16,44487
20190115,17,45896
20190115,18,48062
20190115,19,47687
20190115,20,46431
20190115,21,43702
20190115,22,40250
20190115,23,36076
20190115,24,32065
20190116,1,29720
20190116,2,27766
20190116,3,26588
20190116,4,26404
20190116,5,26679
20190116,6,28449
20190116,7,34172
20190116,8,40435
20190116,9,44899
20190116,10,46191
20190116,11,45184
20190116,12,44335
20190116,13,41986
20190116,14,41512
20190116,15,42841
20190116,16,43934
20190116,17,45397
20190116,18,47817
20190116,19,47758
20190116,20,46381
20190116,21,43577
20190116,22,40244
20190116,23,36302
20190116,24,32429
20190117,1,29715
20190117,2,28078
20190117,3,27000
20190117,4,26738
20190117,5,27190
20190117,6,28672
20190117,7,33874
20190117,8,40266
20190117,9,44655
20190117,10,45622
20190117,11,44998
20190117,12,44361
20190117,13,41996
20190117,14,41608
20190117,15,42859
20190117,16,43919
20190117,17,45144
20190117,18,47250
20190117,19,46984
20190117,20,45666
20190117,21,42912
20190117,22,39346
20190117,23,35537
20190117,24,31482
20190118,1,29278
20190118,2,27646
20190118,3,26723
20190118,4,26453
20190118,5,26780
20190118,6,28747
20190118,7,33992
20190118,8,40493
20190118,9,44754
20190118,10,45539
20190118,11,44880
20190118,12,44294
20190118,13,41713
20190118,14,41051
20190118,15,42361
20190118,16,43167
20190118,17,44403
20190118,18,46746
20190118,19,46860
20190118,20,45481
20190118,21,42515
20190118,22,38950
20190118,23,35405
20190118,24,31570
20190119,1,29504
20190119,2,27438
20190119,3,26247
20190119,4,25837
20190119,5,25739
20190119,6,26259
20190119,7,29112
20190119,8,32878
20190119,9,35584
20190119,10,37343
20190119,11,36972
20190119,12,35962
20190119,13,34173
20190119,14,32790
20190119,15,32839
20190119,16,33007
20190119,17,34192
20190119,18,37827
20190119,19,39228
20190119,20,39301
20190119,21,36582
20190119,22,33685
20190119,23,31236
20190119,24,29517
20190120,1,27351
20190120,2,24974
20190120,3,23961
20190120,4,23326
20190120,5,23192
20190120,6,23585
20190120,7,25027
20190120,8,26590
20190120,9,28078
20190120,10,29942
20190120,11,30503
20190120,12,30548
20190120,13,31129
20190120,14,29550
20190120,15,28390
20190120,16,28914
20190120,17,29956
20190120,18,33750
20190120,19,35464
20190120,20,36076
20190120,21,34900
20190120,22,33006
20190120,23,30513
20190120,24,27759
20190121,1,25375
20190121,2,23922
20190121,3,23264
20190121,4,23072
20190121,5,23573
20190121,6,26008
20190121,7,32143
20190121,8,39332
20190121,9,43151
20190121,10,44277
20190121,11,44138
20190121,12,44133
20190121,13,41696
20190121,14,41531
20190121,15,42820
20190121,16,43594
20190121,17,44911
20190121,18,46836
20190121,19,46708
20190121,20,45483
20190121,21,42795
20190121,22,39725
20190121,23,36015
20190121,24,32543
20190122,1,29519
20190122,2,27640
20190122,3,26723
20190122,4,26427
20190122,5,26857
20190122,6,28705
20190122,7,33739
20190122,8,40395
20190122,9,45185
20190122,10,46407
20190122,11,45966
20190122,12,45412
20190122,13,43267
20190122,14,42626
20190122,15,43739
20190122,16,44593
20190122,17,45748
20190122,18,47473
20190122,19,47849
20190122,20,46877
20190122,21,44190
20190122,22,39610
20190122,23,35593
20190122,24,31650
20190123,1,29778
20190123,2,27710
20190123,3,26898
20190123,4,26636
20190123,5,27002
20190123,6,29075
20190123,7,34526
20190123,8,40873
20190123,9,45360
20190123,10,46716
20190123,11,46103
20190123,12,45631
20190123,13,43289
20190123,14,42883
20190123,15,44111
20190123,16,45053
20190123,17,46196
20190123,18,48146
20190123,19,48076
20190123,20,46718
20190123,21,43789
20190123,22,40201
20190123,23,36325
20190123,24,32373
20190124,1,29698
20190124,2,27900
20190124,3,26903
20190124,4,26660
20190124,5,27026
20190124,6,28852
20190124,7,34622
20190124,8,42708
20190124,9,46842
20190124,10,47869
20190124,11,48125
20190124,12,47533
20190124,13,45568
20190124,14,45040
20190124,15,44288
20190124,16,44627
20190124,17,46361
20190124,18,49262
20190124,19,49917
20190124,20,48493
20190124,21,45301
20190124,22,39480
20190124,23,35711
20190124,24,32016
20190125,1,29592
20190125,2,27840
20190125,3,26927
20190125,4,26675
20190125,5,27080
20190125,6,28489
20190125,7,34705
20190125,8,41488
20190125,9,45201
20190125,10,46496
20190125,11,45529
20190125,12,45102
20190125,13,43711
20190125,14,42294
20190125,15,43036
20190125,16,43609
20190125,17,44766
20190125,18,46575
20190125,19,46836
20190125,20,45401
20190125,21,42749
20190125,22,38969
20190125,23,35364
20190125,24,31800
20190126,1,29557
20190126,2,27684
20190126,3,26698
20190126,4,26486
20190126,5,26347
20190126,6,26780
20190126,7,29380
20190126,8,33282
20190126,9,35898
20190126,10,37463
20190126,11,37158
20190126,12,36051
20190126,13,33996
20190126,14,32339
20190126,15,32082
20190126,16,32554
20190126,17,34020
20190126,18,37758
20190126,19,39300
20190126,20,39194
20190126,21,36861
20190126,22,34247
20190126,23,31567
20190126,24,29036
20190127,1,26731
20190127,2,24932
20190127,3,23908
20190127,4,23338
20190127,5,23236
20190127,6,23632
20190127,7,25069
20190127,8,26583
20190127,9,28386
20190127,10,30547
20190127,11,31306
20190127,12,31485
20190127,13,31122
20190127,14,29562
20190127,15,29018
20190127,16,29383
20190127,17,30241
20190127,18,33832
20190127,19,35706
20190127,20,36236
20190127,21,34960
20190127,22,32994
20190127,23,30494
20190127,24,27879
20190128,1,25525
20190128,2,24223
20190128,3,23508
20190128,4,23510
20190128,5,23880
20190128,6,25721
20190128,7,31834
20190128,8,38095
20190128,9,42917
20190128,10,44395
20190128,11,43959
20190128,12,43517
20190128,13,41347
20190128,14,40945
20190128,15,42415
20190128,16,43153
20190128,17,44279
20190128,18,46112
20190128,19,46082
20190128,20,44610
20190128,21,41912
20190128,22,38675
20190128,23,34961
20190128,24,31649
20190129,1,28622
20190129,2,26880
20190129,3,26023
20190129,4,25734
20190129,5,26041
20190129,6,27672
20190129,7,33034
20190129,8,39296
20190129,9,43947
20190129,10,45198
20190129,11,44748
20190129,12,44484
20190129,13,42107
20190129,14,41591
20190129,15,42791
20190129,16,43502
20190129,17,44238
20190129,18,46552
20190129,19,46545
20190129,20,45213
20190129,21,42182
20190129,22,38848
20190129,23,34843
20190129,24,31457
20190130,1,29114
20190130,2,27514
20190130,3,26707
20190130,4,26497
20190130,5,26747
20190130,6,28320
20190130,7,33668
20190130,8,39974
20190130,9,44538
20190130,10,46308
20190130,11,46026
20190130,12,45576
20190130,13,42982
20190130,14,42396
20190130,15,43642
20190130,16,44383
20190130,17,45239
20190130,18,47134
20190130,19,47082
20190130,20,45445
20190130,21,42445
20190130,22,39231
20190130,23,35384
20190130,24,31713
20190131,1,29064
20190131,2,27581
20190131,3,26815
20190131,4,26726
20190131,5,27077
20190131,6,28430
20190131,7,33529
20190131,8,40100
20190131,9,44545
20190131,10,45773
20190131,11,45241
20190131,12,44623
20190131,13,42117
20190131,14,41667
20190131,15,42926
20190131,16,43582
20190131,17,44939
20190131,18,46910
20190131,19,46989
20190131,20,45410
20190131,21,42329
20190131,22,38877
20190131,23,35167
20190131,24,31154
20190201,1,28995
20190201,2,27437
20190201,3,26575
20190201,4,26359
20190201,5,26626
20190201,6,28185
20190201,7,33246
20190201,8,39748
20190201,9,44081
20190201,10,45514
20190201,11,45112
20190201,12,44508
20190201,13,42090
20190201,14,41553
20190201,15,42659
20190201,16,43194
20190201,17,43868
20190201,18,45196
20190201,19,46330
20190201,20,44847
20190201,21,41506
20190201,22,38209
20190201,23,34512
20190201,24,31088
20190202,1,28743
20190202,2,27214
20190202,3,26227
20190202,4,25682
20190202,5,25763
20190202,6,26346
20190202,7,28770
20190202,8,32471
20190202,9,35233
20190202,10,36948
20190202,11,36781
20190202,12,35963
20190202,13,34015
20190202,14,32479
20190202,15,32348
20190202,16,32640
20190202,17,33563
20190202,18,36185
20190202,19,38604
20190202,20,38383
20190202,21,36027
20190202,22,33205
20190202,23,30648
20190202,24,28003
20190203,1,26473
20190203,2,24883
20190203,3,23885
20190203,4,23444
20190203,5,23361
20190203,6,23833
20190203,7,24897
20190203,8,26185
20190203,9,27755
20190203,10,29699
20190203,11,30598
20190203,12,31106
20190203,13,30906
20190203,14,28807
20190203,15,28264
20190203,16,28558
20190203,17,29388
20190203,18,31999
20190203,19,34951
20190203,20,35530
20190203,21,34306
20190203,22,32367
20190203,23,29587
20190203,24,27009
20190204,1,25065
20190204,2,23666
20190204,3,22982
20190204,4,22956
20190204,5,23402
20190204,6,25489
20190204,7,31441
20190204,8,37912
20190204,9,43082
20190204,10,44400
20190204,11,43751
20190204,12,43377
20190204,13,40990
20190204,14,40704
20190204,15,41888
20190204,16,42632
20190204,17,43648
20190204,18,44968
20190204,19,46086
20190204,20,44457
20190204,21,41612
20190204,22,38538
20190204,23,35889
20190204,24,32624
20190205,1,29154
20190205,2,27658
20190205,3,26849
20190205,4,26512
20190205,5,26614
20190205,6,28308
20190205,7,33438
20190205,8,39746
20190205,9,44333
20190205,10,45358
20190205,11,44729
20190205,12,43997
20190205,13,42346
20190205,14,41807
20190205,15,42531
20190205,16,43164
20190205,17,44040
20190205,18,45573
20190205,19,46615
20190205,20,45288
20190205,21,42323
20190205,22,39212
20190205,23,35267
20190205,24,31706
20190206,1,29092
20190206,2,27619
20190206,3,27134
20190206,4,26674
20190206,5,26850
20190206,6,28398
20190206,7,33430
20190206,8,39425
20190206,9,43607
20190206,10,44480
20190206,11,43848
20190206,12,43145
20190206,13,40642
20190206,14,39913
20190206,15,41202
20190206,16,42128
20190206,17,43245
20190206,18,44687
20190206,19,46137
20190206,20,44856
20190206,21,42115
20190206,22,38621
20190206,23,34716
20190206,24,31236
20190207,1,29060
20190207,2,27522
20190207,3,26618
20190207,4,26418
20190207,5,26754
20190207,6,28167
20190207,7,33277
20190207,8,39225
20190207,9,43523
20190207,10,44373
20190207,11,43616
20190207,12,42860
20190207,13,40460
20190207,14,40031
20190207,15,41504
20190207,16,42408
20190207,17,43592
20190207,18,45445
20190207,19,46857
20190207,20,45081
20190207,21,41976
20190207,22,38714
20190207,23,34838
20190207,24,31397
20190208,1,28962
20190208,2,27388
20190208,3,26498
20190208,4,26340
20190208,5,26542
20190208,6,28276
20190208,7,33352
20190208,8,39200
20190208,9,43152
20190208,10,44032
20190208,11,43230
20190208,12,42439
20190208,13,39836
20190208,14,39272
20190208,15,40370
20190208,16,41273
20190208,17,42335
20190208,18,44061
20190208,19,45834
20190208,20,44485
20190208,21,41386
20190208,22,37936
20190208,23,34221
20190208,24,30793
20190209,1,28460
20190209,2,26905
20190209,3,25928
20190209,4,25384
20190209,5,25416
20190209,6,26159
20190209,7,28545
20190209,8,31979
20190209,9,34449
20190209,10,35756
20190209,11,35471
20190209,12,34474
20190209,13,32969
20190209,14,31411
20190209,15,30826
20190209,16,31215
20190209,17,32199
20190209,18,35296
20190209,19,38286
20190209,20,38473
20190209,21,35914
20190209,22,33356
20190209,23,30720
20190209,24,28168
20190210,1,26258
20190210,2,24560
20190210,3,23500
20190210,4,22997
20190210,5,22859
20190210,6,23415
20190210,7,24796
20190210,8,26159
20190210,9,27609
20190210,10,29424
20190210,11,30174
20190210,12,30279
20190210,13,29889
20190210,14,28648
20190210,15,28139
20190210,16,28754
20190210,17,29136
20190210,18,31834
20190210,19,34648
20190210,20,35233
20190210,21,34285
20190210,22,32438
20190210,23,29912
20190210,24,27246
20190211,1,25272
20190211,2,23947
20190211,3,23282
20190211,4,23158
20190211,5,23453
20190211,6,25785
20190211,7,31439
20190211,8,37289
20190211,9,42156
20190211,10,43233
20190211,11,42599
20190211,12,42098
20190211,13,39887
20190211,14,39517
20190211,15,40746
20190211,16,41401
20190211,17,42582
20190211,18,43585
20190211,19,44958
20190211,20,43890
20190211,21,41503
20190211,22,38374
20190211,23,34639
20190211,24,31176
20190212,1,28767
20190212,2,27227
20190212,3,26322
20190212,4,26127
20190212,5,26297
20190212,6,28105
20190212,7,33328
20190212,8,39174
20190212,9,43893
20190212,10,44483
20190212,11,43684
20190212,12,42954
20190212,13,40445
20190212,14,39823
20190212,15,41019
20190212,16,41887
20190212,17,42807
20190212,18,44238
20190212,19,46117
20190212,20,44773
20190212,21,42047
20190212,22,38590
20190212,23,34962
20190212,24,31283
20190213,1,29112
20190213,2,27630
20190213,3,27062
20190213,4,26717
20190213,5,27333
20190213,6,28657
20190213,7,33796
20190213,8,39813
20190213,9,44312
20190213,10,44966
20190213,11,44043
20190213,12,43258
20190213,13,40939
20190213,14,40304
20190213,15,41410
20190213,16,42093
20190213,17,43332
20190213,18,44837
20190213,19,47227
20190213,20,45688
20190213,21,42781
20190213,22,39102
20190213,23,35293
20190213,24,31315
20190214,1,29460
20190214,2,27798
20190214,3,26768
20190214,4,26585
20190214,5,26980
20190214,6,28503
20190214,7,33952
20190214,8,39687
20190214,9,43661
20190214,10,44387
20190214,11,43341
20190214,12,42429
20190214,13,39841
20190214,14,39469
20190214,15,40884
20190214,16,41793
20190214,17,42894
20190214,18,44576
20190214,19,46194
20190214,20,45049
20190214,21,42687
20190214,22,39196
20190214,23,35269
20190214,24,31802
20190215,1,29029
20190215,2,27355
20190215,3,26466
20190215,4,26253
20190215,5,26495
20190215,6,28116
20190215,7,33478
20190215,8,39228
20190215,9,43564
20190215,10,43899
20190215,11,42956
20190215,12,41596
20190215,13,39007
20190215,14,38397
20190215,15,39580
20190215,16,40564
20190215,17,41703
20190215,18,43455
20190215,19,45347
20190215,20,44097
20190215,21,41636
20190215,22,37876
20190215,23,33999
20190215,24,30590
20190216,1,29080
20190216,2,27275
20190216,3,26164
20190216,4,25668
20190216,5,25614
20190216,6,26325
20190216,7,29186
20190216,8,32379
20190216,9,34663
20190216,10,35741
20190216,11,34971
20190216,12,33860
20190216,13,31923
20190216,14,30530
20190216,15,30315
20190216,16,30723
20190216,17,31759
20190216,18,34751
20190216,19,37850
20190216,20,38136
20190216,21,36025
20190216,22,33456
20190216,23,30769
20190216,24,28070
20190217,1,26624
20190217,2,24982
20190217,3,23910
20190217,4,23348
20190217,5,23188
20190217,6,23680
20190217,7,25070
20190217,8,25802
20190217,9,27078
20190217,10,28602
20190217,11,29119
20190217,12,29443
20190217,13,28924
20190217,14,27206
20190217,15,26658
20190217,16,27057
20190217,17,28101
20190217,18,30826
20190217,19,34566
20190217,20,35285
20190217,21,34661
20190217,22,32959
20190217,23,29925
20190217,24,27175
20190218,1,25036
20190218,2,23595
20190218,3,22985
20190218,4,22853
20190218,5,23359
20190218,6,25420
20190218,7,31712
20190218,8,37750
20190218,9,42199
20190218,10,42861
20190218,11,42456
20190218,12,41662
20190218,13,39193
20190218,14,39102
20190218,15,40297
20190218,16,41203
20190218,17,42094
20190218,18,43743
20190218,19,45297
20190218,20,44357
20190218,21,41816
20190218,22,38250
20190218,23,34401
20190218,24,31026
20190219,1,28331
20190219,2,26886
20190219,3,26110
20190219,4,25917
20190219,5,26225
20190219,6,27612
20190219,7,33008
20190219,8,38765
20190219,9,42903
20190219,10,43518
20190219,11,42893
20190219,12,41963
20190219,13,39705
20190219,14,39270
20190219,15,40526
20190219,16,41670
20190219,17,42727
20190219,18,44008
20190219,19,46028
20190219,20,44857
20190219,21,42430
20190219,22,38759
20190219,23,34724
20190219,24,31285
20190220,1,28504
20190220,2,27028
20190220,3,26236
20190220,4,26049
20190220,5,26384
20190220,6,27851
20190220,7,33609
20190220,8,39036
20190220,9,43234
20190220,10,43845
20190220,11,42835
20190220,12,42074
20190220,13,39760
20190220,14,39253
20190220,15,40616
20190220,16,41521
20190220,17,42767
20190220,18,43638
20190220,19,45880
20190220,20,44546
20190220,21,42141
20190220,22,38497
20190220,23,34555
20190220,24,30868
20190221,1,28957
20190221,2,27441
20190221,3,26614
20190221,4,26362
20190221,5,26833
20190221,6,28069
20190221,7,33568
20190221,8,38719
20190221,9,42678
20190221,10,43571
20190221,11,42702
20190221,12,41963
20190221,13,39557
20190221,14,39044
20190221,15,40513
20190221,16,41526
20190221,17,42491
20190221,18,43416
20190221,19,45549
20190221,20,44517
20190221,21,42188
20190221,22,38595
20190221,23,34512
20190221,24,31054
20190222,1,28768
20190222,2,27361
20190222,3,26465
20190222,4,26264
20190222,5,26633
20190222,6,27963
20190222,7,33378
20190222,8,38552
20190222,9,42883
20190222,10,43356
20190222,11,42268
20190222,12,41569
20190222,13,39189
20190222,14,38543
20190222,15,39427
20190222,16,40269
20190222,17,41214
20190222,18,42094
20190222,19,44582
20190222,20,43438
20190222,21,40972
20190222,22,37476
20190222,23,33748
20190222,24,30412
20190223,1,29524
20190223,2,27889
20190223,3,26547
20190223,4,25997
20190223,5,25958
20190223,6,26831
20190223,7,29357
20190223,8,32254
20190223,9,35069
20190223,10,36423
20190223,11,35944
20190223,12,34707
20190223,13,33120
20190223,14,31712
20190223,15,31204
20190223,16,31336
20190223,17,32042
20190223,18,35218
20190223,19,38899
20190223,20,39355
20190223,21,37399
20190223,22,34557
20190223,23,31553
20190223,24,28840
20190224,1,26845
20190224,2,25058
20190224,3,24159
20190224,4,23497
20190224,5,23391
20190224,6,24165
20190224,7,25226
20190224,8,25994
20190224,9,27701
20190224,10,29567
20190224,11,30197
20190224,12,30509
20190224,13,29983
20190224,14,28532
20190224,15,27936
20190224,16,28239
20190224,17,28948
20190224,18,31644
20190224,19,35372
20190224,20,36591
20190224,21,35624
20190224,22,33829
20190224,23,30764
20190224,24,27875
20190225,1,25609
20190225,2,24422
20190225,3,23635
20190225,4,23297
20190225,5,23681
20190225,6,26085
20190225,7,31731
20190225,8,37315
20190225,9,42221
20190225,10,43252
20190225,11,42647
20190225,12,41833
20190225,13,39573
20190225,14,39244
20190225,15,40205
20190225,16,40519
20190225,17,41322
20190225,18,42955
20190225,19,44976
20190225,20,44176
20190225,21,42094
20190225,22,39184
20190225,23,35292
20190225,24,31743
20190226,1,28195
20190226,2,26812
20190226,3,25969
20190226,4,25827
20190226,5,26136
20190226,6,27476
20190226,7,33002
20190226,8,38097
20190226,9,42473
20190226,10,43014
20190226,11,42200
20190226,12,41327
20190226,13,39131
20190226,14,38470
20190226,15,39864
20190226,16,40620
20190226,17,41580
20190226,18,42266
20190226,19,44712
20190226,20,43673
20190226,21,41482
20190226,22,38301
20190226,23,34534
20190226,24,30999
20190227,1,29040
20190227,2,27583
20190227,3,26667
20190227,4,26551
20190227,5,26954
20190227,6,28273
20190227,7,33667
20190227,8,38836
20190227,9,43201
20190227,10,43757
20190227,11,42813
20190227,12,41931
20190227,13,39544
20190227,14,39036
20190227,15,40372
20190227,16,41263
20190227,17,42238
20190227,18,42970
20190227,19,44946
20190227,20,44048
20190227,21,41823
20190227,22,38737
20190227,23,34822
20190227,24,31288
20190228,1,28723
20190228,2,27339
20190228,3,26606
20190228,4,26447
20190228,5,26518
20190228,6,27927
20190228,7,33212
20190228,8,38348
20190228,9,42064
20190228,10,42931
20190228,11,42117
20190228,12,41395
20190228,13,39025
20190228,14,38480
20190228,15,40008
20190228,16,40641
20190228,17,41429
20190228,18,42662
20190228,19,44836
20190228,20,43898
20190228,21,41635
20190228,22,38437
20190228,23,34659
20190228,24,31054
20190301,1,29218
20190301,2,27632
20190301,3,26766
20190301,4,26517
20190301,5,26883
20190301,6,28333
20190301,7,33168
20190301,8,38114
20190301,9,42161
20190301,10,42724
20190301,11,42149
20190301,12,41479
20190301,13,39011
20190301,14,38552
20190301,15,39823
20190301,16,40254
20190301,17,41119
20190301,18,41539
20190301,19,43523
20190301,20,43177
20190301,21,41101
20190301,22,37946
20190301,23,34322
20190301,24,30916
20190302,1,28849
20190302,2,27235
20190302,3,26028
20190302,4,25570
20190302,5,25504
20190302,6,26284
20190302,7,28819
20190302,8,31371
20190302,9,34155
20190302,10,35009
20190302,11,34620
20190302,12,33454
20190302,13,32309
20190302,14,31168
20190302,15,30420
20190302,16,30382
20190302,17,30742
20190302,18,32897
20190302,19,36396
20190302,20,37679
20190302,21,36190
20190302,22,33409
20190302,23,30585
20190302,24,28071
20190303,1,25705
20190303,2,23884
20190303,3,22972
20190303,4,22293
20190303,5,22048
20190303,6,22593
20190303,7,23891
20190303,8,24383
20190303,9,26057
20190303,10,27270
20190303,11,27579
20190303,12,27676
20190303,13,27217
20190303,14,25849
20190303,15,25416
20190303,16,25876
20190303,17,26432
20190303,18,28536
20190303,19,32552
20190303,20,34195
20190303,21,33883
20190303,22,32120
20190303,23,29550
20190303,24,26854
20190304,1,24715
20190304,2,23269
20190304,3,22660
20190304,4,22615
20190304,5,23011
20190304,6,24857
20190304,7,30746
20190304,8,35832
20190304,9,40787
20190304,10,41523
20190304,11,40913
20190304,12,40368
20190304,13,38201
20190304,14,38116
20190304,15,39467
20190304,16,40182
20190304,17,40953
20190304,18,41189
20190304,19,43065
20190304,20,42582
20190304,21,40694
20190304,22,37537
20190304,23,33779
20190304,24,30264
20190305,1,27967
20190305,2,26527
20190305,3,25746
20190305,4,25611
20190305,5,25679
20190305,6,27250
20190305,7,32378
20190305,8,37319
20190305,9,41767
20190305,10,42185
20190305,11,41374
20190305,12,40888
20190305,13,38544
20190305,14,38182
20190305,15,39549
20190305,16,40309
20190305,17,41176
20190305,18,41277
20190305,19,43487
20190305,20,43331
20190305,21,41154
20190305,22,37871
20190305,23,34037
20190305,24,30302
20190306,1,28253
20190306,2,26733
20190306,3,25919
20190306,4,25729
20190306,5,25912
20190306,6,27382
20190306,7,32567
20190306,8,37522
20190306,9,41678
20190306,10,42150
20190306,11,41339
20190306,12,40585
20190306,13,38215
20190306,14,37864
20190306,15,39355
20190306,16,40279
20190306,17,41026
