,temp,max_temp,min_temp
2018-01-28,8.63,13.0,5.0
2018-01-29,7.55,13.0,3.0
2018-01-30,7.59,12.0,3.0
2018-01-31,7.79,11.0,5.0
2018-02-01,9.14,13.0,6.0
2018-02-02,9.03,11.5,7.0
2018-02-03,6.6,9.0,4.0
2018-02-04,5.29,10.0,2.0
2018-02-05,6.04,10.0,3.0
2018-02-06,6.87,10.0,4.0
2018-02-07,6.8,10.0,5.0
2018-02-08,7.06,11.0,4.0
2018-02-09,6.67,11.0,3.0
2018-02-10,5.67,10.0,2.5
2018-02-11,5.44,9.0,2.0
2018-02-12,6.09,9.0,2.0
2018-02-13,5.48,9.0,2.0
2018-02-14,3.64,8.0,0.5
2018-02-15,4.54,9.0,0.0
2018-02-16,6.32,10.0,0.0
2018-02-17,7.27,10.0,2.0
2018-02-18,7.24,10.0,6.0
2018-02-19,6.43,9.0,4.0
2018-02-20,5.31,8.5,3.0
2018-02-21,5.46,9.0,3.0
2018-02-22,5.34,8.0,3.0
2018-02-23,6.04,9.0,4.0
2018-02-24,7.13,12.0,5.0
2018-02-25,3.47,7.0,0.0
2018-02-26,-0.07,1.0,-3.0
2018-02-27,-0.89,2.0,-4.0
2018-02-28,0.72,3.0,-5.0
2018-03-01,3.46,3.0,-1.0
2018-03-02,6.54,8.0,2.0
2018-03-03,6.79,10.0,3.0
2018-03-04,7.37,13.0,5.0
2018-03-05,7.78,10.0,6.0
2018-03-06,8.4,11.0,6.0
2018-03-07,8.88,14.0,6.0
2018-03-08,9.05,14.0,4.0
2018-03-09,10.28,15.0,6.0
2018-03-10,10.46,13.0,7.0
2018-03-11,11.09,13.0,9.0
2018-03-12,11.05,15.0,9.0
2018-03-13,11.23,16.0,8.0
2018-03-14,10.89,16.0,6.0
2018-03-15,10.35,13.0,6.0
2018-03-16,11.69,15.0,9.5
2018-03-17,9.92,13.0,8.0
2018-03-18,8.58,11.0,6.0
2018-03-19,7.17,10.0,5.0
2018-03-20,7.23,10.0,4.0
2018-03-21,6.33,10.0,4.0
2018-03-22,6.21,10.0,3.0
2018-03-23,6.77,11.0,3.0
2018-03-24,7.34,12.0,3.0
2018-03-25,7.99,12.0,4.0
2018-03-26,9.62,15.0,4.0
2018-03-27,10.52,15.0,5.0
2018-03-28,11.47,16.0,5.5
2018-03-29,12.57,17.0,10.0
2018-03-30,13.66,18.0,10.0
2018-03-31,11.72,15.0,9.0
2018-04-01,11.03,16.0,7.0
2018-04-02,11.84,17.0,5.0
2018-04-03,12.18,16.0,8.0
2018-04-04,11.84,15.0,9.0
2018-04-05,12.51,17.0,10.0
2018-04-06,13.68,19.0,8.0
2018-04-07,13.71,19.0,9.0
2018-04-08,14.5,19.0,10.0
2018-04-09,12.44,16.0,10.0
2018-04-10,12.65,17.0,9.0
2018-04-11,12.33,16.0,10.0
2018-04-12,12.48,17.0,11.0
2018-04-13,13.38,19.0,9.0
2018-04-14,15.65,20.0,9.0
2018-04-15,15.63,20.0,13.5
2018-04-16,16.15,22.0,12.0
2018-04-17,16.69,21.0,12.0
2018-04-18,17.81,23.0,13.0
2018-04-19,18.53,23.0,13.0
2018-04-20,19.56,25.0,12.0
2018-04-21,18.85,24.0,12.0
2018-04-22,17.87,22.5,12.0
2018-04-23,18.74,24.0,12.0
2018-04-24,19.06,24.0,13.0
2018-04-25,19.02,25.0,13.0
2018-04-26,18.98,24.0,13.0
2018-04-27,18.08,23.0,14.0
2018-04-28,19.22,25.0,13.0
2018-04-29,19.03,25.0,15.0
2018-04-30,17.53,22.0,13.0
2018-05-01,15.21,19.0,11.0
2018-05-02,15.96,20.0,13.0
2018-05-03,16.15,20.0,14.0
2018-05-04,16.31,20.0,14.0
2018-05-05,17.06,21.0,14.0
2018-05-06,18.36,22.0,14.0
2018-05-07,18.11,23.0,15.0
2018-05-08,17.78,22.0,15.0
2018-05-09,16.76,21.0,15.0
2018-05-10,17.63,22.0,14.0
2018-05-11,18.71,23.0,15.0
2018-05-12,18.69,23.5,15.0
2018-05-13,17.61,23.0,14.0
2018-05-14,15.17,19.0,12.0
2018-05-15,13.44,17.0,11.0
2018-05-16,15.51,20.0,11.0
2018-05-17,16.64,21.0,13.0
2018-05-18,17.82,23.0,12.0
2018-05-19,18.06,23.0,14.0
2018-05-20,18.65,24.0,14.0
2018-05-21,19.0,24.0,15.0
2018-05-22,17.79,21.5,16.0
2018-05-23,18.27,22.0,16.0
2018-05-24,19.95,25.0,15.0
2018-05-25,21.77,26.0,16.0
2018-05-26,22.48,27.0,17.0
2018-05-27,22.19,27.0,18.0
2018-05-28,22.0,27.0,18.0
2018-05-29,22.25,28.0,19.0
2018-05-30,22.06,27.0,19.0
2018-05-31,22.13,27.0,18.0
2018-06-01,22.69,27.0,18.0
2018-06-02,22.76,28.0,18.0
2018-06-03,23.49,29.0,17.0
2018-06-04,22.02,27.0,18.0
2018-06-05,21.74,27.0,17.0
2018-06-06,22.03,26.0,17.0
2018-06-07,22.34,27.0,18.0
2018-06-08,20.45,25.0,17.0
2018-06-09,22.36,27.0,18.0
2018-06-10,23.55,28.0,18.0
2018-06-11,24.58,29.0,19.0
2018-06-12,23.03,27.0,19.0
2018-06-13,20.89,25.0,18.0
2018-06-14,21.09,26.0,18.0
2018-06-15,21.55,26.0,17.0
2018-06-16,22.83,27.0,18.0
2018-06-17,23.49,28.0,19.0
2018-06-18,23.29,29.0,19.0
2018-06-19,25.09,30.0,20.0
2018-06-20,24.68,30.0,20.0
2018-06-21,24.44,29.0,19.0
2018-06-22,22.78,27.0,19.0
2018-06-23,21.42,25.0,18.0
2018-06-24,21.03,25.0,17.0
2018-06-25,20.2,25.0,16.0
2018-06-26,21.52,26.0,17.0
2018-06-27,22.25,26.0,17.0
2018-06-28,21.41,26.0,17.0
2018-06-29,23.64,27.0,18.0
2018-06-30,25.62,30.0,20.0
2018-07-01,25.11,30.0,20.0
2018-07-02,25.22,30.0,21.0
2018-07-03,25.17,29.0,21.0
2018-07-04,24.98,30.0,20.0
2018-07-05,24.69,29.0,20.0
2018-07-06,24.01,29.0,20.0
2018-07-07,24.75,29.0,20.0
2018-07-08,25.01,30.0,20.0
2018-07-09,25.78,29.0,21.0
2018-07-10,24.72,29.0,20.0
2018-07-11,23.57,28.0,20.0
2018-07-12,24.48,28.0,20.0
2018-07-13,25.59,29.5,20.0
2018-07-14,25.76,31.0,21.0
2018-07-15,25.53,30.0,21.0
2018-07-16,24.35,29.0,20.0
2018-07-17,24.9,29.0,20.0
2018-07-18,26.41,31.0,20.0
2018-07-19,26.86,31.0,20.0
2018-07-20,25.85,31.0,20.0
2018-07-21,24.43,30.0,20.0
2018-07-22,24.64,29.0,20.5
2018-07-23,24.5,30.0,19.0
2018-07-24,26.11,30.0,20.0
2018-07-25,26.2,31.0,21.0
2018-07-26,25.86,31.0,21.0
2018-07-27,25.37,30.0,20.0
2018-07-28,25.87,31.0,21.0
2018-07-29,26.39,31.0,21.0
2018-07-30,28.01,33.0,22.0
2018-07-31,28.4,34.0,23.0
2018-08-01,28.3,34.0,24.0
2018-08-02,27.01,33.0,23.0
2018-08-03,26.75,32.0,23.0
2018-08-04,26.59,32.0,23.0
2018-08-05,26.89,32.0,22.5
2018-08-06,27.37,32.0,23.0
2018-08-07,26.88,32.0,22.0
2018-08-08,26.29,31.0,22.0
2018-08-09,26.21,31.0,21.0
2018-08-10,26.5,31.0,22.0
2018-08-11,26.05,32.0,22.0
2018-08-12,25.69,31.0,22.0
2018-08-13,24.97,30.5,21.0
2018-08-14,23.0,28.0,19.0
2018-08-15,23.0,29.0,19.5
2018-08-16,24.14,30.0,20.0
2018-08-17,24.8,30.0,20.0
2018-08-18,24.33,30.0,20.0
2018-08-19,24.95,30.0,20.0
2018-08-20,25.34,31.0,21.0
2018-08-21,25.28,31.0,21.0
2018-08-22,25.02,31.0,20.0
2018-08-23,24.78,30.0,20.0
2018-08-24,23.89,30.0,20.0
2018-08-25,22.42,28.0,20.0
2018-08-26,20.77,26.0,17.5
2018-08-27,21.14,26.0,15.0
2018-08-28,23.29,28.5,16.0
2018-08-29,24.09,29.0,18.0
2018-08-30,23.83,29.0,18.0
2018-08-31,22.18,27.0,19.0
2018-09-01,20.71,25.0,18.0
2018-09-02,20.58,25.0,17.0
2018-09-03,20.96,26.0,16.0
2018-09-04,22.12,27.0,16.5
2018-09-05,22.83,28.0,17.0
2018-09-06,22.23,28.0,18.0
2018-09-07,21.65,26.0,18.0
2018-09-08,22.2,28.0,18.0
2018-09-09,22.69,28.0,18.0
2018-09-10,23.34,29.0,18.5
2018-09-11,23.71,30.0,18.0
2018-09-12,23.43,29.0,19.0
2018-09-13,22.68,27.0,19.0
2018-09-14,22.94,28.0,19.0
2018-09-15,22.36,27.0,19.0
2018-09-16,23.88,28.0,19.0
2018-09-17,23.71,28.0,19.0
2018-09-18,22.59,27.0,19.0
2018-09-19,22.47,28.0,19.0
2018-09-20,23.36,28.0,19.5
2018-09-21,23.89,28.0,18.0
2018-09-22,24.05,28.0,18.5
2018-09-23,23.88,28.0,18.0
2018-09-24,23.48,28.0,19.0
2018-09-25,19.43,22.0,15.5
2018-09-26,15.85,19.0,12.0
2018-09-27,17.3,23.0,10.0
2018-09-28,18.88,25.0,11.0
2018-09-29,19.34,25.0,13.0
2018-09-30,17.66,22.0,13.0
2018-10-01,16.28,21.5,12.0
2018-10-02,16.29,20.0,13.0
2018-10-03,17.35,22.0,12.0
2018-10-04,17.87,23.0,14.0
2018-10-05,17.46,22.0,15.0
2018-10-06,16.77,19.5,15.0
2018-10-07,17.41,22.0,15.0
2018-10-08,18.65,24.0,15.0
2018-10-09,18.52,24.0,15.0
2018-10-10,18.34,24.0,14.0
2018-10-11,17.43,21.0,15.0
2018-10-12,17.97,23.0,15.0
2018-10-13,17.12,23.0,13.0
2018-10-14,16.53,22.0,12.0
2018-10-15,17.4,22.0,13.0
2018-10-16,17.69,22.0,16.0
2018-10-17,17.63,21.0,16.0
2018-10-18,18.47,24.0,15.0
2018-10-19,17.85,23.0,14.0
2018-10-20,17.14,23.0,13.0
2018-10-21,15.58,21.0,11.0
2018-10-22,13.77,18.0,10.0
2018-10-23,15.09,20.0,10.5
2018-10-24,16.42,22.0,10.0
2018-10-25,16.69,21.0,11.5
2018-10-26,16.58,21.0,14.0
2018-10-27,17.19,21.0,15.0
2018-10-28,17.16,20.0,16.0
2018-10-29,16.78,21.0,14.0
2018-10-30,13.44,18.0,11.0
2018-10-31,13.35,18.0,9.0
2018-11-01,14.14,17.5,13.0
2018-11-02,14.38,17.0,13.0
2018-11-03,15.36,19.0,13.0
2018-11-04,15.22,19.0,14.0
2018-11-05,14.81,18.0,13.0
2018-11-06,14.9,19.0,13.0
2018-11-07,13.97,18.5,12.0
2018-11-08,13.4,19.0,11.0
2018-11-09,13.16,17.0,10.0
2018-11-10,12.77,16.0,11.0
2018-11-11,13.44,18.0,11.0
2018-11-12,13.74,18.0,11.0
2018-11-13,13.69,17.0,11.0
2018-11-14,12.76,18.0,10.0
2018-11-15,12.13,17.0,9.0
2018-11-16,10.9,14.0,9.0
2018-11-17,9.04,13.0,6.0
2018-11-18,8.0,12.0,5.0
2018-11-19,7.53,9.0,4.0
2018-11-20,9.4,9.0,7.0
2018-11-21,9.71,12.0,7.0
2018-11-22,10.33,14.0,8.0
2018-11-23,10.33,13.0,8.0
2018-11-24,12.16,15.0,10.0
2018-11-25,11.42,14.0,10.0
2018-11-26,10.38,13.0,8.0
2018-11-27,9.71,13.0,8.0
2018-11-28,7.83,12.0,5.0
2018-11-29,6.89,12.0,3.0
2018-11-30,6.54,9.0,2.0
2018-12-01,7.86,12.5,5.0
2018-12-02,8.2,11.0,5.0
2018-12-03,9.93,13.0,7.0
2018-12-04,10.46,16.0,7.0
2018-12-05,9.64,15.0,5.0
2018-12-06,9.17,12.0,6.0
2018-12-07,8.94,13.0,5.0
2018-12-08,10.3,15.0,6.0
2018-12-09,9.92,16.0,4.0
2018-12-10,9.19,14.0,6.0
2018-12-11,5.98,12.0,2.0
2018-12-12,4.65,9.5,0.0
2018-12-13,5.24,7.0,3.0
2018-12-14,5.63,7.0,4.0
2018-12-15,3.78,6.5,1.0
2018-12-16,4.78,6.5,-0.5
2018-12-17,5.41,9.0,3.0
2018-12-18,4.45,10.0,2.0
2018-12-19,4.68,7.5,0.0
2018-12-20,6.01,9.0,3.0
2018-12-21,5.97,10.0,3.0
2018-12-22,8.34,13.0,5.0
2018-12-23,9.11,14.0,6.0
2018-12-24,9.81,15.0,6.0
2018-12-25,6.63,12.0,3.0
2018-12-26,4.66,9.0,1.0
2018-12-27,5.06,10.0,0.0
2018-12-28,5.55,10.0,1.0
2018-12-29,6.03,12.0,2.0
2018-12-30,6.6,13.0,2.0
2018-12-31,6.66,11.5,2.0
2019-01-01,5.89,11.0,2.0
2019-01-02,5.73,12.0,1.0
2019-01-03,2.75,7.5,0.0
2019-01-04,0.66,6.0,-2.0
2019-01-05,3.25,8.0,-2.0
2019-01-06,4.98,12.0,0.0
2019-01-07,4.56,9.0,0.0
2019-01-08,4.81,7.0,0.0
2019-01-09,4.87,9.0,2.0
2019-01-10,3.94,9.0,1.0
2019-01-11,2.56,8.0,-1.0
2019-01-12,3.29,9.0,-1.0
2019-01-13,5.3,10.0,-1.0
2019-01-14,8.14,12.0,4.0
2019-01-15,6.35,12.0,2.0
2019-01-16,6.38,12.0,0.0
2019-01-17,7.27,11.0,4.0
2019-01-18,6.81,11.0,5.0
2019-01-19,5.12,9.0,2.0
2019-01-20,4.4,8.0,3.0
2019-01-21,4.86,8.0,3.0
2019-01-22,3.99,7.0,2.0
2019-01-23,2.95,6.0,1.0
2019-01-24,4.13,9.0,2.0
2019-01-25,3.56,8.0,2.0
2019-01-26,4.03,9.0,1.0
2019-01-27,5.78,11.0,-1.0
2019-01-28,6.11,11.0,4.0
2019-01-29,4.4,10.0,0.5
2019-01-30,3.86,7.0,0.0
2019-01-31,4.93,9.0,1.0
2019-02-01,7.71,13.0,5.0
2019-02-02,8.48,12.5,7.0
2019-02-03,7.47,11.0,6.0
2019-02-04,7.35,12.0,4.0
2019-02-05,6.84,12.0,3.5
2019-02-06,7.23,13.0,4.0
2019-02-07,6.57,12.0,1.0
2019-02-08,7.17,13.0,3.0
2019-02-09,7.17,13.0,2.0
2019-02-10,8.87,13.0,5.0
2019-02-11,8.95,13.0,6.0
2019-02-12,6.99,12.0,3.0
2019-02-13,6.84,12.0,1.5
2019-02-14,7.71,13.0,1.0
2019-02-15,8.46,15.0,2.0
2019-02-16,7.83,14.0,2.0
2019-02-17,7.79,15.0,1.0
2019-02-18,8.44,14.5,2.0
2019-02-19,8.05,13.0,3.0
2019-02-20,7.88,13.0,3.0
2019-02-21,8.11,14.0,2.0
2019-02-22,10.09,15.0,3.0
2019-02-23,6.17,10.0,3.0
2019-02-24,5.9,10.0,2.0
2019-02-25,8.63,14.0,2.0
2019-02-26,10.13,15.0,3.0
2019-02-27,11.5,18.0,4.0
2019-02-28,10.65,17.0,4.0
2019-03-01,10.44,15.0,5.0
2019-03-02,10.21,16.0,4.5
2019-03-03,10.75,16.0,5.0
2019-03-04,10.56,16.0,5.0
2019-03-05,10.96,16.0,7.0
2019-03-06,11.22,17.0,5.0
2019-03-07,12.77,18.0,9.0
2019-03-08,12.08,17.0,8.5
2019-03-09,11.64,17.0,7.0
2019-03-10,11.91,16.0,6.5
2019-03-11,11.28,17.0,8.0
2019-03-12,9.07,14.0,5.0
2019-03-13,8.14,13.0,3.0
2019-03-14,9.75,14.0,5.0
2019-03-15,11.31,16.0,5.0
2019-03-16,13.06,17.0,7.0
2019-03-17,11.72,16.0,7.0
2019-03-18,10.33,16.0,8.0
2019-03-19,9.26,13.0,6.0
2019-03-20,10.08,14.0,6.0
2019-03-21,10.66,16.0,6.0
2019-03-22,12.85,18.0,8.0
2019-03-23,13.05,19.0,7.0
2019-03-24,13.76,20.0,7.0
2019-03-25,13.36,19.5,7.0
2019-03-26,10.26,15.0,7.0
2019-03-27,10.28,15.0,7.0
2019-03-28,10.58,15.0,6.0
2019-03-29,11.54,17.0,5.0
2019-03-30,12.1,18.0,5.0
2019-03-31,12.68,18.0,5.0
2019-04-01,14.22,19.5,7.0
2019-04-02,13.74,18.0,8.0
2019-04-03,11.93,16.0,9.0
2019-04-04,11.27,15.0,9.0
2019-04-05,10.88,15.0,7.0
2019-04-06,11.35,16.0,8.0
2019-04-07,10.44,15.0,8.0
2019-04-08,11.43,16.0,8.0
2019-04-09,12.51,17.0,9.0
2019-04-10,12.02,17.0,9.0
2019-04-11,11.02,15.0,9.0
2019-04-12,11.09,16.0,9.0
2019-04-13,10.6,14.0,9.0
2019-04-14,10.03,14.0,8.0
2019-04-15,12.2,17.0,8.0
2019-04-16,13.07,18.0,8.0
2019-04-17,13.96,19.0,8.0
2019-04-18,14.68,20.0,9.0
2019-04-19,14.98,20.0,10.0
2019-04-20,15.6,20.0,9.0
2019-04-21,15.48,20.0,12.0
2019-04-22,15.1,19.0,13.0
2019-04-23,14.07,17.0,13.0
2019-04-24,15.79,20.0,13.0
2019-04-25,16.09,21.0,12.0
2019-04-26,15.43,20.0,12.0
2019-04-27,15.03,20.0,10.0
2019-04-28,12.49,18.0,9.0
2019-04-29,11.36,16.0,8.0
2019-04-30,13.43,18.0,8.0
2019-05-01,14.33,19.0,9.0
2019-05-02,14.91,20.0,9.0
2019-05-03,14.1,18.0,11.0
2019-05-04,13.18,18.0,12.0
2019-05-05,10.62,14.0,8.0
2019-05-06,11.18,16.0,7.0
2019-05-07,12.6,17.0,7.0
2019-05-08,12.87,17.0,9.0
2019-05-09,14.35,19.0,11.0
2019-05-10,15.98,20.0,11.0
2019-05-11,15.64,20.0,11.0
2019-05-12,13.11,17.0,11.0
2019-05-13,13.78,18.0,12.0
2019-05-14,13.25,17.0,11.0
2019-05-15,10.96,15.0,8.0
2019-05-16,13.69,18.0,8.0
2019-05-17,14.75,19.0,10.0
2019-05-18,13.77,17.0,13.0
2019-05-19,13.89,17.0,13.0
2019-05-20,14.31,18.0,12.0
2019-05-21,15.96,20.0,13.0
2019-05-22,16.83,21.0,12.0
2019-05-23,17.56,22.0,13.0
2019-05-24,18.22,23.0,13.0
2019-05-25,17.44,22.0,14.0
2019-05-26,16.32,19.0,15.0
2019-05-27,15.82,19.0,15.0
2019-05-28,16.38,20.0,15.0
2019-05-29,15.8,20.0,13.0
2019-05-30,16.46,20.0,13.0
2019-05-31,17.38,22.0,13.0
2019-06-01,19.08,23.0,13.0
2019-06-02,20.27,24.0,15.0
2019-06-03,21.22,25.0,16.0
2019-06-04,21.64,26.0,17.0
2019-06-05,21.41,26.0,17.0
2019-06-06,20.56,25.0,17.0
2019-06-07,22.24,27.0,16.0
2019-06-08,23.39,28.0,18.0
2019-06-09,24.03,29.0,18.0
2019-06-10,24.29,30.0,19.5
2019-06-11,23.61,29.0,19.0
2019-06-12,23.74,29.0,19.0
2019-06-13,23.48,28.0,17.0
2019-06-14,25.08,30.0,18.0
2019-06-15,24.59,29.0,20.0
2019-06-16,23.93,29.0,19.0
2019-06-17,24.21,29.0,19.0
2019-06-18,24.35,29.0,19.0
2019-06-19,24.37,29.0,19.0
2019-06-20,24.32,29.0,18.0
2019-06-21,24.73,30.0,19.0
2019-06-22,23.04,27.0,20.0
2019-06-23,23.86,29.0,19.0
2019-06-24,26.01,31.0,20.0
2019-06-25,27.18,31.0,21.0
2019-06-26,28.37,33.0,22.0
2019-06-27,29.47,35.0,23.0
2019-06-28,29.24,34.0,23.0
2019-06-29,26.93,32.0,23.0
2019-06-30,26.8,32.0,21.0
2019-07-01,26.84,32.0,21.0
2019-07-02,27.02,32.0,21.0
2019-07-03,26.47,32.0,21.0
2019-07-04,26.21,31.0,20.0
2019-07-05,27.16,32.0,21.0
2019-07-06,27.01,32.0,21.0
2019-07-07,26.56,32.0,22.0
2019-07-08,27.14,32.0,22.0
2019-07-09,25.38,30.0,22.0
2019-07-10,23.99,29.0,21.0
2019-07-11,23.47,27.0,19.0
2019-07-12,24.03,29.0,19.0
2019-07-13,23.56,29.5,20.0
2019-07-14,23.81,29.0,18.0
2019-07-15,20.68,25.0,18.5
2019-07-16,22.81,28.0,18.0
2019-07-17,24.26,29.0,18.0
2019-07-18,23.71,28.0,18.0
2019-07-19,24.5,29.0,19.0
2019-07-20,25.24,30.0,20.0
2019-07-21,26.02,31.0,20.0
2019-07-22,27.46,32.0,21.0
2019-07-23,28.2,33.0,23.0
2019-07-24,28.65,34.0,23.0
2019-07-25,28.95,34.0,23.5
2019-07-26,28.2,33.0,23.0
2019-07-27,24.51,30.0,20.0
2019-07-28,22.48,26.5,19.0
2019-07-29,25.23,30.0,21.0
2019-07-30,25.77,30.5,21.0
2019-07-31,26.19,31.0,21.0
2019-08-01,27.05,31.5,21.0
2019-08-02,25.08,30.0,20.0
2019-08-03,24.59,30.0,19.0
2019-08-04,24.89,30.0,20.0
2019-08-05,26.01,30.0,20.0
2019-08-06,26.21,31.0,20.0
2019-08-07,25.41,31.0,20.0
2019-08-08,25.98,31.0,22.0
2019-08-09,26.7,31.0,22.0
2019-08-10,27.26,32.0,22.5
2019-08-11,27.56,33.0,22.0
2019-08-12,27.45,33.0,22.0
2019-08-13,25.85,31.0,22.0
2019-08-14,24.46,29.0,21.0
2019-08-15,23.51,28.0,19.0
2019-08-16,23.82,29.0,18.0
2019-08-17,23.99,29.0,18.5
2019-08-18,25.09,30.0,20.0
2019-08-19,25.6,30.0,20.0
2019-08-20,25.65,31.0,20.0
2019-08-21,25.37,31.0,20.0
2019-08-22,24.74,30.0,21.0
2019-08-23,24.01,29.0,21.0
2019-08-24,24.36,30.0,21.0
2019-08-25,24.71,30.0,20.0
2019-08-26,25.23,31.0,20.0
2019-08-27,25.82,31.0,21.0
2019-08-28,24.45,30.0,21.0
2019-08-29,25.29,31.0,20.0
2019-08-30,25.97,31.0,21.0
2019-08-31,24.63,31.0,21.0
2019-09-01,24.18,30.0,20.0
2019-09-02,23.15,29.0,20.0
2019-09-03,22.85,28.0,19.0
2019-09-04,22.42,27.0,18.0
2019-09-05,22.82,28.0,17.0
2019-09-06,20.03,24.0,17.0
2019-09-07,19.91,25.0,16.0
2019-09-08,18.95,25.0,16.0
2019-09-09,19.61,25.0,15.0
2019-09-10,20.13,26.0,15.0
2019-09-11,21.38,26.0,16.5
2019-09-12,22.18,28.0,16.0
2019-09-13,22.57,28.0,17.0
2019-09-14,22.3,28.0,17.0
2019-09-15,22.65,28.0,17.0
2019-09-16,22.91,28.0,17.0
2019-09-17,23.13,28.0,18.0
2019-09-18,22.08,27.0,18.0
2019-09-19,19.93,24.5,17.5
2019-09-20,18.7,23.0,15.0
2019-09-21,18.71,23.0,13.5
2019-09-22,18.54,20.0,15.0
2019-09-23,19.26,23.0,17.0
2019-09-24,19.18,24.0,15.0
2019-09-25,19.61,24.0,15.0
2019-09-26,19.86,25.0,17.0
2019-09-27,19.95,25.0,16.0
2019-09-28,20.5,26.0,17.0
2019-09-29,20.39,26.0,16.0
2019-09-30,21.11,26.0,17.0
2019-10-01,20.49,26.0,17.0
2019-10-02,19.02,24.0,16.0
2019-10-03,16.43,20.0,13.0
2019-10-04,15.48,20.0,10.0
2019-10-05,16.7,22.0,12.0
2019-10-06,16.41,21.0,12.0
2019-10-07,15.67,20.0,14.0
2019-10-08,16.26,21.0,11.0
2019-10-09,17.02,23.0,12.0
2019-10-10,17.13,22.0,13.0
2019-10-11,16.66,22.0,13.0
2019-10-12,16.76,21.5,12.0
2019-10-13,17.3,21.0,13.0
2019-10-14,17.94,22.0,14.0
2019-10-15,17.82,23.0,15.0
2019-10-16,16.62,21.0,13.0
2019-10-17,16.08,21.0,11.0
2019-10-18,16.17,21.0,13.0
2019-10-19,16.63,22.0,14.0
2019-10-20,18.06,23.0,15.0
2019-10-21,18.59,24.0,15.0
2019-10-22,17.94,24.0,14.0
2019-10-23,17.74,23.0,13.0
2019-10-24,16.68,20.0,14.0
2019-10-25,16.56,22.0,14.0
2019-10-26,16.37,23.0,13.0
2019-10-27,16.03,22.0,12.0
2019-10-28,15.96,20.0,12.0
2019-10-29,15.7,20.0,13.0
2019-10-30,15.05,19.0,12.0
2019-10-31,13.84,17.0,12.0
2019-11-01,13.37,17.5,13.0
2019-11-02,13.84,16.0,12.0
2019-11-03,15.08,20.0,13.0
2019-11-04,15.16,20.0,12.0
2019-11-05,15.73,20.0,13.0
2019-11-06,12.61,16.0,10.0
2019-11-07,11.57,16.0,8.0
2019-11-08,11.68,15.0,10.0
2019-11-09,10.43,15.0,7.0
2019-11-10,9.91,14.0,7.0
2019-11-11,10.84,13.0,9.0
2019-11-12,10.95,14.0,10.0
2019-11-13,10.52,15.0,9.0
2019-11-14,9.91,14.0,7.0
2019-11-15,11.93,15.0,9.0
2019-11-16,11.22,13.0,8.0
2019-11-17,10.91,15.0,9.0
2019-11-18,10.15,14.0,8.0
2019-11-19,10.61,14.0,9.0
2019-11-20,10.38,15.0,9.0
2019-11-21,9.96,13.0,8.0
2019-11-22,10.5,14.0,8.0
2019-11-23,12.52,15.5,10.0
2019-11-24,12.05,15.0,12.0
2019-11-25,12.43,17.0,10.0
2019-11-26,11.31,16.0,7.0
2019-11-27,11.88,15.5,9.0
2019-11-28,11.84,16.0,10.0
2019-11-29,11.26,17.0,8.5
2019-11-30,9.77,15.0,7.0
2019-12-01,9.46,13.0,6.0
2019-12-02,10.86,14.0,9.0
2019-12-03,9.85,13.0,7.0
2019-12-04,7.41,11.0,4.0
2019-12-05,7.66,11.0,4.0
2019-12-06,8.44,12.0,6.0
2019-12-07,8.74,14.0,7.0
2019-12-08,8.95,14.0,5.5
2019-12-09,9.28,14.0,7.0
2019-12-10,8.41,13.0,5.5
2019-12-11,6.11,10.0,2.0
2019-12-12,5.08,7.5,2.0
2019-12-13,6.19,11.0,2.0
2019-12-14,7.81,13.5,3.0
2019-12-15,9.24,15.0,5.0
2019-12-16,10.52,15.0,7.0
2019-12-17,11.48,15.0,8.5
2019-12-18,11.74,14.5,10.0
2019-12-19,11.29,13.5,10.0
2019-12-20,11.38,15.0,9.0
2019-12-21,12.13,16.0,11.0
2019-12-22,11.1,15.0,9.0
2019-12-23,10.23,15.0,8.0
2019-12-24,8.96,15.0,4.0
2019-12-25,8.75,15.0,4.0
2019-12-26,7.38,14.0,2.5
2019-12-27,6.93,12.0,3.0
2019-12-28,5.83,10.0,3.0
2019-12-29,4.53,8.0,2.0
2019-12-30,4.45,8.0,1.0
2019-12-31,4.87,10.5,-1.0
2020-01-01,5.88,13.0,0.0
2020-01-02,5.52,12.0,0.5
2020-01-03,6.26,12.0,1.0
2020-01-04,6.93,12.0,2.0
2020-01-05,7.16,13.0,2.0
2020-01-06,4.81,9.0,1.0
2020-01-07,4.34,9.0,-1.0
2020-01-08,5.41,12.0,1.0
2020-01-09,5.43,12.0,0.0
2020-01-10,5.99,12.5,1.0
2020-01-11,6.79,13.0,2.0
2020-01-12,6.4,12.0,3.0
2020-01-13,5.45,11.0,0.5
2020-01-14,5.4,10.0,1.0
2020-01-15,5.97,10.0,2.0
2020-01-16,6.42,12.0,2.0
2020-01-17,6.75,12.0,1.0
2020-01-18,7.27,11.0,5.0
2020-01-19,7.11,11.0,4.0
2020-01-20,6.76,10.0,5.5
2020-01-21,6.47,11.0,3.0
2020-01-22,6.57,12.0,1.5
2020-01-23,6.68,13.0,2.0
2020-01-24,7.51,12.0,1.0
2020-01-25,8.21,12.0,5.0
2020-01-26,7.94,11.0,5.0
2020-01-27,8.19,12.0,4.0
2020-01-28,9.79,14.0,6.5
2020-01-29,9.64,15.0,6.0
2020-01-30,8.5,14.0,4.0
2020-01-31,9.29,13.0,5.0
2020-02-01,9.81,13.0,7.0
